A,B,KEY,TIER,A_COL,B_COL,MATCHED,A_DISTINCT,B_DISTINCT,MATCH_RATE,CONFIDENCE,SAMPLE,RUN_ID,BUILT_AT
INTL_GLEIF,XC_EPA_CORPORATE_CROSSWALK,LEI,STEEL,LEI,MATCHED_LEI,22736,3382301.0,22736.0,100.0,1.0,"[
  ""529900CX8C8HM4FQFC23"",
  ""5493000BSPKTWPIFHZ58"",
  ""549300Z7JJ4TQSQGT333"",
  ""549300DIHH3ZOFHQB098""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_OSHA_ITA_300A_SUMMARY_2024,FED_OSHA_ITA_CASE_DETAIL_2024,EIN,STEEL,EIN,EIN,20523,114603.0,20523.0,100.0,1.0,"[
  ""830234097"",
  ""832388271"",
  ""934911814"",
  ""911528855""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_JUDGES,FED_COURTLISTENER_POSITIONS,CL_PERSON_ID,STEEL,ID,PERSON_ID,15613,16191.0,15613.0,100.0,1.0,"[
  ""9326"",
  ""9370"",
  ""8852"",
  ""7895""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,FED_CMS_NURSING_HOME,CCN,STEEL,CCN,CMS_CERTIFICATION_NUMBER__CCN,14443,14443.0,14448.0,100.0,1.0,"[
  ""235599"",
  ""265747"",
  ""675714"",
  ""365558""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NPPES,FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,NPI,STEEL,NPI,NPI,14421,9606683.0,14421.0,100.0,1.0,"[
  ""1356372650"",
  ""1528042264"",
  ""1538473418"",
  ""1477187995""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NURSING_HOME,FED_CMS_NURSING_HOME_DEFICIENCIES,CCN,STEEL,CMS_CERTIFICATION_NUMBER__CCN,CMS_CERTIFICATION_NUMBER_CCN,14383,14448.0,14383.0,100.0,1.0,"[
  ""075393"",
  ""265747"",
  ""345378"",
  ""235504""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,FED_CMS_NURSING_HOME_DEFICIENCIES,CCN,STEEL,CCN,CMS_CERTIFICATION_NUMBER_CCN,14383,14443.0,14383.0,100.0,1.0,"[
  ""075393"",
  ""265747"",
  ""345378"",
  ""235504""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NURSING_HOME_DEFICIENCIES,FED_NURSINGHOME411,CCN,STEEL,CMS_CERTIFICATION_NUMBER_CCN,CMS_CERTIFICATION_NUMBER_CCN,14372,14383.0,14456.0,99.9,1.0,"[
  ""225564"",
  ""056377"",
  ""555651"",
  ""366150""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,CCN,STEEL,CCN,CMS_CERTIFICATION_NUMBER_CCN,13686,14443.0,13686.0,100.0,1.0,"[
  ""075393"",
  ""235599"",
  ""395498"",
  ""265379""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NURSING_HOME,FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,CCN,STEEL,CMS_CERTIFICATION_NUMBER__CCN,CMS_CERTIFICATION_NUMBER_CCN,13686,14448.0,13686.0,100.0,1.0,"[
  ""075393"",
  ""235599"",
  ""395498"",
  ""265379""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,FED_NURSINGHOME411,CCN,STEEL,CMS_CERTIFICATION_NUMBER_CCN,CMS_CERTIFICATION_NUMBER_CCN,13676,13686.0,14456.0,99.9,1.0,"[
  ""225564"",
  ""056377"",
  ""555651"",
  ""366150""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_MSHA_ACCIDENTS,FED_MSHA_MINES,MINE_ID,STEEL,MINE_ID,MINE_ID,13489,13489.0,91906.0,100.0,1.0,"[
  ""0201154"",
  ""4103195"",
  ""4104306"",
  ""3503596""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_OSHA_ITA_300A_SUMMARY_2025,FED_OSHA_ITA_CASE_DETAIL_2025,EIN,STEEL,EIN,EIN,13387,106218.0,13387.0,100.0,1.0,"[
  ""352237537"",
  ""825144792"",
  ""741385192"",
  ""383608861""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CONGRESS_LEGISLATORS,FED_VOTEVIEW_MEMBERS,BIOGUIDE,STEEL,BIOGUIDE,BIOGUIDE_ID,12584,12781.0,12584.0,100.0,1.0,"[
  ""T000474"",
  ""H000364"",
  ""B000721"",
  ""W000380""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CONGRESS_LEGISLATORS,FED_VOTEVIEW_MEMBERS,ICPSR,STEEL,ICPSR,ICPSR,12298,12298.0,12677.0,100.0,1.0,"[
  ""5771"",
  ""10450"",
  ""29766"",
  ""4568""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS,FED_CMS_NPPES,NPI,STEEL,NPI,NPI,11467,11467.0,9606683.0,100.0,1.0,"[
  ""1497069173"",
  ""1538142005"",
  ""1316117971"",
  ""1801293600""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_NPDES_NPDES_CS_VIOLATIONS,FED_EPA_NPDES_NPDES_FORMAL_ENFORCEMENT_ACTIONS,NPDES_ID,STEEL,NPDES_ID,NPDES_ID,10589,10589.0,49662.0,100.0,1.0,"[
  ""NY0023604"",
  ""COR401542"",
  ""TX0031267"",
  ""MO0091073""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_NPDES_ICIS_FACILITIES,FED_EPA_NPDES_NPDES_CS_VIOLATIONS,NPDES_ID,STEEL,NPDES_ID,NPDES_ID,10589,1213737.0,10589.0,100.0,1.0,"[
  ""LAG470350"",
  ""FL0031771"",
  ""LAG542038"",
  ""LAG110075""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_NPDES_NPDES_CS_VIOLATIONS,FED_EPA_NPDES_NPDES_QNCR_HISTORY,NPDES_ID,STEEL,NPDES_ID,NPDES_ID,10588,10589.0,690126.0,100.0,1.0,"[
  ""COR401542"",
  ""IN0003328"",
  ""FL0031771"",
  ""MO0091073""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS,FED_CMS_NPPES,NPI,STEEL,NPI,NPI,10269,10269.0,9606683.0,100.0,1.0,"[
  ""1326005851"",
  ""1346423803"",
  ""1710237367"",
  ""1952144842""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
IRS527_8871_ORGS,IRS527_RELATED_ENTITIES,EIN,STEEL,EIN,EIN,8979,58915.0,8979.0,100.0,1.0,"[
  ""611360582"",
  ""831479660"",
  ""393850464"",
  ""042759731""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
IRS527_DIRECTORS_OFFICERS,IRS527_RELATED_ENTITIES,EIN,STEEL,EIN,EIN,8977,58881.0,8979.0,100.0,1.0,"[
  ""611360582"",
  ""831479660"",
  ""393850464"",
  ""042759731""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_HOSPITAL_ENROLLMENTS,FED_CMS_NPPES,NPI,STEEL,NPI,NPI,8717,8717.0,9606683.0,100.0,1.0,"[
  ""1770583999"",
  ""1902983000"",
  ""1669403846"",
  ""1497017529""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NPPES,FED_HHS_OIG_LEIE,NPI,STEEL,NPI,NPI,8503,9606683.0,8503.0,100.0,1.0,"[
  ""1568606598"",
  ""1659581791"",
  ""1487696548"",
  ""1174850317""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_FEC_BULK_LINKAGES,FED_FEC_LEADERSHIP_PAC,FEC_CMTE_ID,STEEL,CMTE_ID,FEC_COMMITTEE_ID,8338,11427.0,8338.0,100.0,1.0,"[
  ""C00738385"",
  ""C00548271"",
  ""C00857599"",
  ""C00699223""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_FEC_CAND_CMTE_LINKAGE,FED_FEC_LEADERSHIP_PAC,FEC_CMTE_ID,STEEL,C4,FEC_COMMITTEE_ID,8338,16251.0,8338.0,100.0,1.0,"[
  ""C00738385"",
  ""C00548271"",
  ""C00857599"",
  ""C00699223""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_FEC_CAND_CMTE_LINKAGE,FED_FEC_LEADERSHIP_PAC,FEC_CAND_ID,STEEL,C1,FEC_CANDIDATE_ID,8076,15153.0,8076.0,100.0,1.0,"[
  ""H4PA14106"",
  ""H8GA06369"",
  ""H2WV01110"",
  ""H2MI13311""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_FEC_BULK_LINKAGES,FED_FEC_LEADERSHIP_PAC,FEC_CAND_ID,STEEL,CAND_ID,FEC_CANDIDATE_ID,8076,11177.0,8076.0,100.0,1.0,"[
  ""H4PA14106"",
  ""H8GA06369"",
  ""H2WV01110"",
  ""H2MI13311""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_JUDGES,FED_COURTLISTENER_JUDGE_EDUCATIONS,CL_PERSON_ID,STEEL,ID,PERSON_ID,7398,16191.0,7398.0,100.0,1.0,"[
  ""16030"",
  ""1182"",
  ""2684"",
  ""15127""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_JUDGES,FED_COURTLISTENER_JUDGE_POLITICAL_AFFILIATIONS,CL_PERSON_ID,STEEL,ID,PERSON_ID,7226,16191.0,7226.0,100.0,1.0,"[
  ""2369"",
  ""2684"",
  ""6447"",
  ""1028""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,FED_CMS_NURSING_HOME_PENALTIES,CCN,STEEL,CCN,CMS_CERTIFICATION_NUMBER_CCN,6771,14443.0,6771.0,100.0,1.0,"[
  ""265379"",
  ""106138"",
  ""056111"",
  ""395498""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NURSING_HOME,FED_CMS_NURSING_HOME_PENALTIES,CCN,STEEL,CMS_CERTIFICATION_NUMBER__CCN,CMS_CERTIFICATION_NUMBER_CCN,6771,14448.0,6771.0,100.0,1.0,"[
  ""265379"",
  ""106138"",
  ""056111"",
  ""395498""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NURSING_HOME_PENALTIES,FED_NURSINGHOME411,CCN,STEEL,CMS_CERTIFICATION_NUMBER_CCN,CMS_CERTIFICATION_NUMBER_CCN,6769,6771.0,14456.0,100.0,1.0,"[
  ""056377"",
  ""366150"",
  ""225482"",
  ""165274""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NURSING_HOME_DEFICIENCIES,FED_CMS_NURSING_HOME_PENALTIES,CCN,STEEL,CMS_CERTIFICATION_NUMBER_CCN,CMS_CERTIFICATION_NUMBER_CCN,6769,14383.0,6771.0,100.0,1.0,"[
  ""195336"",
  ""165545"",
  ""105688"",
  ""265160""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_JUDGES,FED_COURTLISTENER_JUDGE_RACES,CL_PERSON_ID,STEEL,ID,PERSON_ID,6521,16191.0,6521.0,100.0,1.0,"[
  ""1028"",
  ""2369"",
  ""16030"",
  ""1182""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,FED_CMS_NPPES,NPI,STEEL,NPI,NPI,6510,6510.0,9606683.0,100.0,1.0,"[
  ""1811128887"",
  ""1063615854"",
  ""1366534349"",
  ""1427046952""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q2,FED_SEC_EDGAR_FINANCIALS,CIK,STEEL,CIK,CIK,6250,6250.0,8112.0,100.0,1.0,"[
  ""0000733269"",
  ""0001816613"",
  ""0001694617"",
  ""0001130144""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_HOSPICE_ENROLLMENTS,FED_CMS_NPPES,NPI,STEEL,NPI,NPI,6056,6056.0,9606683.0,100.0,1.0,"[
  ""1912347956"",
  ""1184661100"",
  ""1033350830"",
  ""1508062050""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_HCRIS,FED_CMS_POS_OTHER,CCN,STEEL,PROVIDER_CCN,CCN,6037,6040.0,41262.0,100.0,1.0,"[
  ""390179"",
  ""190779"",
  ""271334"",
  ""360230""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q3,FED_SEC_EDGAR_FINANCIALS,CIK,STEEL,CIK,CIK,6008,6008.0,8112.0,100.0,1.0,"[
  ""0000733269"",
  ""0001816613"",
  ""0001694617"",
  ""0001130144""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q4,FED_SEC_EDGAR_FINANCIALS,CIK,STEEL,CIK,CIK,5833,5833.0,8112.0,100.0,1.0,"[
  ""0000070145"",
  ""0001655050"",
  ""0001632127"",
  ""0001535929""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q1,FED_SEC_EDGAR_FINANCIALS,CIK,STEEL,CIK,CIK,5506,5506.0,8112.0,100.0,1.0,"[
  ""0001724965"",
  ""0001418819"",
  ""0001842556"",
  ""0001866838""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CFPB_HMDA_ARID2017_LEI_XREF,INTL_GLEIF,LEI,STEEL,LEI_2018,LEI,5397,5399.0,3382301.0,100.0,1.0,"[
  ""549300D2MZZVH30ENJ10"",
  ""5493003UOOGMBX60WN07"",
  ""549300L0KQ09W67V4228"",
  ""2549009OWTY7KVB18G12""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NPPES,FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,NPI,STEEL,NPI,NPI,5320,9606683.0,5320.0,100.0,1.0,"[
  ""1891154019"",
  ""1003537853"",
  ""1407072754"",
  ""1972944593""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_HOSPITAL_GENERAL,FED_CMS_POS_OTHER,CCN,STEEL,CCN,CCN,5267,5268.0,41262.0,100.0,1.0,"[
  ""390179"",
  ""190779"",
  ""271334"",
  ""360230""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q2,FED_SEC_EDGAR_FINANCIALS,EIN,STEEL,EIN,EIN,4744,4744.0,5771.0,100.0,1.0,"[
  ""860766246"",
  ""272978010"",
  ""871779429"",
  ""310411980""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q3,FED_SEC_EDGAR_FINANCIALS,EIN,STEEL,EIN,EIN,4686,4686.0,5771.0,100.0,1.0,"[
  ""860766246"",
  ""272978010"",
  ""871779429"",
  ""310411980""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q4,FED_SEC_EDGAR_FINANCIALS,EIN,STEEL,EIN,EIN,4663,4663.0,5771.0,100.0,1.0,"[
  ""383993849"",
  ""760582150"",
  ""871240344"",
  ""134004153""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_NCUA_CALL_REPORTS_FOICU,FED_NCUA_CALL_REPORTS_FS220,NCUA_CHARTER,STEEL,CU_NUMBER,CU_NUMBER,4336,4336.0,4336.0,100.0,1.0,"[
  ""3558"",
  ""68678"",
  ""24724"",
  ""17861""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_NCUA_CALL_REPORTS_FS220,FED_NCUA_FEDERALLY_INSURED_CU_LIST,NCUA_CHARTER,STEEL,CU_NUMBER,CHARTER_NUMBER,4250,4336.0,4250.0,100.0,1.0,"[
  ""23990"",
  ""68678"",
  ""3558"",
  ""17861""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_NCUA_CALL_REPORTS_FOICU,FED_NCUA_FEDERALLY_INSURED_CU_LIST,NCUA_CHARTER,STEEL,CU_NUMBER,CHARTER_NUMBER,4250,4336.0,4250.0,100.0,1.0,"[
  ""23990"",
  ""68678"",
  ""3558"",
  ""17861""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q1,FED_SEC_EDGAR_FINANCIALS,EIN,STEEL,EIN,EIN,4238,4238.0,5771.0,100.0,1.0,"[
  ""860766246"",
  ""272978010"",
  ""871779429"",
  ""310411980""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_DOCKETS,FED_COURTLISTENER_POSITIONS,CL_PERSON_ID,STEEL,ASSIGNED_TO_ID,PERSON_ID,3350,3350.0,15613.0,100.0,1.0,"[
  ""9326"",
  ""9370"",
  ""8852"",
  ""8746""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_DOCKETS,FED_COURTLISTENER_JUDGES,CL_PERSON_ID,STEEL,ASSIGNED_TO_ID,ID,3350,3350.0,16191.0,100.0,1.0,"[
  ""8926"",
  ""9161"",
  ""2369"",
  ""8882""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_COURTHOUSES,FED_COURTLISTENER_COURTS,CL_COURT_ID,STEEL,COURT_ID,ID,3286,3286.0,3361.0,100.0,1.0,"[
  ""NYSUPCTONEIDA"",
  ""CALMUNCTSBT"",
  ""OHMUNICTBEREA"",
  ""TEXDISTCT105""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,FED_CMS_POS_OTHER,CCN,STEEL,RNDRNG_PRVDR_CCN,CCN,3126,3126.0,41262.0,100.0,1.0,"[
  ""390179"",
  ""190779"",
  ""360230"",
  ""050745""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,FED_CMS_POS_OTHER,CCN,STEEL,RNDRNG_PRVDR_CCN,CCN,3044,3044.0,41262.0,100.0,1.0,"[
  ""390179"",
  ""360230"",
  ""050745"",
  ""160030""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,FED_CMS_POS_OTHER,CCN,STEEL,RNDRNG_PRVDR_CCN,CCN,2906,2906.0,41262.0,100.0,1.0,"[
  ""390179"",
  ""360230"",
  ""050745"",
  ""160030""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,CCN,STEEL,RNDRNG_PRVDR_CCN,RNDRNG_PRVDR_CCN,2906,3044.0,2906.0,100.0,1.0,"[
  ""450148"",
  ""420010"",
  ""240100"",
  ""060125""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_IRS_EO_BMF,FED_IRS_SOI_CHARITIES,EIN,STEEL,EIN,EIN,2450,1983563.0,2450.0,100.0,1.0,"[
  ""660540412"",
  ""660670407"",
  ""811879492"",
  ""316646763""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_COURTS,FED_COURTLISTENER_DOCKETS,CL_COURT_ID,STEEL,ID,COURT_ID,2199,3361.0,2199.0,100.0,1.0,"[
  ""NYHYDEPKJUSTCT"",
  ""OHCTINSOLVCUYAH"",
  ""NJSUPERBERGEN"",
  ""OHCTCOMPLSUMMIT""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_JUDGES,FED_COURTLISTENER_ORIGINATING_COURT_INFO,CL_PERSON_ID,STEEL,ID,ASSIGNED_TO_ID,1520,16191.0,1520.0,100.0,1.0,"[
  ""8852"",
  ""16070"",
  ""8709"",
  ""10207""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_ORIGINATING_COURT_INFO,FED_COURTLISTENER_POSITIONS,CL_PERSON_ID,STEEL,ASSIGNED_TO_ID,PERSON_ID,1520,1520.0,15613.0,100.0,1.0,"[
  ""8852"",
  ""16070"",
  ""8709"",
  ""10207""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NPPES,FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,NPI,STEEL,NPI,NPI,1287,9606683.0,1287.0,100.0,1.0,"[
  ""1215030861"",
  ""1639231780"",
  ""1669258133"",
  ""1063637817""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_COURTS,FED_COURTLISTENER_POSITIONS,CL_COURT_ID,STEEL,ID,COURT_ID,1033,3361.0,1033.0,100.0,1.0,"[
  ""CALSUPPCTSAC"",
  ""CALCTAPP5D"",
  ""TEXDISTCT64"",
  ""TEXDISTCT112""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_VOTEVIEW_MEMBERS,FED_VOTEVIEW_ROLLCALLS,ICPSR,STEEL,ICPSR,ICPSR,639,12677.0,639.0,100.0,1.0,"[
  ""42303"",
  ""22382"",
  ""20101"",
  ""21744""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CONGRESS_LEGISLATORS,FED_GOVINFO_BILL_COSPONSORS,BIOGUIDE,STEEL,BIOGUIDE,COSPONSOR_BIOGUIDE,635,12781.0,635.0,100.0,1.0,"[
  ""T000474"",
  ""J000292"",
  ""W000795"",
  ""P000034""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_GOVINFO_BILL_COSPONSORS,FED_VOTEVIEW_MEMBERS,BIOGUIDE,STEEL,COSPONSOR_BIOGUIDE,BIOGUIDE_ID,635,635.0,12584.0,100.0,1.0,"[
  ""L000569"",
  ""D000399"",
  ""T000468"",
  ""B001282""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CONGRESS_LEGISLATORS,FED_GOVINFO_BILLSTATUS,BIOGUIDE,STEEL,BIOGUIDE,SPONSOR_BIOGUIDE,632,12781.0,632.0,100.0,1.0,"[
  ""T000474"",
  ""J000292"",
  ""W000795"",
  ""P000034""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_GOVINFO_BILLSTATUS,FED_VOTEVIEW_MEMBERS,BIOGUIDE,STEEL,SPONSOR_BIOGUIDE,BIOGUIDE_ID,632,632.0,12584.0,100.0,1.0,"[
  ""L000569"",
  ""D000399"",
  ""T000468"",
  ""F000450""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_GOVINFO_BILLSTATUS,FED_GOVINFO_BILL_COSPONSORS,BIOGUIDE,STEEL,SPONSOR_BIOGUIDE,COSPONSOR_BIOGUIDE,632,632.0,635.0,100.0,1.0,"[
  ""T000474"",
  ""J000292"",
  ""W000795"",
  ""P000034""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CFPB_HMDA,INTL_GLEIF,LEI,STEEL,LEI,LEI,538,538.0,3382301.0,100.0,1.0,"[
  ""549300RPOGWJRH63HS39"",
  ""549300INFJ8TYNZ1G568"",
  ""549300MCIFZSDHUT8X63"",
  ""549300P2GEYNMH5OQA71""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CONGRESS_COMMITTEE_MEMBERSHIP,FED_VOTEVIEW_MEMBERS,BIOGUIDE,STEEL,BIOGUIDE,BIOGUIDE_ID,528,528.0,12584.0,100.0,1.0,"[
  ""F000450"",
  ""D000617"",
  ""B001302"",
  ""L000273""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CONGRESS_COMMITTEE_MEMBERSHIP,FED_CONGRESS_LEGISLATORS,BIOGUIDE,STEEL,BIOGUIDE,BIOGUIDE,528,528.0,12781.0,100.0,1.0,"[
  ""T000474"",
  ""W000795"",
  ""P000034"",
  ""G000546""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CONGRESS_COMMITTEE_MEMBERSHIP,FED_GOVINFO_BILL_COSPONSORS,BIOGUIDE,STEEL,BIOGUIDE,COSPONSOR_BIOGUIDE,528,528.0,635.0,100.0,1.0,"[
  ""T000474"",
  ""W000795"",
  ""P000034"",
  ""G000546""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CONGRESS_COMMITTEE_MEMBERSHIP,FED_GOVINFO_BILLSTATUS,BIOGUIDE,STEEL,BIOGUIDE,SPONSOR_BIOGUIDE,528,528.0,632.0,100.0,1.0,"[
  ""T000474"",
  ""W000795"",
  ""P000034"",
  ""G000546""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CFPB_HMDA_LAR,INTL_GLEIF,LEI,STEEL,LEI,LEI,478,478.0,3382301.0,100.0,1.0,"[
  ""549300RPOGWJRH63HS39"",
  ""549300INFJ8TYNZ1G568"",
  ""549300MCIFZSDHUT8X63"",
  ""Q7C315HKI8VX0SSKBS64""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_IRF,FED_CMS_POS_OTHER,CCN,STEEL,CCN,CCN,410,410.0,41262.0,100.0,1.0,"[
  ""423031"",
  ""503026"",
  ""533027"",
  ""103038""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_LTCH,FED_CMS_POS_OTHER,CCN,STEEL,CCN,CCN,311,311.0,41262.0,100.0,1.0,"[
  ""452118"",
  ""312014"",
  ""092003"",
  ""442007""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM,FED_CMS_NPPES,NPI,STEEL,NPI,NPI,307,307.0,9606683.0,100.0,1.0,"[
  ""1639643349"",
  ""1194778571"",
  ""1063207595"",
  ""1831790369""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_IRS_990,FED_IRS_990_EFILE_INDEX,EIN,STEEL,EIN,EIN,200,200.0,899097.0,100.0,1.0,"[
  ""853982923"",
  ""870430188"",
  ""264424910"",
  ""842841237""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_PCAOB_FORM_AP_FILINGS,FED_SEC_MONEY_MARKET_FUND_INFORMATION,CIK,STEEL,ISSUER_CIK,REGISTRANT_CIK,176,28773.0,176.0,100.0,1.0,"[
  ""0000889512"",
  ""0000717316"",
  ""0000353905"",
  ""0001300087""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_MEDSL_SENATE_RETURNS,ST_CANNABIS_POLICY_BUNDLES,FIPS,GEO,STATE_FIPS,FIPS,50,50.0,50.0,100.0,1.0,"[
  ""54"",
  ""27"",
  ""8"",
  ""48""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_MEDSL_HOUSE_RETURNS,ST_CANNABIS_POLICY_BUNDLES,FIPS,GEO,STATE_FIPS,FIPS,50,50.0,50.0,100.0,1.0,"[
  ""54"",
  ""27"",
  ""8"",
  ""48""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
