database,schema,table,layer,status,source_family,domain,row_count_live,row_count_error,bytes,column_count,grain,spine_wired,has_entity_grade_key,carries_measured_spine_edge,created,last_altered,data_quality_flags
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_10C3E0C017,landing,active,PORTAL_CKA,,588,,219648,11,one row = one record,False,False,False,2026-07-02 14:44:12.878000-07:00,2026-07-02 14:44:14.432000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_372D1987DB,landing,active,PORTAL_CKA,,52,,25600,38,one row = one record,False,False,False,2026-07-02 14:24:20.284000-07:00,2026-07-02 14:24:22.325000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_645F59A90F,landing,active,PORTAL_CKA,,361,,130560,57,one row = one record,False,False,False,2026-07-02 14:40:14.296000-07:00,2026-07-02 14:40:16.324000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_6519EACD82,landing,active,PORTAL_CKA,,179,,4096,7,one row = one record,False,False,False,2026-07-02 16:16:59.877000-07:00,2026-07-02 16:17:02.015000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_C7339FBA3B,landing,active,PORTAL_CKA,,40,,9216,59,one row = one record,False,False,False,2026-07-02 16:11:22.669000-07:00,2026-07-02 16:11:24.563000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_024B629F91,landing,active,PORTAL_CKA,,9,,6144,11,one row = one record,False,False,False,2026-07-02 14:11:59.540000-07:00,2026-07-02 14:12:01.438000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_2525CD1BB1,landing,active,PORTAL_CKA,,583,,25600,10,one row = one record,False,False,False,2026-07-02 14:43:35.586000-07:00,2026-07-02 14:43:37.152000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_2C7518708C,landing,active,PORTAL_CKA,,138,,49152,35,one row = one record,False,False,False,2026-07-02 14:34:40.747000-07:00,2026-07-02 14:34:42.466000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_6C8F129AE5,landing,active,PORTAL_CKA,,1026,,101376,38,one row = one record,False,False,False,2026-07-02 14:49:01.421000-07:00,2026-07-02 14:49:03.410000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_7B65AE0CFF,landing,active,PORTAL_CKA,,8629,,460288,20,one row = one record,False,False,False,2026-07-02 15:20:53.261000-07:00,2026-07-02 15:20:55.285000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_COLORADO_INFORMA_F0E162D7A8,landing,active,PORTAL_SOC,,2000,,121856,17,one row = one record,False,True,False,2026-06-23 21:42:49.384000-07:00,2026-07-01 09:07:52.650000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_TEXAS_OPEN_DATA_38B5253053,landing,active,PORTAL_SOC,,2000,,77824,16,one row = one record,False,False,False,2026-06-23 22:45:46.099000-07:00,2026-07-01 09:07:59.457000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_TEXAS_OPEN_DATA_6F798A64FA,landing,active,PORTAL_SOC,,2000,,64000,13,one row = one record,False,True,False,2026-06-23 21:44:02.009000-07:00,2026-07-01 09:07:02.620000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_TEXAS_OPEN_DATA_A7AB49CB1A,landing,active,PORTAL_SOC,,447,,12288,7,one row = one record,False,True,False,2026-06-23 21:44:12.974000-07:00,2026-07-01 09:07:54.133000-07:00,
LIBRARY_RAW,LANDING,XC_JCS_SCOTUS,landing,active,XC_JCS,,782,,19968,7,"one row = one (justice, term) ideology score",False,False,False,2026-06-30 21:07:46.242000-07:00,2026-07-12 12:09:05.293000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_INDIANA_DATA_HUB_0ED686ABD6,landing,active,PORTAL_CKA,,10000,,217600,13,one row = one record,False,False,False,2026-07-02 16:45:28.249000-07:00,2026-07-02 16:45:29.996000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OKLAHOMA_OPEN_DA_085B547D9C,landing,active,PORTAL_CKA,,10000,,208384,14,one row = one record,False,False,False,2026-07-02 16:52:10.373000-07:00,2026-07-02 16:52:12.247000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OKLAHOMA_OPEN_DA_DD9095A39B,landing,active,PORTAL_CKA,,10000,,553984,54,one row = one record,False,False,False,2026-07-02 16:02:25.180000-07:00,2026-07-02 16:02:27.888000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_B9904B63C2,landing,active,PORTAL_CKA,,10000,,927744,48,one row = one record,False,False,False,2026-07-02 15:50:18.496000-07:00,2026-07-02 15:50:20.877000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_27F4752A1B,landing,active,PORTAL_SOC,,117,,7168,9,one row = one record,False,False,False,2026-06-23 22:39:35.394000-07:00,2026-07-01 09:08:09.760000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_66C519BCCF,landing,active,PORTAL_SOC,,893,,146944,99,one row = one record,False,False,False,2026-06-23 22:51:04.280000-07:00,2026-07-01 09:08:23.017000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_C357F1F9E1,landing,active,PORTAL_SOC,,28,,4608,14,one row = one record,False,True,False,2026-06-23 21:43:13.696000-07:00,2026-07-01 09:07:20.639000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_WASHINGTON_STATE_11CD1995B7,landing,active,PORTAL_SOC,,5000,,272384,22,one row = one record,False,False,False,2026-06-26 20:47:05.388000-07:00,2026-07-01 09:08:12.709000-07:00,
LIBRARY_RAW,LANDING,ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,landing,active,ST_NYC,,259537,,9190400,55,,False,False,False,2026-08-07 18:53:56.601000-07:00,2026-08-07 18:54:05.966000-07:00,
LIBRARY_RAW,LANDING,ST_CA_OEHHA_PROP65_CHEMICALS,landing,active,ST_CA,,1055,,38912,12,,False,False,False,2026-08-07 12:16:38.914000-07:00,2026-08-07 12:16:40.462000-07:00,
LIBRARY_RAW,LANDING,XC_OWID_FOSSIL_SHARE,landing,active,XC_OWID,,6379,,84480,7,one row = one entity-year observation,False,False,False,2026-06-27 20:21:05.592000-07:00,2026-07-12 12:09:00.589000-07:00,
LIBRARY_RAW,LANDING,XC_OWID_NUCLEAR_WARHEADS,landing,active,XC_OWID,,902,,9728,7,"One row = one country-year warhead count (Entity, ISO-3 Code, Year, number of stockpiled warheads).",False,False,False,2026-06-27 19:57:04.513000-07:00,2026-07-12 12:08:54.291000-07:00,
LIBRARY_RAW,LANDING,FED_DOJ_CRT_CASES,landing,active,FED_DOJ,,1,,2048,13,one row = one civil rights case or matter,False,False,False,2026-06-17 18:39:21.510000-07:00,2026-07-12 12:09:01.360000-07:00,
LIBRARY_RAW,LANDING,FED_EPA_ICIS_AIR_ICIS_AIR_FCES_PCES,landing,active,FED_EPA,,1779096,,19337216,13,,False,False,False,2026-08-05 14:43:01.164000-07:00,2026-08-05 14:43:17.424000-07:00,
LIBRARY_RAW,LANDING,FED_EPA_RCRA_VIOLATIONS,landing,active,FED_EPA,,708114,,8390144,11,,False,False,False,2026-08-07 21:39:46.607000-07:00,2026-08-07 21:39:53.960000-07:00,
LIBRARY_RAW,LANDING,FED_FAA_AIRCRAFT_REGISTRY,landing,active,FED_FAA,,315447,,18398720,38,one row = one registered US civil aircraft,False,False,False,2026-08-09 11:20:44.825000-07:00,2026-08-09 11:21:03.937000-07:00,
LIBRARY_RAW,LANDING,FED_FHFA_FHLB_MEMBERSHIP,landing,active,FED_FHFA,,6327,,314368,17,,False,False,False,2026-08-07 12:08:18.899000-07:00,2026-08-07 12:08:20.622000-07:00,
LIBRARY_RAW,LANDING,FED_GOOGLE_POLADS_CREATIVE_ID_MAPPING,landing,active,FED_GOOGLE,,971029,,33609728,5,,False,False,False,2026-08-05 14:37:36.286000-07:00,2026-08-22 15:43:16.831000-07:00,
LIBRARY_RAW,LANDING,FED_GOOGLE_POLADS_CREATIVE_STATS,landing,active,FED_GOOGLE,,1562870,,109989888,63,,False,False,False,2026-08-05 14:36:34.435000-07:00,2026-08-05 14:37:13.819000-07:00,
LIBRARY_RAW,LANDING,FED_ITIS_STRIPPEDAUTHOR,landing,active,FED_ITIS,,214445,,3864064,5,,False,False,False,2026-08-07 21:47:03.036000-07:00,2026-08-07 21:47:05.525000-07:00,
LIBRARY_RAW,LANDING,FED_ITIS_TU_COMMENTS_LINKS,landing,active,FED_ITIS,,192851,,2088960,6,,False,False,False,2026-08-07 21:48:41.075000-07:00,2026-08-07 21:48:43.223000-07:00,
LIBRARY_RAW,LANDING,FED_OCC_NATIONAL_BANKS,landing,active,FED_OCC,,724,,38912,10,,False,False,False,2026-08-05 14:34:23.454000-07:00,2026-08-05 14:34:25.581000-07:00,
LIBRARY_RAW,LANDING,FED_USASPENDING_SUBAWARDS,landing,active,FED_USASPENDING,,5000,,310272,4,one subaward transaction,False,False,False,2026-06-10 09:00:21.414000-07:00,2026-06-10 09:00:24.330000-07:00,
LIBRARY_RAW,LANDING,FED_USGS_WATER,landing,active,FED_USGS,,6694816,,29176320,18,one row = one measurement at one monitoring site for one parameter at one timestamp,False,False,False,2026-07-02 11:24:27.367000-07:00,2026-07-12 12:08:52.878000-07:00,
LIBRARY_RAW,LANDING,FED_US_SEC_EDGAR,landing,active,FED_US,,48990,,1983488,17,"one row = one SEC filing (or one company, depending on endpoint)",False,True,False,2026-07-01 13:40:13.188000-07:00,2026-07-12 12:09:00.127000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_ATLANTA_DATAATLA_A6D51869AF,landing,active,PORTAL_ARC,,128,,78848,20,one row = one record,False,True,False,2026-06-23 21:48:59.981000-07:00,2026-07-01 09:08:00.563000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_ATLANTA_DATAATLA_E3F1BF2204,landing,active,PORTAL_ARC,,536,,88576,47,one row = one record,False,False,False,2026-06-23 22:24:53.484000-07:00,2026-07-01 09:06:55.293000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_33A3918C80,landing,active,PORTAL_ARC,,363,,62464,40,one row = one record,False,False,False,2026-06-23 22:22:52.423000-07:00,2026-07-01 09:06:58.456000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_58FAB3B4F7,landing,active,PORTAL_ARC,,1022,,20897280,15,one row = one record,False,False,False,2026-06-23 22:29:56.582000-07:00,2026-07-01 09:08:27.763000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_C23DC4BAF8,landing,active,PORTAL_ARC,,782,,300032,126,one row = one record,False,False,False,2026-06-23 22:25:44.225000-07:00,2026-07-01 09:07:23.512000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_OPEN_DATA_MINNEA_7EFDCA0423,landing,active,PORTAL_ARC,,2000,,236032,24,one row = one record,False,True,False,2026-06-23 21:38:03.509000-07:00,2026-07-01 09:08:28.687000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_ISRAEL_NATIONAL_55D94B871E,landing,active,PORTAL_CKA,,7494,,146944,6,one row = one record,False,False,False,2026-07-02 16:36:27.563000-07:00,2026-07-02 16:36:29.520000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_90C8EE5E0C,landing,active,PORTAL_CKA,,90,,21504,19,one row = one record,False,False,False,2026-07-02 14:31:02.136000-07:00,2026-07-02 14:31:03.998000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_9B3EC4ABB9,landing,active,PORTAL_CKA,,10000,,613376,26,one row = one record,False,False,False,2026-07-02 15:27:03.751000-07:00,2026-07-02 15:27:05.509000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_55C0E96166,landing,active,PORTAL_CKA,,276,,61952,87,one row = one record,False,False,False,2026-07-02 16:18:09.702000-07:00,2026-07-02 16:18:11.405000-07:00,
LIBRARY_RAW,LANDING,FED_HUD_ASSISTED_HOUSING_PROJECTS,landing,active,FED_HUD,,35601,,6021120,95,one row = one HUD-assisted housing project (per quarter snapshot),False,False,False,2026-08-05 14:41:00.640000-07:00,2026-08-05 14:41:05.532000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_LA_COUNTY_OPEN_D_E549C7C921,landing,active,PORTAL_ARC,,76,,18432,31,one row = one record,False,False,False,2026-06-23 22:18:55.544000-07:00,2026-07-01 09:08:04.723000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_MEMPHIS_OPEN_DAT_3057D84002,landing,active,PORTAL_ARC,,1537,,4559872,23,one row = one record,False,True,False,2026-06-23 21:53:24.176000-07:00,2026-07-01 09:06:59.067000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4,landing,active,PORTAL_ARC,,2000,,217600,29,one row = one record,False,False,False,2026-06-23 22:32:52.063000-07:00,2026-07-01 09:07:41.563000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_ANALYZE_BOSTON_92EF0E3576,landing,active,PORTAL_CKA,,52,,6656,19,one row = one record,False,False,False,2026-07-02 14:27:58.506000-07:00,2026-07-02 14:28:00.259000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_C65B641866,landing,active,PORTAL_CKA,,10000,,584704,23,one row = one record,False,False,False,2026-07-02 15:53:00.781000-07:00,2026-07-02 15:53:03.048000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_D8C67A34A8,landing,active,PORTAL_CKA,,7291,,960512,25,one row = one record,False,False,False,2026-07-02 16:36:11.076000-07:00,2026-07-02 16:36:13.004000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_HOUSTON_OPEN_DAT_AEFB1B6A56,landing,active,PORTAL_CKA,,3524,,81408,7,one row = one record,False,False,False,2026-07-02 16:30:31.151000-07:00,2026-07-02 16:30:33.141000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OKLAHOMA_OPEN_DA_0E22A8C042,landing,active,PORTAL_CKA,,10000,,461312,15,one row = one record,False,False,False,2026-07-02 16:43:28.434000-07:00,2026-07-02 16:43:30.274000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OKLAHOMA_OPEN_DA_2D8A48CE3D,landing,active,PORTAL_CKA,,10000,,455168,13,one row = one record,False,False,False,2026-07-02 16:42:01.438000-07:00,2026-07-02 16:42:03.601000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OKLAHOMA_OPEN_DA_C96BA4E090,landing,active,PORTAL_CKA,,1178,,101888,35,one row = one record,False,False,False,2026-07-02 14:51:13.603000-07:00,2026-07-02 14:51:15.222000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OPEN_DATA_SA_581DE3800B,landing,active,PORTAL_CKA,,12,,2048,9,one row = one record,False,False,False,2026-07-02 14:13:57.732000-07:00,2026-07-02 14:13:59.717000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OPEN_DATA_SA_C12D73F01D,landing,active,PORTAL_CKA,,4976,,220672,11,one row = one record,False,False,False,2026-07-02 15:08:23.836000-07:00,2026-07-02 15:08:25.754000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_SAN_JOSE_OPEN_DA_56E25AFE36,landing,active,PORTAL_CKA,,10000,,1001984,21,one row = one record,False,False,False,2026-07-02 16:52:18.200000-07:00,2026-07-02 16:52:20.369000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_TAMPA_OPEN_DATA_6C25EA91D4,landing,active,PORTAL_CKA,,443,,27136,10,one row = one record,False,False,False,2026-07-02 16:20:37.324000-07:00,2026-07-02 16:20:39.208000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_010A1B6275,landing,active,PORTAL_CKA,,10000,,4870656,13,one row = one record,False,False,False,2026-07-02 15:32:42.482000-07:00,2026-07-02 15:32:44.416000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_2A71C11D68,landing,active,PORTAL_CKA,,7,,3584,8,one row = one record,False,False,False,2026-07-02 14:11:06.848000-07:00,2026-07-02 14:11:08.637000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_7AC49E7444,landing,active,PORTAL_CKA,,37,,308736,13,one row = one record,False,False,False,2026-07-02 14:20:42.481000-07:00,2026-07-02 14:20:44.441000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_F1230A63DA,landing,active,PORTAL_CKA,,205,,22016,26,one row = one record,False,False,False,2026-07-02 16:17:27.940000-07:00,2026-07-02 16:17:29.932000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_1BA8209338,landing,active,PORTAL_CKA,,10000,,626176,32,one row = one record,False,False,False,2026-07-02 16:54:00.533000-07:00,2026-07-02 16:54:03.421000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_29D102482D,landing,active,PORTAL_CKA,,1327,,93184,16,one row = one record,False,False,False,2026-07-02 14:53:08.395000-07:00,2026-07-02 14:53:09.969000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_6F406E40A6,landing,active,PORTAL_CKA,,13,,502272,10,one row = one record,False,False,False,2026-07-02 14:14:26.853000-07:00,2026-07-02 14:14:28.625000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_COLORADO_INFORMA_46101BE391,landing,active,PORTAL_SOC,,2000,,120832,16,one row = one record,False,True,False,2026-06-23 21:42:41.848000-07:00,2026-07-01 09:08:08.788000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_TEXAS_OPEN_DATA_5410A1009F,landing,active,PORTAL_SOC,,2000,,209920,22,one row = one record,False,False,False,2026-06-23 22:48:09.160000-07:00,2026-07-01 09:07:15.102000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_TEXAS_OPEN_DATA_DA657010B1,landing,active,PORTAL_SOC,,2000,,137216,20,one row = one record,False,False,False,2026-06-23 22:46:02.973000-07:00,2026-07-01 09:07:30.485000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_1C0C156DA7,landing,active,PORTAL_SOC,,117,,7168,9,one row = one record,False,False,False,2026-06-23 22:48:54.122000-07:00,2026-07-01 09:07:42.626000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_1E3F70C6A8,landing,active,PORTAL_SOC,,116,,7168,9,one row = one record,False,False,False,2026-06-23 22:41:06.551000-07:00,2026-07-01 09:07:19.288000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_7105312F13,landing,active,PORTAL_SOC,,2000,,1065984,17,one row = one record,False,True,False,2026-06-23 22:09:54.043000-07:00,2026-07-01 09:08:10.447000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_F326BAD0FC,landing,active,PORTAL_SOC,,713,,103424,101,one row = one record,False,False,False,2026-06-26 20:45:16.649000-07:00,2026-07-01 09:07:05.726000-07:00,
LIBRARY_RAW,LANDING,XC_ICIJ_OFFSHORE_NODES_ADDRESSES,landing,active,XC_ICIJ,,402246,,14028288,11,,False,False,False,2026-08-07 22:03:25.810000-07:00,2026-08-07 22:03:31.247000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_6A79648A77,landing,active,PORTAL_ARC,,2000,,994304,74,one row = one record,False,True,False,2026-06-23 22:05:07.170000-07:00,2026-07-01 09:07:25.656000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_OPEN_DATA_SA_D770780EEB,landing,active,PORTAL_CKA,,1,,1536,9,one row = one record,False,False,False,2026-07-02 14:05:41.321000-07:00,2026-07-02 14:05:43.528000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_4E5C66124A,landing,active,PORTAL_CKA,,10000,,2099712,48,one row = one record,False,False,False,2026-07-02 15:36:32.905000-07:00,2026-07-02 15:36:35.248000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_6D0F07679B,landing,active,PORTAL_CKA,,9904,,646144,23,one row = one record,False,False,False,2026-07-02 16:57:35.213000-07:00,2026-07-02 16:57:37.252000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_8F9481CFA8,landing,active,PORTAL_CKA,,2160,,50176,17,one row = one record,False,False,False,2026-07-02 15:03:19.709000-07:00,2026-07-02 15:03:21.604000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_CAMBRIDGE_OPEN_D_D1389AFE1E,landing,active,PORTAL_SOC,,1110,,59392,18,one row = one record,False,False,False,2026-06-23 22:46:47.151000-07:00,2026-07-01 09:07:01.091000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_NEW_YORK_STATE_O_EFF72C4402,landing,active,PORTAL_SOC,,2000,,248832,49,one row = one record,False,True,False,2026-06-23 21:43:37.620000-07:00,2026-07-01 09:07:56.610000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,landing,active,PORTAL_SOC,,118,,7168,9,one row = one record,False,False,False,2026-06-23 22:41:17.452000-07:00,2026-07-01 09:07:59.736000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_CAEBCFEEAF,landing,active,PORTAL_SOC,,117,,7168,9,one row = one record,False,False,False,2026-06-26 20:45:32.945000-07:00,2026-07-01 09:07:43.634000-07:00,
LIBRARY_RAW,LANDING,PORTAL_SOC_UTAH_OPEN_DATA_P_DCD75231F6,landing,active,PORTAL_SOC,,61,,45056,122,one row = one record,False,True,False,2026-06-23 21:41:59.891000-07:00,2026-07-01 09:07:17.430000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_CALIFORNIA_OPEN_0AD648012F,landing,active,PORTAL_CKA,,10000,,415232,14,one row = one record,False,False,False,2026-07-02 15:53:07.549000-07:00,2026-07-02 15:53:09.304000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WESTERN_PENNSYLV_6A4C3E0E78,landing,active,PORTAL_CKA,,1000,,90624,39,one row = one record,False,False,False,2026-07-02 14:48:24.959000-07:00,2026-07-02 14:48:26.905000-07:00,
LIBRARY_RAW,LANDING,PORTAL_CKA_WPRDC_ALLEGHENY_F727AC582E,landing,active,PORTAL_CKA,,563,,23040,12,one row = one record,False,False,False,2026-07-02 16:21:42.355000-07:00,2026-07-02 16:21:44.158000-07:00,
LIBRARY_RAW,LANDING,FED_CMS_FACILITY_AFFILIATION,landing,active,FED_CMS,,2260193,,28841984,12,one row = one clinician-to-facility affiliation,True,True,False,2026-07-11 08:23:25.298000-07:00,2026-07-12 12:08:58.147000-07:00,
LIBRARY_RAW,LANDING,FED_CMS_NADAC,landing,active,FED_CMS,,1497925,,11106304,15,One row = one NDC at one weekly effective date (the surveyed average acquisition cost pharmacies pay per unit),False,False,False,2026-06-27 21:13:31.189000-07:00,2026-07-12 12:09:02.527000-07:00,
LIBRARY_RAW,LANDING,FED_COURTLISTENER_PARENTHETICALS,landing,active,FED_COURTLISTENER,,6408887,,434544128,9,,False,False,False,2026-08-11 18:50:19.858000-07:00,2026-08-11 18:56:26.953000-07:00,
LIBRARY_RAW,LANDING,FED_CMS_DIALYSIS,landing,active,FED_CMS,,7557,,1848320,145,one row = one dialysis facility (CCN),True,True,False,2026-06-24 15:16:01.300000-07:00,2026-07-12 12:09:04.473000-07:00,
LIBRARY_RAW,LANDING,FED_EPA_ICIS_FEC_ICIS_FEC_EPA_INSPECTIONS,landing,active,FED_EPA,,260556,,8460800,19,,True,True,False,2026-07-26 13:03:31.889000-07:00,2026-07-26 13:03:38.333000-07:00,
LIBRARY_RAW,LANDING,FED_FDA_FAERS_OUTC,landing,active,FED_FDA,,5147466,,23165952,9,,False,False,False,2026-07-26 15:23:40.787000-07:00,2026-08-22 18:06:28.785000-07:00,
LIBRARY_RAW,LANDING,FED_FDA_GUDID__STAGING,landing,active,FED_FDA,,1329,,1579086848,4,,False,False,False,2026-08-05 18:02:37.607000-07:00,2026-08-05 18:30:41.977000-07:00,
LIBRARY_RAW,LANDING,FED_GRANTS_GOV,landing,active,FED_GRANTS,,100,,9216,26,one row = one federal grant opportunity,False,False,False,2026-07-01 18:11:54.727000-07:00,2026-07-12 12:08:59.891000-07:00,
LIBRARY_RAW,LANDING,FED_ICIJ_OFFSHORELEAKS_RELATIONSHIPS,landing,active,FED_ICIJ,,3339267,,22287872,11,one row = one node or one edge in the offshore ownership graph,False,False,False,2026-08-05 14:30:02.090000-07:00,2026-08-05 14:30:25.659000-07:00,
LIBRARY_RAW,LANDING,FED_SEC_EDGAR_INSIDERS,landing,active,FED_SEC,,69259,,2504704,17,,True,True,False,2026-07-23 09:13:49.156000-07:00,2026-07-23 09:13:52.480000-07:00,
LIBRARY_RAW,LANDING,INTL_HEALTHCANADA_DPD_DRUG,landing,active,INTL_HEALTHCANADA,,13383,,467968,17,,False,False,False,2026-08-07 11:54:56.226000-07:00,2026-08-07 11:54:58.144000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_1F4D98F329,landing,active,PORTAL_ARC,,1143,,211456,90,one row = one record,False,False,False,2026-06-23 22:30:29.715000-07:00,2026-07-01 09:08:18.378000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_HARRIS_COUNTY_OP_2718B3279A,landing,active,PORTAL_ARC,,77,,37888,106,one row = one record,False,True,False,2026-06-23 21:32:08.836000-07:00,2026-07-01 09:08:01.372000-07:00,
LIBRARY_RAW,LANDING,PORTAL_ARC_ORANGE_COUNTY_OP_1A50E60D53,landing,active,PORTAL_ARC,,13,,4096,28,one row = one record,False,False,False,2026-06-23 22:13:54.992000-07:00,2026-07-01 09:07:37.122000-07:00,
