model,family,class,slot,status
corporate_registry__fed_icij_offshoreleaks_others,organization,noun,round_numbers,hole:no-money-column
corporate_registry__fed_icij_offshoreleaks_others,organization,noun,size_distribution,hole:no-quantity-column
corporate_registry__fed_icij_offshoreleaks_others,organization,noun,per_person,hole:no-population-column
corporate_registry__fed_icij_offshoreleaks_others,organization,noun,flag_rates,hole:no-flag-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,how_many,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,row_count_vs_published,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,freshness,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,grain_integrity,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,id_integrity,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,rank_in_family,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,share_of_family,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,by_time,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,first_last,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,gaps,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,seasonality,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,by_state,hole:no-geo-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,by_county_city,hole:no-geo-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,map_points,hole:no-geo_point-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,geo_concentration,hole:no-geo-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,mix_by_code,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,mix_over_time,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,code_concentration,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,total_money,hole:no-money-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,typical_money,hole:no-money-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,money_distribution,hole:no-money-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,money_top_share,hole:no-money-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,round_numbers,hole:no-money-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,size_distribution,hole:no-quantity-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,per_person,hole:no-population-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,flag_rates,hole:no-flag-column
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,degree_out,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,degree_in,ready
corporate_registry__fed_icij_offshoreleaks_relationships,role,link,multiplicity,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,how_many,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,row_count_vs_published,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,freshness,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,grain_integrity,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,id_integrity,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,rank_in_family,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,share_of_family,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,by_time,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,first_last,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,gaps,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,seasonality,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,births,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,deaths,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,age_distribution,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,by_state,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,by_county_city,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,map_points,hole:no-geo_point-column
corporate_registry__fed_irs_eo_bmf,organization,noun,geo_concentration,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,mix_by_code,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,mix_over_time,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,code_concentration,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,total_money,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,typical_money,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,money_distribution,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,money_top_share,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,round_numbers,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,size_distribution,ready
corporate_registry__fed_irs_eo_bmf,organization,noun,per_person,hole:no-population-column
corporate_registry__fed_irs_eo_bmf,organization,noun,flag_rates,hole:no-flag-column
corporate_registry__intl_es_borme,organization,noun,how_many,ready
corporate_registry__intl_es_borme,organization,noun,row_count_vs_published,ready
corporate_registry__intl_es_borme,organization,noun,freshness,ready
corporate_registry__intl_es_borme,organization,noun,grain_integrity,ready
corporate_registry__intl_es_borme,organization,noun,id_integrity,ready
corporate_registry__intl_es_borme,organization,noun,rank_in_family,ready
corporate_registry__intl_es_borme,organization,noun,share_of_family,ready
corporate_registry__intl_es_borme,organization,noun,by_time,ready
corporate_registry__intl_es_borme,organization,noun,first_last,ready
corporate_registry__intl_es_borme,organization,noun,gaps,ready
corporate_registry__intl_es_borme,organization,noun,seasonality,ready
corporate_registry__intl_es_borme,organization,noun,births,ready
corporate_registry__intl_es_borme,organization,noun,deaths,ready
corporate_registry__intl_es_borme,organization,noun,age_distribution,ready
corporate_registry__intl_es_borme,organization,noun,by_state,ready
corporate_registry__intl_es_borme,organization,noun,by_county_city,ready
corporate_registry__intl_es_borme,organization,noun,map_points,hole:no-geo_point-column
corporate_registry__intl_es_borme,organization,noun,geo_concentration,ready
corporate_registry__intl_es_borme,organization,noun,mix_by_code,ready
corporate_registry__intl_es_borme,organization,noun,mix_over_time,ready
corporate_registry__intl_es_borme,organization,noun,code_concentration,ready
corporate_registry__intl_es_borme,organization,noun,total_money,hole:no-money-column
corporate_registry__intl_es_borme,organization,noun,typical_money,hole:no-money-column
corporate_registry__intl_es_borme,organization,noun,money_distribution,hole:no-money-column
corporate_registry__intl_es_borme,organization,noun,money_top_share,hole:no-money-column
corporate_registry__intl_es_borme,organization,noun,round_numbers,hole:no-money-column
corporate_registry__intl_es_borme,organization,noun,size_distribution,hole:no-quantity-column
corporate_registry__intl_es_borme,organization,noun,per_person,hole:no-population-column
corporate_registry__intl_es_borme,organization,noun,flag_rates,hole:no-flag-column
corporate_registry__intl_ie_cro,organization,noun,how_many,ready
corporate_registry__intl_ie_cro,organization,noun,row_count_vs_published,ready
corporate_registry__intl_ie_cro,organization,noun,freshness,ready
corporate_registry__intl_ie_cro,organization,noun,grain_integrity,ready
corporate_registry__intl_ie_cro,organization,noun,id_integrity,ready
corporate_registry__intl_ie_cro,organization,noun,rank_in_family,ready
corporate_registry__intl_ie_cro,organization,noun,share_of_family,ready
corporate_registry__intl_ie_cro,organization,noun,by_time,ready
corporate_registry__intl_ie_cro,organization,noun,first_last,ready
corporate_registry__intl_ie_cro,organization,noun,gaps,ready
corporate_registry__intl_ie_cro,organization,noun,seasonality,ready
corporate_registry__intl_ie_cro,organization,noun,births,ready
corporate_registry__intl_ie_cro,organization,noun,deaths,ready
corporate_registry__intl_ie_cro,organization,noun,age_distribution,ready
corporate_registry__intl_ie_cro,organization,noun,by_state,ready
corporate_registry__intl_ie_cro,organization,noun,by_county_city,ready
corporate_registry__intl_ie_cro,organization,noun,map_points,hole:no-geo_point-column
corporate_registry__intl_ie_cro,organization,noun,geo_concentration,ready
corporate_registry__intl_ie_cro,organization,noun,mix_by_code,ready
corporate_registry__intl_ie_cro,organization,noun,mix_over_time,ready
corporate_registry__intl_ie_cro,organization,noun,code_concentration,ready
corporate_registry__intl_ie_cro,organization,noun,total_money,hole:no-money-column
corporate_registry__intl_ie_cro,organization,noun,typical_money,hole:no-money-column
corporate_registry__intl_ie_cro,organization,noun,money_distribution,hole:no-money-column
corporate_registry__intl_ie_cro,organization,noun,money_top_share,hole:no-money-column
corporate_registry__intl_ie_cro,organization,noun,round_numbers,hole:no-money-column
corporate_registry__intl_ie_cro,organization,noun,size_distribution,hole:no-quantity-column
corporate_registry__intl_ie_cro,organization,noun,per_person,hole:no-population-column
corporate_registry__intl_ie_cro,organization,noun,flag_rates,hole:no-flag-column
corporate_registry__intl_uk_companies_house,organization,noun,how_many,ready
corporate_registry__intl_uk_companies_house,organization,noun,row_count_vs_published,ready
corporate_registry__intl_uk_companies_house,organization,noun,freshness,ready
corporate_registry__intl_uk_companies_house,organization,noun,grain_integrity,ready
corporate_registry__intl_uk_companies_house,organization,noun,id_integrity,ready
corporate_registry__intl_uk_companies_house,organization,noun,rank_in_family,ready
corporate_registry__intl_uk_companies_house,organization,noun,share_of_family,ready
corporate_registry__intl_uk_companies_house,organization,noun,by_time,ready
corporate_registry__intl_uk_companies_house,organization,noun,first_last,ready
corporate_registry__intl_uk_companies_house,organization,noun,gaps,ready
corporate_registry__intl_uk_companies_house,organization,noun,seasonality,ready
corporate_registry__intl_uk_companies_house,organization,noun,births,ready
corporate_registry__intl_uk_companies_house,organization,noun,deaths,ready
corporate_registry__intl_uk_companies_house,organization,noun,age_distribution,ready
corporate_registry__intl_uk_companies_house,organization,noun,by_state,ready
corporate_registry__intl_uk_companies_house,organization,noun,by_county_city,ready
corporate_registry__intl_uk_companies_house,organization,noun,map_points,hole:no-geo_point-column
corporate_registry__intl_uk_companies_house,organization,noun,geo_concentration,ready
corporate_registry__intl_uk_companies_house,organization,noun,mix_by_code,ready
corporate_registry__intl_uk_companies_house,organization,noun,mix_over_time,ready
corporate_registry__intl_uk_companies_house,organization,noun,code_concentration,ready
corporate_registry__intl_uk_companies_house,organization,noun,total_money,hole:no-money-column
corporate_registry__intl_uk_companies_house,organization,noun,typical_money,hole:no-money-column
corporate_registry__intl_uk_companies_house,organization,noun,money_distribution,hole:no-money-column
corporate_registry__intl_uk_companies_house,organization,noun,money_top_share,hole:no-money-column
corporate_registry__intl_uk_companies_house,organization,noun,round_numbers,hole:no-money-column
corporate_registry__intl_uk_companies_house,organization,noun,size_distribution,ready
corporate_registry__intl_uk_companies_house,organization,noun,per_person,hole:no-population-column
corporate_registry__intl_uk_companies_house,organization,noun,flag_rates,ready
corporate_registry__uk_companies_house_psc,organization,noun,how_many,ready
corporate_registry__uk_companies_house_psc,organization,noun,row_count_vs_published,ready
corporate_registry__uk_companies_house_psc,organization,noun,freshness,ready
corporate_registry__uk_companies_house_psc,organization,noun,grain_integrity,ready
corporate_registry__uk_companies_house_psc,organization,noun,id_integrity,ready
corporate_registry__uk_companies_house_psc,organization,noun,rank_in_family,ready
corporate_registry__uk_companies_house_psc,organization,noun,share_of_family,ready
corporate_registry__uk_companies_house_psc,organization,noun,by_time,ready
corporate_registry__uk_companies_house_psc,organization,noun,first_last,ready
corporate_registry__uk_companies_house_psc,organization,noun,gaps,ready
corporate_registry__uk_companies_house_psc,organization,noun,seasonality,ready
corporate_registry__uk_companies_house_psc,organization,noun,births,ready
corporate_registry__uk_companies_house_psc,organization,noun,deaths,ready
corporate_registry__uk_companies_house_psc,organization,noun,age_distribution,ready
corporate_registry__uk_companies_house_psc,organization,noun,by_state,ready
corporate_registry__uk_companies_house_psc,organization,noun,by_county_city,ready
corporate_registry__uk_companies_house_psc,organization,noun,map_points,hole:no-geo_point-column
corporate_registry__uk_companies_house_psc,organization,noun,geo_concentration,ready
corporate_registry__uk_companies_house_psc,organization,noun,mix_by_code,ready
corporate_registry__uk_companies_house_psc,organization,noun,mix_over_time,ready
corporate_registry__uk_companies_house_psc,organization,noun,code_concentration,ready
corporate_registry__uk_companies_house_psc,organization,noun,total_money,hole:no-money-column
corporate_registry__uk_companies_house_psc,organization,noun,typical_money,hole:no-money-column
corporate_registry__uk_companies_house_psc,organization,noun,money_distribution,hole:no-money-column
corporate_registry__uk_companies_house_psc,organization,noun,money_top_share,hole:no-money-column
corporate_registry__uk_companies_house_psc,organization,noun,round_numbers,hole:no-money-column
corporate_registry__uk_companies_house_psc,organization,noun,size_distribution,hole:no-quantity-column
corporate_registry__uk_companies_house_psc,organization,noun,per_person,hole:no-population-column
