realm,table,column,data_type,column_meaning,source,joins_to,semantic_type
GOVERNMENT_RECORDS,GOVERNMENT_RECORDS__FED_USASPENDING_TAS_FILTER_TREE,_SOURCE_RUN_ID,TEXT,source run ID,inferred,,plumbing
GOVERNMENT_RECORDS,GOVERNMENT_RECORDS__FED_USASPENDING_TAS_FILTER_TREE,_SRC_SHA256,TEXT,source sha256,inferred,,plumbing
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,NPI,TEXT,Part D prescriber NPI. The grain.,documented,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS via NPI [MEASURED 1343 shared values]; HEALTH__FED_CMS_FACILITY_AFFILIATION via NPI [MEASURED 24354 shared values]; HEALTH__FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING via NPI [MEASURED 40706 shared values],
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,LAST_NAME,TEXT,last name,inferred,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,FIRST_NAME,TEXT,first name,inferred,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,PRESCRIBER_NAME,TEXT,prescriber name,inferred,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,STATE,TEXT,state,inferred,,geo
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,PRESCRIBER_TYPE,TEXT,prescriber type,inferred,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,ADDICTION_CLAIMS,FLOAT,"Sum of Tot_Clms over the three drugs. Under-11 rows are already gone from the CMS file, so a floor.",documented,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,ADDICTION_DRUG_COST,FLOAT,addiction drug cost,inferred,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,ADDICTION_DRUG_COUNT,NUMBER,addiction drug count,inferred,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,ADDICTION_DRUGS,TEXT,addiction drugs,inferred,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,WAS_PAID_2022,BOOLEAN,True when at least one Open Payments PY2022 row carries this NPI.,documented,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,TOTAL_PAYMENTS,FLOAT,Sum of TOTAL_AMOUNT_OF_PAYMENT_USDOLLARS in PY2022; 0 when unpaid.,documented,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,PAYMENT_COUNT,NUMBER,payment count,inferred,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,MANUFACTURER_COUNT,NUMBER,manufacturer count,inferred,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,TOP_MANUFACTURER,TEXT,top manufacturer,inferred,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,TOP_MANUFACTURER_PAYMENTS,FLOAT,top manufacturer payments,inferred,,
HEALTH,HEALTH__ADDICTION_PRESCRIBERS_PAID,DATA_YEAR,NUMBER,data year,inferred,,datetime
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,INDICATOR,TEXT,indicator,inferred,,
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,C_GROUP,TEXT,c group,inferred,,
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,STATE,TEXT,state,inferred,,geo
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,SUBGROUP,TEXT,subgroup,inferred,,
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,PHASE,TEXT,phase,inferred,,
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,TIME_PERIOD,TEXT,time period,inferred,,datetime
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,TIME_PERIOD_LABEL,TEXT,time period label,inferred,,datetime
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,TIME_PERIOD_START_DATE,TIMESTAMP_NTZ,time period start date,inferred,,datetime
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,TIME_PERIOD_END_DATE,TIMESTAMP_NTZ,time period end date,inferred,,datetime
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,VALUE,FLOAT,value,inferred,,
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,LOWCI,TEXT,lowci,inferred,,
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,HIGHCI,TEXT,highci,inferred,,
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,CONFIDENCE_INTERVAL,TEXT,confidence interval,inferred,,
HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,QUARTILE_RANGE,TEXT,quartile range,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,DATASET_ID,TEXT,dataset ID,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,DATASET_NAME,TEXT,dataset name,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,DESCRIPTION,TEXT,description,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,RESOURCE_TYPE,TEXT,resource type,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,PARENT_DATASET_ID,TEXT,parent dataset ID,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,ATTRIBUTION,TEXT,attribution,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,PROVENANCE,TEXT,provenance,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,CREATED_AT,TIMESTAMP_NTZ,created at,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,UPDATED_AT,TIMESTAMP_NTZ,updated at,inferred,,datetime
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,DATA_UPDATED_AT,TIMESTAMP_NTZ,data updated at,inferred,,datetime
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,METADATA_UPDATED_AT,TIMESTAMP_NTZ,metadata updated at,inferred,,datetime
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,PUBLICATION_DATE,DATE,publication date,inferred,,datetime
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,PAGE_VIEWS,NUMBER,page views,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,DOWNLOAD_COUNT,NUMBER,download count,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,CATEGORIES,TEXT,categories,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,DOMAIN_CATEGORY,TEXT,domain category,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,DOMAIN_TAGS,TEXT,domain tags,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,OWNER_DISPLAY_NAME,TEXT,owner display name,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,PERMALINK,TEXT,permalink,inferred,,
HEALTH,HEALTH__FED_CDC_DATA_PORTAL,LINK,TEXT,link,inferred,,
HEALTH,HEALTH__FED_CDC_DRUG_POISONING_COUNTY,FIPS,TEXT,FIPS geo code,inferred,FINANCE__FED_FDIC_BANK_DATA via FIPS [MEASURED 2955 shared values]; HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS via FIPS [MEASURED 3075 shared values]; JUSTICE__COUNTY_DOUBLE_BURDEN via FIPS [MEASURED 3029 shared values],geo
HEALTH,HEALTH__FED_CDC_DRUG_POISONING_COUNTY,YEAR,NUMBER,year,inferred,,datetime
HEALTH,HEALTH__FED_CDC_DRUG_POISONING_COUNTY,STATE,TEXT,state,inferred,,geo
HEALTH,HEALTH__FED_CDC_DRUG_POISONING_COUNTY,ST,TEXT,state,inferred,,
HEALTH,HEALTH__FED_CDC_DRUG_POISONING_COUNTY,FIPS_STATE,TEXT,FIPS geo code state,inferred,,geo
HEALTH,HEALTH__FED_CDC_DRUG_POISONING_COUNTY,COUNTY,TEXT,county,inferred,,geo
HEALTH,HEALTH__FED_CDC_DRUG_POISONING_COUNTY,POPULATION,FLOAT,population,inferred,,geo
HEALTH,HEALTH__FED_CDC_DRUG_POISONING_COUNTY,ESTIMATED_AGE_ADJUSTED_DEATH_RATE_11_CATEGORIES_IN_RANGES,FLOAT,estimated age adjusted death rate 11 categories in ranges,inferred,,
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,INDICATOR,TEXT,indicator,inferred,,
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,C_GROUP,TEXT,c group,inferred,,
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,STATE,TEXT,state,inferred,,geo
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,SUBGROUP,TEXT,subgroup,inferred,,
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,PHASE,TEXT,phase,inferred,,
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,TIME_PERIOD,TEXT,time period,inferred,,datetime
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,TIME_PERIOD_LABEL,TEXT,time period label,inferred,,datetime
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,TIME_PERIOD_START_DATE,TIMESTAMP_NTZ,time period start date,inferred,,datetime
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,TIME_PERIOD_END_DATE,TIMESTAMP_NTZ,time period end date,inferred,,datetime
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,VALUE,FLOAT,value,inferred,,
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,LOWCI,TEXT,lowci,inferred,,
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,HIGHCI,TEXT,highci,inferred,,
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,CONFIDENCE_INTERVAL,TEXT,confidence interval,inferred,,
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,QUARTILE_RANGE,TEXT,quartile range,inferred,,
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,QUARTILE_NUMBER,TEXT,quartile number,inferred,,
HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,SUPPRESSION_FLAG,TEXT,suppression flag,inferred,,
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,GEOID,TEXT,geoid,inferred,FED_BLS_QCEW via FIPS [GEO 100%]; FED_CDC_DRUG_POISONING_COUNTY via FIPS [GEO 100%]; FED_EPA_ECHO via FIPS [GEO 100%],geo
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,NAME,TEXT,name,inferred,XC_VERA_INCARCERATION_TRENDS via NAME@FIPS [CORROBORATED 100%],
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,ST_GEOID,TEXT,state geoid,inferred,,
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,ST_NAME,TEXT,state name,inferred,,
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,INTENT,TEXT,intent,inferred,,
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,PERIOD,TEXT,period,inferred,,
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,COUNT_SUP,NUMBER,count sup,inferred,,
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,RATE,FLOAT,rate,inferred,,
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,RATE_M,FLOAT,rate m,inferred,,
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,RATE_M_CI,FLOAT,rate m ci,inferred,,
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,DATA_AS_OF,TEXT,data as of,inferred,,
HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,TTM_DATE_RANGE,DATE,ttm date range,inferred,,datetime
HEALTH,HEALTH__FED_CDC_LEADING_CAUSES_STATE,YEAR,NUMBER,year,inferred,,datetime
HEALTH,HEALTH__FED_CDC_LEADING_CAUSES_STATE,STATE,TEXT,state,inferred,,geo
HEALTH,HEALTH__FED_CDC_LEADING_CAUSES_STATE,CAUSE_NAME,TEXT,cause name,inferred,,
HEALTH,HEALTH__FED_CDC_LEADING_CAUSES_STATE,ICD_113_CAUSE_NAME,TEXT,icd 113 cause name,inferred,,
HEALTH,HEALTH__FED_CDC_LEADING_CAUSES_STATE,DEATHS,NUMBER,deaths,inferred,,
HEALTH,HEALTH__FED_CDC_LEADING_CAUSES_STATE,AGE_ADJUSTED_DEATH_RATE,FLOAT,age adjusted death rate,inferred,,
HEALTH,HEALTH__FED_CDC_LEADING_CAUSES_STATE,_INGESTED_AT,TIMESTAMP_NTZ,ingested at,inferred,,plumbing
HEALTH,HEALTH__FED_CDC_LEADING_CAUSES_STATE,_SOURCE_RUN_ID,TEXT,source run ID,inferred,,plumbing
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,REPORTING_AREA,TEXT,reporting area,inferred,,
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,CURRENT_MMWR_YEAR,FLOAT,current mmwr year,inferred,,datetime
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,MMWR_WEEK,TEXT,mmwr week,inferred,,
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,LABEL,TEXT,label,inferred,,
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,CURRENT_WEEK,TEXT,current week,inferred,,
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,CURRENT_WEEK_FLAG,TEXT,current week flag,inferred,,
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,PREVIOUS_52_WEEK_MAX,TEXT,previous 52 week max,inferred,,
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,PREVIOUS_52_WEEKS_MAX_FLAG,TEXT,previous 52 weeks max flag,inferred,,
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,CUMULATIVE_YTD_CURRENT_MMWR_YEAR,FLOAT,cumulative ytd current mmwr year,inferred,,geo|datetime
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,CUMULATIVE_YTD_CURRENT_MMWR_YEAR_FLAG,TEXT,cumulative ytd current mmwr year flag,inferred,,geo|datetime
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,CUMULATIVE_YTD_PREVIOUS_MMWR_YEAR,FLOAT,cumulative ytd previous mmwr year,inferred,,geo|datetime
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,CUMULATIVE_YTD_PREVIOUS_MMWR_YEAR_FLAG,TEXT,cumulative ytd previous mmwr year flag,inferred,,geo|datetime
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,LOCATION1,TEXT,location1,inferred,,
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,LOCATION2,TEXT,location2,inferred,,
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,SORT_ORDER,TEXT,sort order,inferred,,
HEALTH,HEALTH__FED_CDC_NNDSS_WEEKLY_2024,GEOCODE,TEXT,geocode,inferred,,geo
HEALTH,HEALTH__FED_CDC_OVERDOSE,STATE,TEXT,state,inferred,,geo
HEALTH,HEALTH__FED_CDC_OVERDOSE,YEAR,NUMBER,year,inferred,,datetime
HEALTH,HEALTH__FED_CDC_OVERDOSE,MONTH,TEXT,month,inferred,,datetime
HEALTH,HEALTH__FED_CDC_OVERDOSE,PERIOD,TEXT,period,inferred,,
HEALTH,HEALTH__FED_CDC_OVERDOSE,INDICATOR,TEXT,indicator,inferred,,
HEALTH,HEALTH__FED_CDC_OVERDOSE,DATA_VALUE,FLOAT,data value,inferred,,
HEALTH,HEALTH__FED_CDC_OVERDOSE,PERCENT_COMPLETE,FLOAT,percent complete,inferred,,
HEALTH,HEALTH__FED_CDC_OVERDOSE,PERCENT_PENDING_INVESTIGATION,FLOAT,percent pending investigation,inferred,,
HEALTH,HEALTH__FED_CDC_OVERDOSE,STATE_NAME,TEXT,state name,inferred,,geo
HEALTH,HEALTH__FED_CDC_OVERDOSE,FOOTNOTE,TEXT,footnote,inferred,,
HEALTH,HEALTH__FED_CDC_OVERDOSE,FOOTNOTE_SYMBOL,TEXT,footnote symbol,inferred,,
HEALTH,HEALTH__FED_CDC_OVERDOSE,PREDICTED_VALUE,FLOAT,predicted value,inferred,,
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,INDICATOR,TEXT,indicator,inferred,,
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,UNIT,TEXT,unit,inferred,,
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,UNIT_NUM,FLOAT,unit number,inferred,,
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,STUB_NAME,TEXT,stub name,inferred,,
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,STUB_NAME_NUM,TEXT,stub name number,inferred,,
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,STUB_LABEL,TEXT,stub label,inferred,,
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,STUB_LABEL_NUM,TEXT,stub label number,inferred,,
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,YEAR,NUMBER,year,inferred,,datetime
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,YEAR_NUM,FLOAT,year number,inferred,,datetime
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,AGE,TEXT,age,inferred,,
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,AGE_NUM,FLOAT,age number,inferred,,
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,ESTIMATE,TEXT,estimate,inferred,,
HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,FLAG,TEXT,flag,inferred,,
HEALTH,HEALTH__FED_CDC_WONDER,YEAR,NUMBER,year,inferred,,datetime
HEALTH,HEALTH__FED_CDC_WONDER,ICD_CHAPTER,TEXT,icd chapter,inferred,,
HEALTH,HEALTH__FED_CDC_WONDER,SEX,TEXT,sex,inferred,,
HEALTH,HEALTH__FED_CDC_WONDER,DEATHS,NUMBER,deaths,inferred,,
HEALTH,HEALTH__FED_CDC_WONDER,POPULATION,NUMBER,population,inferred,,geo
HEALTH,HEALTH__FED_CDC_WONDER,CRUDE_RATE,FLOAT,crude rate,inferred,,
HEALTH,HEALTH__FED_CDC_WONDER,_INGESTED_AT,TIMESTAMP_NTZ,ingested at,inferred,,plumbing
HEALTH,HEALTH__FED_CDC_WONDER,_SOURCE_RUN_ID,TEXT,source run ID,inferred,,plumbing
HEALTH,HEALTH__FED_CLINICALTRIALS,NCT_ID,TEXT,nct ID,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,ORG_STUDY_ID,TEXT,org study ID,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,EUDRACT_NUMBER,TEXT,eudract number,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,NPI,TEXT,NPI provider number,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,BRIEF_TITLE,TEXT,brief title,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,OFFICIAL_TITLE,TEXT,official title,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,OVERALL_STATUS,TEXT,overall status,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,PHASE,TEXT,phase,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,STUDY_TYPE,TEXT,study type,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,FIRST_POSTED_DATE,DATE,first posted date,inferred,,datetime
HEALTH,HEALTH__FED_CLINICALTRIALS,START_DATE,DATE,start date,inferred,,datetime
HEALTH,HEALTH__FED_CLINICALTRIALS,PRIMARY_COMPLETION_DATE,DATE,primary completion date,inferred,,datetime
HEALTH,HEALTH__FED_CLINICALTRIALS,COMPLETION_DATE,DATE,completion date,inferred,,datetime
HEALTH,HEALTH__FED_CLINICALTRIALS,RESULTS_FIRST_POSTED_DATE,DATE,results first posted date,inferred,,datetime
HEALTH,HEALTH__FED_CLINICALTRIALS,LAST_UPDATE_POSTED_DATE,DATE,last update posted date,inferred,,datetime
HEALTH,HEALTH__FED_CLINICALTRIALS,STUDY_DURATION_DAYS,NUMBER,study duration days,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,DAYS_TO_RESULTS_POSTING,NUMBER,days to results posting,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,ENROLLMENT,NUMBER,enrollment,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,LEAD_SPONSOR_NAME,TEXT,lead sponsor name,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,LEAD_SPONSOR_CLASS,TEXT,lead sponsor class,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,RESPONSIBLE_PARTY,TEXT,responsible party,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,OVERSIGHT_HAS_DMC,BOOLEAN,oversight has dmc,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,IS_FDA_REGULATED_DRUG,BOOLEAN,is fda regulated drug,inferred,,geo
HEALTH,HEALTH__FED_CLINICALTRIALS,IS_FDA_REGULATED_DEVICE,BOOLEAN,is fda regulated device,inferred,,geo
HEALTH,HEALTH__FED_CLINICALTRIALS,GENDER,TEXT,gender,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,MINIMUM_AGE,TEXT,minimum age,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,MAXIMUM_AGE,TEXT,maximum age,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,ELIGIBILITY_CRITERIA,TEXT,eligibility criteria,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,HAS_RESULTS,BOOLEAN,has results,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,WHY_STOPPED,TEXT,why stopped,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,CONDITIONS,TEXT,conditions,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,INTERVENTIONS,TEXT,interventions,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,PRIMARY_OUTCOMES,TEXT,primary outcomes,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,SECONDARY_OUTCOMES,TEXT,secondary outcomes,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,COLLABORATORS,TEXT,collaborators,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,LOCATIONS,TEXT,locations,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,KEYWORDS,TEXT,keywords,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,REFERENCES,TEXT,references,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,SECONDARY_IDS,TEXT,secondary ids,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,STATUS_CATEGORY,TEXT,status category,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,PHASE_CATEGORY,TEXT,phase category,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,SOURCE_ID,TEXT,source ID,inferred,,
HEALTH,HEALTH__FED_CLINICALTRIALS,_INGESTED_AT,TEXT,ingested at,inferred,,plumbing
HEALTH,HEALTH__FED_CLINICALTRIALS,_SOURCE_RUN_ID,TEXT,source run ID,inferred,,plumbing
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,NPI,TEXT,NPI provider number,inferred,HEALTH__ADDICTION_PRESCRIBERS_PAID via NPI [MEASURED 1343 shared values]; HEALTH__FED_CMS_FACILITY_AFFILIATION via NPI [MEASURED 5843 shared values]; HEALTH__FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING via NPI [MEASURED 6420 shared values],
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,FIRST_NAME,TEXT,first name,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,LAST_NAME,TEXT,last name,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,STATE,TEXT,state,inferred,,geo
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ASM_COHORT,TEXT,asm cohort,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ORGANIZATION_LEGAL_NAME,TEXT,organization legal name,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ASM_CY27_PARTICIPANT,TEXT,asm cy27 participant,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ASM_CY27_SMALLPRACTICE,TEXT,asm cy27 smallpractice,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ASM_CY28_PARTICIPANT,TEXT,asm cy28 participant,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ASM_CY28_SMALLPRACTICE,TEXT,asm cy28 smallpractice,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ASM_CY29_PARTICIPANT,TEXT,asm cy29 participant,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ASM_CY29_SMALLPRACTICE,TEXT,asm cy29 smallpractice,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ASM_CY30_PARTICIPANT,TEXT,asm cy30 participant,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ASM_CY30_SMALLPRACTICE,TEXT,asm cy30 smallpractice,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ASM_CY31_PARTICIPANT,TEXT,asm cy31 participant,inferred,,
HEALTH,HEALTH__FED_CMS_AMBULATORY_SPECIALTY_MODEL_PARTICIPANTS,ASM_CY31_SMALLPRACTICE,TEXT,asm cy31 smallpractice,inferred,,
HEALTH,HEALTH__FED_CMS_DIALYSIS,CCN,TEXT,ccn,inferred,FED_CMS_FACILITY_AFFILIATION via CCN [STEEL 97%]; FED_CMS_MEDICARE_DIALYSIS_FACILITIES via CCN [STEEL 99%],
HEALTH,HEALTH__FED_CMS_DIALYSIS,NETWORK,TEXT,network,inferred,,
HEALTH,HEALTH__FED_CMS_DIALYSIS,FACILITY_NAME,TEXT,facility name,inferred,FED_CMS_HCRIS via NAME@ZIP [CORROBORATED 0%]; FED_CMS_HOSPITAL_ENROLLMENTS via NAME@ZIP [CORROBORATED 0%]; FED_CMS_HOSPITAL_GENERAL via NAME@ZIP [CORROBORATED 0%],
HEALTH,HEALTH__FED_CMS_DIALYSIS,FIVE_STAR_DATE,DATE,five star date,inferred,,datetime
HEALTH,HEALTH__FED_CMS_DIALYSIS,FIVE_STAR,TEXT,five star,inferred,,
HEALTH,HEALTH__FED_CMS_DIALYSIS,FIVE_STAR_DATA_AVAILABILITY_CODE,TEXT,five star data availability code,inferred,,
HEALTH,HEALTH__FED_CMS_DIALYSIS,ADDRESS_LINE_1,TEXT,address line 1,inferred,,geo
HEALTH,HEALTH__FED_CMS_DIALYSIS,ADDRESS_LINE_2,TEXT,address line 2,inferred,,geo
