table	column	data_type	table_rows	sampled	filled	blank	null_word	number	int	int_dot_zero	leading_zero	date	date8	date8_mdy	ts	bool_tf	bool_yn	distinct_approx	max_len	min_value	max_value
FED_COURTLISTENER_DOCKETS	COURT_ID	TEXT	71677647	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	245	15	akd	wyd
FED_COURTLISTENER_DOCKETS	REFERRED_TO_ID	TEXT	71677647	10000	254	0	0	254	254	0	0	0	0	0	0	0	0	85	5	10006	9982
FED_COURTLISTENER_DOCKETS	FEDERAL_DN_OFFICE_CODE	TEXT	71677647	10000	521	0	0	521	521	0	0	0	0	0	0	0	0	10	1	0	9
FED_COURTLISTENER_DOCKETS	DATE_TERMINATED	TEXT	71677647	10000	8679	0	0	0	0	0	0	8679	0	0	0	0	0	4298	10	1955-11-23	2026-05-13
FED_COURTLISTENER_DOCKETS	CASE_NAME	TEXT	71677647	10000	9635	0	0	0	0	0	0	0	0	0	0	0	0	9187	241	(HC) Boston v. Stainer	v. JOSEPH, ET AL
FED_COURTLISTENER_DOCKETS	DATE_CERT_DENIED	TEXT	71677647	10000	2	0	0	0	0	0	0	2	0	0	0	0	0	2	10	1993-07-16	2002-12-12
FED_COURTLISTENER_DOCKETS	PACER_CASE_ID	TEXT	71677647	10000	9582	0	0	9582	9582	0	0	0	0	0	0	0	0	5778	10	10	999339
FED_COURTLISTENER_DOCKETS	BLOCKED	TEXT	71677647	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	2	1	f	t
FED_COURTLISTENER_DOCKETS	CASE_NAME_SHORT	TEXT	71677647	10000	6907	0	0	0	0	0	0	0	0	0	0	0	1	6508	32	$101,247.00	v. GEMBALA, III
FED_COURTLISTENER_DOCKETS	SOURCE	TEXT	71677647	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	11	2	0	9
FED_COURTLISTENER_DOCKETS	DATE_CREATED	TEXT	71677647	10000	10000	0	0	0	0	0	0	10000	0	0	10000	0	0	10157	29	2014-10-30 06:12:51.972347+00	2026-05-14 18:14:29.452909+00
FED_COURTLISTENER_DOCKETS	DATE_LAST_INDEX	TEXT	71677647	10000	9308	0	0	0	0	0	0	9308	0	0	9308	0	0	9253	29	2018-10-30 13:33:33.450395+00	2024-12-10 11:01:09.9566+00
FED_COURTLISTENER_DOCKETS	NATURE_OF_SUIT	TEXT	71677647	10000	549	0	0	0	0	0	0	0	0	0	0	0	0	99	125	11 Recovery of money/property - 542 turnover of property; 72	Taxes
FED_COURTLISTENER_DOCKETS	PANEL_STR	TEXT	71677647	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_COURTLISTENER_DOCKETS	DOCKET_NUMBER	TEXT	71677647	10000	9876	0	0	26	26	0	1	0	0	0	0	0	0	10084	28	00-00340	W2010-00165-COA-R3-CV
FED_COURTLISTENER_DOCKETS	FILEPATH_IA_JSON	TEXT	71677647	10000	166	0	0	0	0	0	0	0	0	0	0	0	0	165	92	https://archive.org/download/gov.uscourts.alnb.610601/gov.us	https://archive.org/download/gov.uscourts.wieb.362482/gov.us
FED_COURTLISTENER_DOCKETS	APPEAL_FROM_STR	TEXT	71677647	10000	103	0	0	0	0	0	0	0	0	0	0	0	0	18	50	Co Civil Ct at Law No 4	U.S. District Court for the District of Minnesota
FED_COURTLISTENER_DOCKETS	CAUSE	TEXT	71677647	10000	184	0	0	0	0	0	0	0	0	0	0	0	0	54	100	05:552 Freedom of Information Act	PDR Case Type
FED_COURTLISTENER_DOCKETS	DATE_LAST_FILING	TEXT	71677647	10000	8686	0	0	0	0	0	0	8686	0	0	0	0	0	4491	10	1982-05-20	2026-06-29
FED_COURTLISTENER_DOCKETS	IA_DATE_FIRST_CHANGE	TEXT	71677647	10000	9584	0	0	0	0	0	0	9584	0	0	9584	0	0	9567	29	2018-09-30 07:00:00+00	2026-05-14 18:14:29.443934+00
FED_COURTLISTENER_DOCKETS	DATE_CERT_GRANTED	TEXT	71677647	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_COURTLISTENER_DOCKETS	DATE_MODIFIED	TEXT	71677647	10000	10000	0	0	0	0	0	0	10000	0	0	10000	0	0	9890	29	2019-05-21 17:51:17.625211+00	2026-06-29 19:32:34.098982+00
FED_COURTLISTENER_DOCKETS	FEDERAL_DN_CASE_TYPE	TEXT	71677647	10000	521	0	0	0	0	0	0	0	0	0	0	0	0	11	2	ap	tp
FED_COURTLISTENER_DOCKETS	IA_UPLOAD_FAILURE_COUNT	TEXT	71677647	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_COURTLISTENER_DOCKETS	APPEAL_FROM_ID	TEXT	71677647	10000	101	0	0	0	0	0	0	0	0	0	0	0	0	16	9	mnd	txctapp9
FED_COURTLISTENER_DOCKETS	FILEPATH_LOCAL	TEXT	71677647	10000	1	0	0	0	0	0	0	0	0	0	0	0	0	1	41	recap/gov.uscourts.wawb.618496.docket.xml	recap/gov.uscourts.wawb.618496.docket.xml
FED_NOAA_AIS	HEADING	TEXT	58106517	10000	10000	0	0	10000	0	10000	0	0	0	0	0	0	0	361	5	0.0	99.0
FED_NOAA_AIS	SOURCE_FILE	TEXT	58106517	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	18	AIS_2024_01_01.zip	AIS_2024_01_01.zip
FED_NOAA_AIS	LAT	TEXT	58106517	10000	10000	0	0	10000	0	0	0	0	0	0	0	0	0	8978	8	16.82833	49.76818
FED_NOAA_AIS	BASEDATETIME	TEXT	58106517	10000	10000	0	0	0	0	0	0	10000	0	0	10000	0	0	1350	19	2024-01-01T00:05:36	2024-01-01T00:30:09
FED_NOAA_AIS	DRAFT	TEXT	58106517	10000	7328	2672	0	7328	0	3042	0	0	0	0	0	0	0	154	4	0.0	9.9
FED_NOAA_AIS	WIDTH	TEXT	58106517	10000	9998	2	0	9998	9998	0	0	0	0	0	0	0	0	66	3	0	9
FED_NOAA_AIS	VESSELTYPE	TEXT	58106517	10000	9999	1	0	9999	9999	0	0	0	0	0	0	0	0	60	2	0	99
FED_NOAA_AIS	DATE	TEXT	58106517	10000	10000	0	0	0	0	0	0	10000	0	0	0	0	0	1	10	2024-01-01	2024-01-01
FED_NOAA_AIS	STATUS	TEXT	58106517	10000	7321	2679	0	7321	7321	0	0	0	0	0	0	0	0	14	2	0	9
FED_NOAA_AIS	IMO	TEXT	58106517	10000	6823	3177	0	0	0	0	0	0	0	0	0	0	0	2496	13	IMO0000000	IMO999999999
FED_NOAA_AIS	CARGO	TEXT	58106517	10000	7328	2672	0	7328	7328	0	0	0	0	0	0	0	0	71	3	0	99
FED_NOAA_AIS	SOG	TEXT	58106517	10000	10000	0	0	10000	0	6698	0	0	0	0	0	0	0	239	5	0.0	9.9
FED_NOAA_AIS	LENGTH	TEXT	58106517	10000	9999	1	0	9999	9999	0	0	0	0	0	0	0	0	338	3	0	99
FED_NOAA_AIS	CALLSIGN	TEXT	58106517	10000	8908	1084	8	24	24	0	6	0	0	0	0	0	0	5313	8	0	ZJL9882
FED_NOAA_AIS	VESSELNAME	TEXT	58106517	10000	9990	10	0	5	5	0	0	0	0	0	0	0	0	5794	24	#R DREAM	ZYANA K
FED_NOAA_AIS	MMSI	TEXT	58106517	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	6057	10	0	941219277
FED_NOAA_AIS	LON	TEXT	58106517	10000	10000	0	0	10000	0	0	0	0	0	0	0	0	0	9035	10	-117.10098	-97.59901
FED_NOAA_AIS	TRANSCEIVER_CLASS	TEXT	58106517	10000	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0		
FED_NOAA_AIS	COG	TEXT	58106517	10000	10000	0	0	10000	0	3030	0	0	0	0	0	0	0	3105	5	0.0	99.9
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	LONG_STAY_RESIDENTS	TEXT	31403215	10000	10000	0	0	1107	1107	0	0	0	0	0	0	0	0	84	3	101	_
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	STATE	TEXT	31403215	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	2	CO	CO
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	COUNTY_NAME	TEXT	31403215	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	14	9	Adams	Weld
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	CCN	TEXT	31403215	10000	10000	0	0	10000	10000	0	10000	0	0	0	0	0	0	34	6	065146	065212
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	MDS_ITEM_RESPONSE	TEXT	31403215	10000	9976	0	0	0	0	0	0	0	0	0	0	0	3240	241	131	0-30	Yes - on physician prescribed weight-loss plan
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	REPORT_DATE	TEXT	31403215	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	8	Q2, 2026	Q2, 2026
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	MDS_ITEM_QUESTION_DESCRIPTION	TEXT	31403215	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	554	256	A0310F: Death in Facility - Number of Deaths in Facility	Total Number of Residents (sum over the quarter)
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	OVERALL_PERCENT	TEXT	31403215	10000	10000	0	0	1370	0	493	0	0	0	0	0	0	0	703	5	10.37	_
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	SHORT_STAY_PERCENT	TEXT	31403215	10000	10000	0	0	773	0	436	0	0	0	0	0	0	0	231	5	100.0	_
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	FIPS_COUNTY_CODE	TEXT	31403215	10000	10000	0	0	10000	10000	0	9172	0	0	0	0	0	0	14	3	001	123
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	ZIP_CODE	TEXT	31403215	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	26	5	80010	81401
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	PROVIDER_NAME	TEXT	31403215	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	34	49	CEDARS HEALTHCARE CENTER	WESTLAKE HEALTH AND REHABILITATION CENTER
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	LONG_STAY_PERCENT	TEXT	31403215	10000	10000	0	0	1107	0	472	0	0	0	0	0	0	0	449	5	100.0	_
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	CITY	TEXT	31403215	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	20	16	AURORA	THORNTON
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	TOTAL_RESIDENTS	TEXT	31403215	10000	10000	0	0	1370	1370	0	0	0	0	0	0	0	0	126	3	102	_
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY	SHORT_STAY_RESIDENTS	TEXT	31403215	10000	10000	0	0	773	773	0	0	0	0	0	0	0	0	48	2	11	_
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	GE65_TOT_DAY_SUPLY	TEXT	28023892	10000	5223	0	0	5223	5223	0	0	0	0	0	0	0	0	2265	5	0	999
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	PRSCRBR_LAST_ORG_NAME	TEXT	28023892	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1932	20	Abad	Zucker
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	GE65_BENE_SPRSN_FLAG	TEXT	28023892	10000	8879	0	0	0	0	0	0	0	0	0	0	0	0	2	1	#	*
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	GE65_SPRSN_FLAG	TEXT	28023892	10000	4777	0	0	0	0	0	0	0	0	0	0	0	0	2	1	#	*
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	PRSCRBR_TYPE	TEXT	28023892	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	60	62	Advanced Heart Failure and Transplant Cardiology	Vascular Surgery
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	PRSCRBR_STATE_FIPS	TEXT	28023892	10000	10000	0	0	10000	10000	0	1460	0	0	0	0	0	0	52	2	01	72
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	NPI	TEXT	28023892	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	2227	10	1952653818	1952891715
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	TOT_CLMS	TEXT	28023892	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	378	4	100	99
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	PRSCRBR_TYPE_SRC	TEXT	28023892	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	3	15	Claim-Specialty	NPPES-Taxonomy
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	PRSCRBR_FIRST_NAME	TEXT	28023892	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1157	20	Aaron	Zoe
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	GE65_TOT_30DAY_FILLS	TEXT	28023892	10000	5223	0	0	5223	3794	0	0	0	0	0	0	0	0	1314	6	0	999.6
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	GNRC_NAME	TEXT	28023892	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	620	30	0.9 % Sodium Chloride	Zonisamide
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	GE65_TOT_CLMS	TEXT	28023892	10000	5223	0	0	5223	5223	0	0	0	0	0	0	0	0	312	4	0	99
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	PRSCRBR_CITY	TEXT	28023892	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1078	21	Aberdeen	Zion Crossroads
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	TOT_DRUG_CST	TEXT	28023892	10000	10000	0	0	10000	111	0	0	0	0	0	0	0	0	9675	10	0	9998.86
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	GE65_TOT_BENES	TEXT	28023892	10000	1121	0	0	1121	1121	0	0	0	0	0	0	0	0	122	4	0	99
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	PRSCRBR_STATE_ABRVTN	TEXT	28023892	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	52	2	AK	WY
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	TOT_DAY_SUPLY	TEXT	28023892	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	3535	5	100	999
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	BRND_NAME	TEXT	28023892	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	765	30	Abacavir	Zypitamag
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	TOT_30DAY_FILLS	TEXT	28023892	10000	10000	0	0	10000	7138	0	0	0	0	0	0	0	0	2012	6	100	999
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	GE65_TOT_DRUG_CST	TEXT	28023892	10000	5223	0	0	5223	319	0	0	0	0	0	0	0	0	4859	9	0	999.54
FED_CMS_PARTD_PRESCRIBER_DRUG_DY2024	TOT_BENES	TEXT	28023892	10000	4652	0	0	4652	4652	0	0	0	0	0	0	0	0	167	4	100	99
FED_FEC_COMMITTEE_TO_COMMITTEE	AMNDT_IND	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	1	A	A
FED_FEC_COMMITTEE_TO_COMMITTEE	NAME	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1293	33	SPALLINGER, KAY MRS.	WINGFIELD, KATHLEEN D. MRS.
FED_FEC_COMMITTEE_TO_COMMITTEE	CITY	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	940	21	ABILENE	ZIMMERMAN
FED_FEC_COMMITTEE_TO_COMMITTEE	ZIP_CODE	TEXT	28558310	10000	10000	0	0	10000	10000	0	578	0	0	0	0	0	0	1281	9	010013404	997057687
FED_FEC_COMMITTEE_TO_COMMITTEE	TRANSACTION_PGI	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	1	P	P
FED_FEC_COMMITTEE_TO_COMMITTEE	SRC_SHA256	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	64	755843f618b26dfea4a23aa3a7b1824aa53f5bbc3bd4b6c1e81e5d78733d	755843f618b26dfea4a23aa3a7b1824aa53f5bbc3bd4b6c1e81e5d78733d
FED_FEC_COMMITTEE_TO_COMMITTEE	SOURCE_RUN_ID	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	36	af87a616-254a-404a-9b0e-98378c486089	af87a616-254a-404a-9b0e-98378c486089
FED_FEC_COMMITTEE_TO_COMMITTEE	CMTE_ID	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	9	C00003418	C00003418
FED_FEC_COMMITTEE_TO_COMMITTEE	TRANSACTION_TP	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	3	15J	15J
FED_FEC_COMMITTEE_TO_COMMITTEE	OCCUPATION	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	185	38	ACCOUNT CLERK	VP
FED_FEC_COMMITTEE_TO_COMMITTEE	RPT_TP	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	2	YE	YE
FED_FEC_COMMITTEE_TO_COMMITTEE	ENTITY_TP	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	3	IND	IND
FED_FEC_COMMITTEE_TO_COMMITTEE	STATE	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	53	2	AK	WY
FED_FEC_COMMITTEE_TO_COMMITTEE	TRAN_ID	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	9966	14	SA12.126835026	SA12.130627745
FED_FEC_COMMITTEE_TO_COMMITTEE	FILE_NUM	TEXT	28558310	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	1	7	1891922	1891922
FED_FEC_COMMITTEE_TO_COMMITTEE	MEMO_CD	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	1	X	X
FED_FEC_COMMITTEE_TO_COMMITTEE	TRANSACTION_AMT	TEXT	28558310	10000	10000	0	0	10000	10000	0	0	1	0	0	0	0	0	76	4	-5	90
FED_FEC_COMMITTEE_TO_COMMITTEE	TRANSACTION_DT	TEXT	28558310	10000	10000	0	0	10000	10000	0	4113	0	0	10000	0	0	0	54	8	08012024	10312024
FED_FEC_COMMITTEE_TO_COMMITTEE	INGESTED_AT	NUMBER	28558310	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	1	16	1788291300090871	1788291300090871
FED_FEC_COMMITTEE_TO_COMMITTEE	EMPLOYER	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	223	38	A AND A SHEET METAL	XPO LOGISTIC TRUCKING
FED_FEC_COMMITTEE_TO_COMMITTEE	IMAGE_NUM	TEXT	28558310	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	3679	18	202505139761141620	202505139761170662
FED_FEC_COMMITTEE_TO_COMMITTEE	MEMO_TEXT	TEXT	28558310	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	45	JFC ATTRIB: TRUMP NATIONAL COMMITTEE JFC INC.	JFC ATTRIB: TRUMP NATIONAL COMMITTEE JFC INC.
FED_FEC_COMMITTEE_TO_COMMITTEE	OTHER_ID	TEXT	28558310	10000	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0		
FED_FEC_COMMITTEE_TO_COMMITTEE	SUB_ID	TEXT	28558310	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	9905	19	4051320251194261609	4051320251194349737
FED_CFPB_HMDA_HISTORIC	EDIT_STATUS	TEXT	44992667	10000	1701	0	0	1701	1701	0	0	0	0	0	0	0	0	1	1	6	6
FED_CFPB_HMDA_HISTORIC	PROPERTY_TYPE	TEXT	44992667	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	3	1	1	3
FED_CFPB_HMDA_HISTORIC	CO_APPLICANT_ETHNICITY_NAME	TEXT	44992667	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	5	81	Hispanic or Latino	Not applicable
FED_CFPB_HMDA_HISTORIC	RATE_SPREAD	TEXT	44992667	10000	296	0	0	296	0	5	0	0	0	0	0	0	0	155	5	01.50	08.44
FED_CFPB_HMDA_HISTORIC	DENIAL_REASON_2	TEXT	44992667	10000	307	0	0	307	307	0	0	0	0	0	0	0	0	9	1	1	9
FED_CFPB_HMDA_HISTORIC	APPLICANT_RACE_4	TEXT	44992667	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CFPB_HMDA_HISTORIC	CO_APPLICANT_RACE_2	TEXT	44992667	10000	7	0	0	7	7	0	0	0	0	0	0	0	0	2	1	2	5
FED_CFPB_HMDA_HISTORIC	APPLICANT_RACE_NAME_4	TEXT	44992667	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CFPB_HMDA_HISTORIC	CO_APPLICANT_RACE_4	TEXT	44992667	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CFPB_HMDA_HISTORIC	HOEPA_STATUS	TEXT	44992667	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	1	1	2	2
FED_CFPB_HMDA_HISTORIC	APPLICANT_ETHNICITY	TEXT	44992667	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	4	1	1	4
FED_CFPB_HMDA_HISTORIC	HUD_MEDIAN_FAMILY_INCOME	TEXT	44992667	10000	9662	0	0	9662	9662	0	0	0	0	0	0	0	0	273	6	101700	99900
FED_CFPB_HMDA_HISTORIC	APPLICANT_RACE_NAME_1	TEXT	44992667	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	7	81	American Indian or Alaska Native	White
FED_CFPB_HMDA_HISTORIC	OWNER_OCCUPANCY_NAME	TEXT	44992667	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	3	42	Not applicable	Owner-occupied as a principal dwelling
FED_CFPB_HMDA_HISTORIC	CO_APPLICANT_RACE_3	TEXT	44992667	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CFPB_HMDA_HISTORIC	CO_APPLICANT_RACE_NAME_5	TEXT	44992667	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CFPB_HMDA_HISTORIC	CO_APPLICANT_SEX_NAME	TEXT	44992667	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	5	81	Female	Not applicable
FED_CFPB_HMDA_HISTORIC	PROPERTY_TYPE_NAME	TEXT	44992667	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	3	61	Manufactured housing	One-to-four family dwelling (other than manufactured housing
FED_CFPB_HMDA_HISTORIC	HOEPA_STATUS_NAME	TEXT	44992667	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	16	Not a HOEPA loan	Not a HOEPA loan
FED_CFPB_HMDA_HISTORIC	APPLICANT_ETHNICITY_NAME	TEXT	44992667	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	4	81	Hispanic or Latino	Not applicable
FED_CFPB_HMDA_HISTORIC	APPLICANT_RACE_NAME_3	TEXT	44992667	10000	2	0	0	0	0	0	0	0	0	0	0	0	0	2	32	American Indian or Alaska Native	White
FED_CFPB_HMDA_HISTORIC	MSAMD	TEXT	44992667	10000	8671	0	0	8671	8671	0	0	0	0	0	0	0	0	380	5	10180	49740
FED_CFPB_HMDA_HISTORIC	POPULATION	TEXT	44992667	10000	9662	0	0	9662	9662	0	0	0	0	0	0	0	0	4993	5	10014	9990
FED_CFPB_HMDA_HISTORIC	APPLICANT_RACE_2	TEXT	44992667	10000	61	0	0	61	61	0	0	0	0	0	0	0	0	5	1	1	5
FED_CFPB_HMDA_HISTORIC	NUMBER_OF_OWNER_OCCUPIED_UNITS	TEXT	44992667	10000	9660	0	0	9660	9660	0	0	0	0	0	0	0	0	2507	4	1000	999
FED_CFPB_HMDA_HISTORIC	TRACT_TO_MSAMD_INCOME	TEXT	44992667	10000	9660	0	0	9660	0	85	0	0	0	0	0	0	0	6125	18	100.0	99.9800033569336
FED_CFPB_HMDA_HISTORIC	RESPONDENT_ID	TEXT	44992667	10000	10000	0	0	5875	5875	0	5189	0	0	0	0	0	0	802	10	0000000028	95-4623407
FED_CFPB_HMDA_HISTORIC	CO_APPLICANT_SEX	TEXT	44992667	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	5	1	1	5
FED_CFPB_HMDA_HISTORIC	PURCHASER_TYPE	TEXT	44992667	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	9	1	0	9
FED_CFPB_HMDA_HISTORIC	CO_APPLICANT_ETHNICITY	TEXT	44992667	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	5	1	1	5
FED_CFPB_HMDA_HISTORIC	DENIAL_REASON_3	TEXT	44992667	10000	40	0	0	40	40	0	0	0	0	0	0	0	0	9	1	1	9
FED_CFPB_HMDA_HISTORIC	AGENCY_ABBR	TEXT	44992667	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	6	4	CFPB	OCC
FED_CFPB_HMDA_HISTORIC	LOAN_PURPOSE	TEXT	44992667	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	3	1	1	3
FED_CFPB_HMDA_HISTORIC	APPLICANT_RACE_5	TEXT	44992667	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CFPB_HMDA_HISTORIC	CO_APPLICANT_RACE_1	TEXT	44992667	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	8	1	1	8
FED_CFPB_HMDA_HISTORIC	APPLICANT_INCOME_000S	TEXT	44992667	10000	8760	0	0	8760	8760	0	0	0	0	0	0	0	0	497	4	1	99
FED_CFPB_HMDA_HISTORIC	CO_APPLICANT_RACE_NAME_1	TEXT	44992667	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	8	81	American Indian or Alaska Native	White
FED_CFPB_HMDA_HISTORIC	LOAN_PURPOSE_NAME	TEXT	44992667	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	3	16	Home improvement	Refinancing
FED_CFPB_HMDA_HISTORIC	OWNER_OCCUPANCY	TEXT	44992667	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	3	1	1	3
FED_CFPB_HMDA_HISTORIC	EDIT_STATUS_NAME	TEXT	44992667	10000	1701	0	0	0	0	0	0	0	0	0	0	0	0	1	25	Quality edit failure only	Quality edit failure only
FED_CFPB_HMDA_HISTORIC	ACTION_TAKEN	TEXT	44992667	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	8	1	1	8
FED_CFPB_HMDA_HISTORIC	STATE_ABBR	TEXT	44992667	10000	9736	0	0	0	0	0	0	0	0	0	0	0	0	52	2	AK	WY
FED_CFPB_HMDA_HISTORIC	CO_APPLICANT_RACE_NAME_2	TEXT	44992667	10000	7	0	0	0	0	0	0	0	0	0	0	0	0	2	5	Asian	White
FED_CFPB_HMDA_HISTORIC	COUNTY_NAME	TEXT	44992667	10000	9712	0	0	0	0	0	0	0	0	0	0	0	0	1060	28	Abbeville County	Zapata County
FED_CFPB_HMDA_HISTORIC	SOURCE_YEAR	TEXT	44992667	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	1	4	2015	2015
