view	source	landing_rows	view_rows	dropped	key	note
STG_PORTAL_ARC_OPEN_DATA_RALEIG_F18F09F22F__PLACES	PORTAL_ARC_OPEN_DATA_RALEIG_F18F09F22F	2	2	0	shipping_zip_postal_code, application_date order by _loaded_at desc) = 1	
STG_PORTAL_ARC_ORANGE_COUNTY_OP_05390F8D55__RECORDS	PORTAL_ARC_ORANGE_COUNTY_OP_05390F8D55	184	184	0	inventory_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_ORANGE_COUNTY_OP_0DEA033879__RECORDS	PORTAL_ARC_ORANGE_COUNTY_OP_0DEA033879	54	54	0	inventory_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_ORANGE_COUNTY_OP_2F4310B675__FACILITIES	PORTAL_ARC_ORANGE_COUNTY_OP_2F4310B675	31	31	0	facility_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_ORANGE_COUNTY_OP_41E4E2185F__RECORDS	PORTAL_ARC_ORANGE_COUNTY_OP_41E4E2185F	66	66	0	inventory_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_ORANGE_COUNTY_OP_644FB9535B__PLACES	PORTAL_ARC_ORANGE_COUNTY_OP_644FB9535B	9	9	0	zip, inspection_date, operational_status, program_element order by _loaded_at desc) = 1	
STG_PORTAL_ARC_ORANGE_COUNTY_OP_43A1FE3FBE__RECORDS	PORTAL_ARC_ORANGE_COUNTY_OP_43A1FE3FBE	161	161	0	inventory_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_ORANGE_COUNTY_OP_572F3C6271__FACILITIES	PORTAL_ARC_ORANGE_COUNTY_OP_572F3C6271	10	10	0	facility_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_ORANGE_COUNTY_OP_62E4574F5E__FACILITIES	PORTAL_ARC_ORANGE_COUNTY_OP_62E4574F5E	9	9	0	facility_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_ORANGE_COUNTY_OP_DD64A3F2B8__FACILITIES	PORTAL_ARC_ORANGE_COUNTY_OP_DD64A3F2B8	31	31	0	facility_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_14C7AA5CCF__PLACES	PORTAL_ARC_TUCSON_OPEN_DATA_14C7AA5CCF	19	19	0	zip, industry_desc order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TN_DATA_TENNESSE_655F6BCC6D__RECORDS	PORTAL_ARC_TN_DATA_TENNESSE_655F6BCC6D	500	500	0	infousa_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_32A72D9D1D__PLACES	PORTAL_ARC_TUCSON_OPEN_DATA_32A72D9D1D	5	5	0	zip, industry_desc order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_11050C025B__CASES	PORTAL_ARC_TUCSON_OPEN_DATA_11050C025B	8	8	0	docket order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_3A7E0821D1__CASES	PORTAL_ARC_TUCSON_OPEN_DATA_3A7E0821D1	61	60	1	docket, last_edited_date order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_55D5164315__RECORDS	PORTAL_ARC_TUCSON_OPEN_DATA_55D5164315	60	60	0	schools_universal_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_63C0193FF1__CASES	PORTAL_ARC_TUCSON_OPEN_DATA_63C0193FF1	18	18	0	docket, last_edited_date order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_7468CF46DB__CASES	PORTAL_ARC_TUCSON_OPEN_DATA_7468CF46DB	6	6	0	docket, last_edited_date order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A__CASES	PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A	2	2	0	docket order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_CDFFE1002A__CASES	PORTAL_ARC_TUCSON_OPEN_DATA_CDFFE1002A	43	43	0	docket, last_edited_date order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_E0EDEA39BE__PLACES	PORTAL_ARC_TUCSON_OPEN_DATA_E0EDEA39BE	2	2	0	zip, industry_desc order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_F0203665DD__PLACES	PORTAL_ARC_TUCSON_OPEN_DATA_F0203665DD	2	2	0	zip, industry_desc order by _loaded_at desc) = 1	
STG_PORTAL_ARC_TUCSON_OPEN_DATA_F919285F50__CASES	PORTAL_ARC_TUCSON_OPEN_DATA_F919285F50	12	12	0	docket, last_edited_date order by _loaded_at desc) = 1	
STG_PORTAL_ARC_VERMONT_OPEN_GEO_62F10327D4__PLACES	PORTAL_ARC_VERMONT_OPEN_GEO_62F10327D4	424	418	6	latitude order by _loaded_at desc) = 1	
STG_PORTAL_ARC_VERMONT_OPEN_GEO_9E55D67E2C__PLACES	PORTAL_ARC_VERMONT_OPEN_GEO_9E55D67E2C	286	284	2	geometry order by _loaded_at desc) = 1	
STG_PORTAL_ARC_VERMONT_OPEN_GEO_DE261D6F8C__PLACES	PORTAL_ARC_VERMONT_OPEN_GEO_DE261D6F8C	286	284	2	geometry order by _loaded_at desc) = 1	
STG_PORTAL_ARC_WISCONSIN_OPEN_D_022EFD1AE5__RECORDS	PORTAL_ARC_WISCONSIN_OPEN_D_022EFD1AE5	2	2	0	gis_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_WISCONSIN_OPEN_D_4EBC995C5D__RECORDS	PORTAL_ARC_WISCONSIN_OPEN_D_4EBC995C5D	56	56	0	gis_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_WISCONSIN_OPEN_D_07CF3C3824__PROVIDERS	PORTAL_ARC_WISCONSIN_OPEN_D_07CF3C3824	2	2	0	npi_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_WAKE_COUNTY_OPEN_4B425FD089__ORGANIZATIONS	PORTAL_ARC_WAKE_COUNTY_OPEN_4B425FD089	3638	3638	0	user_ein__not_used order by _loaded_at desc) = 1	
STG_PORTAL_ARC_WISCONSIN_OPEN_D_5206358BDD__RECORDS	PORTAL_ARC_WISCONSIN_OPEN_D_5206358BDD	604	604	0	gis_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_WISCONSIN_OPEN_D_B2EFA24715__RECORDS	PORTAL_ARC_WISCONSIN_OPEN_D_B2EFA24715	14	14	0	gis_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_WISCONSIN_OPEN_D_601E691159__PROVIDERS	PORTAL_ARC_WISCONSIN_OPEN_D_601E691159	1	1	0	npi_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_WISCONSIN_OPEN_D_717F8037EB__RECORDS	PORTAL_ARC_WISCONSIN_OPEN_D_717F8037EB	9	9	0	gis_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_WISCONSIN_OPEN_D_CB1509F410__RECORDS	PORTAL_ARC_WISCONSIN_OPEN_D_CB1509F410	42	42	0	gis_id order by _loaded_at desc) = 1	
STG_PORTAL_ARC_WISCONSIN_OPEN_D_D05399642C__RECORDS	PORTAL_ARC_WISCONSIN_OPEN_D_D05399642C	8	8	0	gis_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_0012B002BE__PLACES	PORTAL_CKA_ANALYZE_BOSTON_0012B002BE	539	539	0	shape_wkt, date_and_time order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_0CED34C7C1__PLACES	PORTAL_CKA_ANALYZE_BOSTON_0CED34C7C1	13	13	0	zip order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_0F7B6B1F80__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_0F7B6B1F80	26	26	0	neighborhood_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_1321CB60B5__PLACES	PORTAL_CKA_ANALYZE_BOSTON_1321CB60B5	156	156	0	lat, date_time order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_236A5362B9__PLACES	PORTAL_CKA_ANALYZE_BOSTON_236A5362B9	1	1	0	shape_wkt order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_45E7E21495__PLACES	PORTAL_CKA_ANALYZE_BOSTON_45E7E21495	1	1	0	shape_wkt order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_5288DB6955__PLACES	PORTAL_CKA_ANALYZE_BOSTON_5288DB6955	191	191	0	shape_wkt, date_designated_1, created_date, last_edited_date, unique_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_4EDDC3919B__PLACES	PORTAL_CKA_ANALYZE_BOSTON_4EDDC3919B	8250	8216	34	zip_code, application_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_5FC2A4D010__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_5FC2A4D010	295	295	0	polygon_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_5CCB249B71__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_5CCB249B71	24727	24527	200	swk_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_7F82F529E8__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_7F82F529E8	60	60	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_7D75FD803F__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_7D75FD803F	134	132	2	csp_sch_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_691C77C209__PLACES	PORTAL_CKA_ANALYZE_BOSTON_691C77C209	1	1	0	shape_wkt order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_824B1B659E__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_824B1B659E	988	988	0	project_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_899BB82358__PLACES	PORTAL_CKA_ANALYZE_BOSTON_899BB82358	572	570	2	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_8A02CA5E02__PLACES	PORTAL_CKA_ANALYZE_BOSTON_8A02CA5E02	1382	1372	10	lat order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_97789AB639__PLACES	PORTAL_CKA_ANALYZE_BOSTON_97789AB639	52	52	0	shape_wkt order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_99D95F2DF0__PLACES	PORTAL_CKA_ANALYZE_BOSTON_99D95F2DF0	207	207	0	geoid20 order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_9A0FE05B1B__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_9A0FE05B1B	22054	22054	0	cntrct_hdr_cntrct_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_A6C2B4684A__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_A6C2B4684A	18	18	0	towns_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_9FE0838E9F__PLACES	PORTAL_CKA_ANALYZE_BOSTON_9FE0838E9F	968	965	3	zipcode, date_business_established, business_type, cob_category_codes1 order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_A4A4828973__PLACES	PORTAL_CKA_ANALYZE_BOSTON_A4A4828973	24022	24000	22	shape_wkt order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_ACCA0DF381__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_ACCA0DF381	3758	3758	0	main_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_B6C7223760__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_B6C7223760	576	576	0	os_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_BBE261ACCB__PLACES	PORTAL_CKA_ANALYZE_BOSTON_BBE261ACCB	13747	13744	3	latitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_BBE6F0FD04__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_BBE6F0FD04	12	12	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_DB1AEFD5B6__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_DB1AEFD5B6	2634	2634	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_D5A9AD584E__FILINGS	PORTAL_CKA_ANALYZE_BOSTON_D5A9AD584E	36729	35768	961	zip_code, permit_application_filing_date, permit_issued_date, rezoning_effective_date, parcel_id, sam_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_DD269D0A1D__PLACES	PORTAL_CKA_ANALYZE_BOSTON_DD269D0A1D	19437	19437	0	zip_r, segment_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_DB29EC5366__RECORDS	PORTAL_CKA_ANALYZE_BOSTON_DB29EC5366	55188	55188	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_E1262D25C2__PLACES	PORTAL_CKA_ANALYZE_BOSTON_E1262D25C2	35	35	0	shape_wkt order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_EB235CDC7A__PLACES	PORTAL_CKA_ANALYZE_BOSTON_EB235CDC7A	1314	1314	0	shape_wkt order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_DF52D983A2__PLACES	PORTAL_CKA_ANALYZE_BOSTON_DF52D983A2	208	208	0	geoid20 order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_E4C004D662__CASES	PORTAL_CKA_ANALYZE_BOSTON_E4C004D662	2000000	50863	1949137	case_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_0BC18BBA68__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_0BC18BBA68	2	2	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ANALYZE_BOSTON_F1B3F76830__PLACES	PORTAL_CKA_ANALYZE_BOSTON_F1B3F76830	9999	9956	43	contact_zip, status_dttm order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_0AD648012F__RECORDS	PORTAL_CKA_CALIFORNIA_OPEN_0AD648012F	1999247	44664	1954583	station_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_31DEEFF0A8__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_31DEEFF0A8	25	25	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_21E0E694B5__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_21E0E694B5	991	991	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_27DC9C9E51__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_27DC9C9E51	41291	23326	17965	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_37C04CBA4A__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_37C04CBA4A	1	1	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_3501B678FA__FACILITIES	PORTAL_CKA_CALIFORNIA_OPEN_3501B678FA	572	572	0	pwsid, system_start_date, system_end_date, applicable_start_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_35E42B9770__RECORDS	PORTAL_CKA_CALIFORNIA_OPEN_35E42B9770	87244	63112	24132	org_id, water_system_id, report_period_start_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_3B70AD4F80__RECORDS	PORTAL_CKA_CALIFORNIA_OPEN_3B70AD4F80	7754	7639	115	stn_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_3BA640AA6E__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_3BA640AA6E	8	8	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_41B8625438__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_41B8625438	11	11	0	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_6083F016D2__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_6083F016D2	1	1	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_49D5A45DE1__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_49D5A45DE1	1	1	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_490B55C81B__RECORDS	PORTAL_CKA_CALIFORNIA_OPEN_490B55C81B	6160	6145	15	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_6611464444__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_6611464444	770	770	0	longitude, site_code order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_6A4468B24F__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_6A4468B24F	1	1	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_8C4AA754CE__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_8C4AA754CE	1	1	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_9C50AEF41D__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_9C50AEF41D	1721	1721	0	zip_code order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_823711435D__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_823711435D	27	27	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_7F65D27DB7__RECORDS	PORTAL_CKA_CALIFORNIA_OPEN_7F65D27DB7	71	71	0	indicent_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_A5D78A8B63__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_A5D78A8B63	1326	1317	9	latitude, last_modified_date, date_data_refers_to, dwr_gw_site_code order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_B7D3E2C140__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_B7D3E2C140	41	41	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_C19A7C8625__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_C19A7C8625	4858	4858	0	country, submitted_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_C65B641866__RECORDS	PORTAL_CKA_CALIFORNIA_OPEN_C65B641866	44604	44604	0	station_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_AC6C9E2B47__RECORDS	PORTAL_CKA_CALIFORNIA_OPEN_AC6C9E2B47	1976268	47643	1928625	stn_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_C86733ED60__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_C86733ED60	81512	81512	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_EE216E8506__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_EE216E8506	4	4	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_CB7C3747FC__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_CB7C3747FC	1513	1513	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_E2CDCDBC2C__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_E2CDCDBC2C	134	134	0	lat_ddm order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_F039E82E72__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_F039E82E72	83	83	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B__RECORDS	PORTAL_CKA_CALIFORNIA_OPEN_F8F7B5716B	808	808	0	org_id, fy_start_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_CALIFORNIA_OPEN_F406AAD424__PLACES	PORTAL_CKA_CALIFORNIA_OPEN_F406AAD424	34527	18058	16469	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_07C9C99EB1__EVENTS	PORTAL_CKA_HOUSTON_OPEN_DAT_07C9C99EB1	2216	2200	16	temp_event_id, inspection_date, activity_type, staff_code order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_092DC52BC1__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_092DC52BC1	3524	3524	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_09FD7E454A__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_09FD7E454A	28	28	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_1629EF6392__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_1629EF6392	15	15	0	geo_id, year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_0A6665137F__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_0A6665137F	3524	3524	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_19CBD263CC__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_19CBD263CC	15	15	0	geo_id, year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_2E1926ECB2__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_2E1926ECB2	15	15	0	geo_id, year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_405FBDB44A__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_405FBDB44A	3524	3524	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_399393985D__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_399393985D	15	15	0	geo_id, year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_442A765041__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_442A765041	3524	3524	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_4DF426D97D__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_4DF426D97D	3524	3524	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_583918009F__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_583918009F	3524	3524	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_501EE45DC7__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_501EE45DC7	3524	3524	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_48B03033D3__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_48B03033D3	31	31	0	business_area_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_5848C85560__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_5848C85560	5060	5057	3	transportation_id, vehicle_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_6082321C0C__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_6082321C0C	3524	3524	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_76E445329F__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_76E445329F	4308	4305	3	transportation_id, vehicle_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_702315B033__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_702315B033	1056	1056	0	transportation_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_7A8148751C__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_7A8148751C	15	15	0	geo_id, year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_95CC6891BD__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_95CC6891BD	3524	3524	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_AA67E5B416__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_AA67E5B416	15	15	0	geo_id, year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_A4490182BA__PLACES	PORTAL_CKA_HOUSTON_OPEN_DAT_A4490182BA	196552	192026	4526	zipcode, sr_create_date, due_date, date_closed, tax_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_AEB065E230__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_AEB065E230	15	15	0	geo_id, year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_AB35BB6552__PLACES	PORTAL_CKA_HOUSTON_OPEN_DAT_AB35BB6552	9997	9997	0	zip, in_date, due_date, out_date, id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_AEFB1B6A56__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_AEFB1B6A56	3524	3524	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_BDF3A70A86__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_BDF3A70A86	15	15	0	geo_id, year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_CFDCDF13FD__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_CFDCDF13FD	15	15	0	geo_id, year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_F572136326__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_F572136326	15	15	0	geo_id, year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_EBCDF36B9E__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_EBCDF36B9E	3524	3524	0	geo_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_HOUSTON_OPEN_DAT_FB1F968C19__RECORDS	PORTAL_CKA_HOUSTON_OPEN_DAT_FB1F968C19	1027	1027	0	fund_center_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_INDIANA_DATA_HUB_7747EFE139__RECORDS	PORTAL_CKA_INDIANA_DATA_HUB_7747EFE139	40577	40501	76	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_INDIANA_DATA_HUB_78F3E49D13__PLACES	PORTAL_CKA_INDIANA_DATA_HUB_78F3E49D13	4730	4730	0	county_fips, school_year, submission_status, school_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_INDIANA_DATA_HUB_90819D705E__PLACES	PORTAL_CKA_INDIANA_DATA_HUB_90819D705E	770	770	0	zip_cd order by _loaded_at desc) = 1	
