staging_model,source_name,raw_table,raw_exists,raw_row_count,raw_bytes
stg_portal_cka_western_pennsylv_69c80c6f70__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_69C80C6F70,yes,1361,169984
stg_portal_cka_western_pennsylv_6a4c3e0e78__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_6A4C3E0E78,yes,1000,90624
stg_portal_cka_western_pennsylv_6d76bcb39c__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_6D76BCB39C,yes,5,5632
stg_portal_cka_western_pennsylv_6dc9e5d03f__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_6DC9E5D03F,yes,114,121344
stg_portal_cka_western_pennsylv_6ea0259598__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_6EA0259598,yes,307,87552
stg_portal_cka_western_pennsylv_72f70a0697__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_72F70A0697,yes,102,30208
stg_portal_cka_western_pennsylv_769bebae41__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_769BEBAE41,yes,2897,112640
stg_portal_cka_western_pennsylv_7880b791df__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_7880B791DF,yes,10000,2622976
stg_portal_cka_western_pennsylv_7ac49e7444__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_7AC49E7444,yes,37,308736
stg_portal_cka_western_pennsylv_7bfb1a4c7d__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_7BFB1A4C7D,yes,70,7168
stg_portal_cka_western_pennsylv_7d8c19b074__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_7D8C19B074,yes,523,51712
stg_portal_cka_western_pennsylv_82d49e467f__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_82D49E467F,yes,645,2004992
stg_portal_cka_western_pennsylv_8863985427__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_8863985427,yes,277,124416
stg_portal_cka_western_pennsylv_8a08b89d4d__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_8A08B89D4D,yes,47,13824
stg_portal_cka_western_pennsylv_8b35a60c42__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_8B35A60C42,yes,692,247808
stg_portal_cka_western_pennsylv_8b4d96292c__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_8B4D96292C,yes,25,3584
stg_portal_cka_western_pennsylv_90a0a8b740__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_90A0A8B740,yes,10000,626176
stg_portal_cka_western_pennsylv_90c8ee5e0c__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_90C8EE5E0C,yes,90,21504
stg_portal_cka_western_pennsylv_93f5df3d76__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_93F5DF3D76,yes,5108,361984
stg_portal_cka_western_pennsylv_9b3ec4abb9__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_9B3EC4ABB9,yes,10000,613376
stg_portal_cka_western_pennsylv_9ef4c60f58__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_9EF4C60F58,yes,2217,211456
stg_portal_cka_western_pennsylv_a28434a3c7__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_A28434A3C7,yes,13,502272
stg_portal_cka_western_pennsylv_a3608ce8e0__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_A3608CE8E0,yes,145,51200
stg_portal_cka_western_pennsylv_a3b7349811__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_A3B7349811,yes,10000,2644480
stg_portal_cka_western_pennsylv_aad84a1f6e__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_AAD84A1F6E,yes,412,38912
stg_portal_cka_western_pennsylv_ab591e1d68__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_AB591E1D68,yes,79,7168
stg_portal_cka_western_pennsylv_abe01a0035__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_ABE01A0035,yes,4,5120
stg_portal_cka_western_pennsylv_acac6b8fec__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_ACAC6B8FEC,yes,76,4608
stg_portal_cka_western_pennsylv_ad0d8250df__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_AD0D8250DF,yes,10000,563200
stg_portal_cka_western_pennsylv_b25e480dfc__assets,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_B25E480DFC,yes,10000,927744
stg_portal_cka_western_pennsylv_b98322d4cc__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_B98322D4CC,yes,24,3072
stg_portal_cka_western_pennsylv_bcbe92c64c__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_BCBE92C64C,yes,12,8192
stg_portal_cka_western_pennsylv_bdeb900523__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_BDEB900523,yes,46,9728
stg_portal_cka_western_pennsylv_bfee19f210__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_BFEE19F210,yes,6,4608
stg_portal_cka_western_pennsylv_c458f119b1__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_C458F119B1,yes,48,8192
stg_portal_cka_western_pennsylv_c7339fba3b__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_C7339FBA3B,yes,40,9216
stg_portal_cka_western_pennsylv_c87fa1c650__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_C87FA1C650,yes,2929,326144
stg_portal_cka_western_pennsylv_d179e603d1__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_D179E603D1,yes,90,479744
stg_portal_cka_western_pennsylv_d7da51769c__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_D7DA51769C,yes,10000,413696
stg_portal_cka_western_pennsylv_ddb61776d0__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_DDB61776D0,yes,10000,351232
stg_portal_cka_western_pennsylv_e91e8047aa__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_E91E8047AA,yes,10000,8944640
stg_portal_cka_western_pennsylv_eac54ade9a__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_EAC54ADE9A,yes,10000,17739264
stg_portal_cka_western_pennsylv_ed65b530a3__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_ED65B530A3,yes,10000,668160
stg_portal_cka_western_pennsylv_eed8a7bfa0__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_EED8A7BFA0,yes,130,16384
stg_portal_cka_western_pennsylv_ef682f7e59__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_EF682F7E59,yes,10000,1123328
stg_portal_cka_western_pennsylv_f1da76157b__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_F1DA76157B,yes,45,14848
stg_portal_cka_western_pennsylv_f25943de2b__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_F25943DE2B,yes,160,1350144
stg_portal_cka_western_pennsylv_f37c7e01bf__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_F37C7E01BF,yes,215,813056
stg_portal_cka_western_pennsylv_f5e7848c24__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_F5E7848C24,yes,1,28160
stg_portal_cka_western_pennsylv_f66e0e22da__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_F66E0E22DA,yes,1431,976384
stg_portal_cka_western_pennsylv_f6a018a1cb__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_F6A018A1CB,yes,8629,460288
stg_portal_cka_western_pennsylv_f810addeec__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_F810ADDEEC,yes,6461,954880
stg_portal_cka_western_pennsylv_f82e02e6b2__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_F82E02E6B2,yes,10000,2869760
stg_portal_cka_western_pennsylv_fbecf42e16__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_FBECF42E16,yes,91,18432
stg_portal_cka_western_pennsylv_fc5ff8e6dd__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_FC5FF8E6DD,yes,71,20480
stg_portal_cka_western_pennsylv_fd81b4fb82__records,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_FD81B4FB82,yes,1194,62464
stg_portal_cka_western_pennsylv_fde38758c9__places,ripple_raw,PORTAL_CKA_WESTERN_PENNSYLV_FDE38758C9,yes,60,4096
stg_portal_cka_wprdc_allegheny_024b629f91__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_024B629F91,yes,9,6144
stg_portal_cka_wprdc_allegheny_0b1ba76ac0__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_0B1BA76AC0,yes,7242,14334976
stg_portal_cka_wprdc_allegheny_0cd6a9957c__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_0CD6A9957C,yes,412,38912
stg_portal_cka_wprdc_allegheny_12c9244c06__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_12C9244C06,yes,410,44544
stg_portal_cka_wprdc_allegheny_16a0bb67b4__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_16A0BB67B4,yes,672,43520
stg_portal_cka_wprdc_allegheny_191c75508b__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_191C75508B,yes,645,2004992
stg_portal_cka_wprdc_allegheny_1b2d51749e__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_1B2D51749E,yes,10000,2644480
stg_portal_cka_wprdc_allegheny_1ba8209338__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_1BA8209338,yes,10000,626176
stg_portal_cka_wprdc_allegheny_1c103ee2cd__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_1C103EE2CD,yes,3420,217600
stg_portal_cka_wprdc_allegheny_1e2c46c189__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_1E2C46C189,yes,25,3584
stg_portal_cka_wprdc_allegheny_1ef371e8e0__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_1EF371E8E0,yes,114,121344
stg_portal_cka_wprdc_allegheny_20bc27569a__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_20BC27569A,yes,361,130560
stg_portal_cka_wprdc_allegheny_21287d8a95__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_21287D8A95,yes,20,12288
stg_portal_cka_wprdc_allegheny_2169858e8a__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_2169858E8A,yes,368,304128
stg_portal_cka_wprdc_allegheny_224873a888__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_224873A888,yes,739,62976
stg_portal_cka_wprdc_allegheny_2361fe1e6b__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_2361FE1E6B,yes,1058,500736
stg_portal_cka_wprdc_allegheny_2525cd1bb1__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_2525CD1BB1,yes,583,25600
stg_portal_cka_wprdc_allegheny_2c7518708c__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_2C7518708C,yes,138,49152
stg_portal_cka_wprdc_allegheny_2d91e81224__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_2D91E81224,yes,6,4608
stg_portal_cka_wprdc_allegheny_2dd6b565a7__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_2DD6B565A7,yes,24,9728
stg_portal_cka_wprdc_allegheny_2e4d4f0008__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_2E4D4F0008,yes,46,9728
stg_portal_cka_wprdc_allegheny_361ce9a809__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_361CE9A809,yes,20,9216
stg_portal_cka_wprdc_allegheny_3719f1842e__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_3719F1842E,yes,627,94208
stg_portal_cka_wprdc_allegheny_38dbfe9aed__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_38DBFE9AED,yes,5,5632
stg_portal_cka_wprdc_allegheny_39aa454dda__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_39AA454DDA,yes,445,29696
stg_portal_cka_wprdc_allegheny_3c29facd4a__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_3C29FACD4A,yes,2,2560
stg_portal_cka_wprdc_allegheny_3ced3b9382__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_3CED3B9382,yes,48,8192
stg_portal_cka_wprdc_allegheny_415f1fe712__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_415F1FE712,yes,523,51712
stg_portal_cka_wprdc_allegheny_4597fbdfe3__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_4597FBDFE3,yes,2897,112640
stg_portal_cka_wprdc_allegheny_49ed6437bf__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_49ED6437BF,yes,10000,351232
stg_portal_cka_wprdc_allegheny_4a2424ea96__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_4A2424EA96,yes,588,219648
stg_portal_cka_wprdc_allegheny_4a80359b95__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_4A80359B95,yes,215,813056
stg_portal_cka_wprdc_allegheny_4ce939751e__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_4CE939751E,yes,1323,90112
stg_portal_cka_wprdc_allegheny_4d7552bf98__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_4D7552BF98,yes,79,7168
stg_portal_cka_wprdc_allegheny_4e7d1f0fea__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_4E7D1F0FEA,yes,2929,326144
stg_portal_cka_wprdc_allegheny_4f79fa2e0c__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_4F79FA2E0C,yes,71,20480
stg_portal_cka_wprdc_allegheny_4f981d5bb2__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_4F981D5BB2,yes,35,11776
stg_portal_cka_wprdc_allegheny_508c030bd9__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_508C030BD9,yes,1194,62464
stg_portal_cka_wprdc_allegheny_52325c950c__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_52325C950C,yes,47,13824
stg_portal_cka_wprdc_allegheny_54998e6eda__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_54998E6EDA,yes,10000,6266368
stg_portal_cka_wprdc_allegheny_5b37a5568e__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_5B37A5568E,yes,10000,1123328
stg_portal_cka_wprdc_allegheny_5c657eba17__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_5C657EBA17,yes,1361,169984
stg_portal_cka_wprdc_allegheny_5fe14c3854__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_5FE14C3854,yes,76,4608
stg_portal_cka_wprdc_allegheny_60987ada0e__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_60987ADA0E,yes,574,159744
stg_portal_cka_wprdc_allegheny_60a2a72ffd__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_60A2A72FFD,yes,7,3584
stg_portal_cka_wprdc_allegheny_63627b65f8__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_63627B65F8,yes,1,28160
stg_portal_cka_wprdc_allegheny_680ea60076__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_680EA60076,yes,130,1137152
stg_portal_cka_wprdc_allegheny_692c217fc7__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_692C217FC7,yes,6461,954880
stg_portal_cka_wprdc_allegheny_694f40a849__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_694F40A849,yes,10,117248
stg_portal_cka_wprdc_allegheny_6ac4cb010c__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_6AC4CB010C,yes,45,14848
stg_portal_cka_wprdc_allegheny_6c8f129ae5__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_6C8F129AE5,yes,1026,101376
stg_portal_cka_wprdc_allegheny_6f406e40a6__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_6F406E40A6,yes,13,502272
stg_portal_cka_wprdc_allegheny_6f76317272__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_6F76317272,yes,10000,613376
stg_portal_cka_wprdc_allegheny_7103930983__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_7103930983,yes,130,16384
stg_portal_cka_wprdc_allegheny_7431e84319__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_7431E84319,yes,10000,8944640
stg_portal_cka_wprdc_allegheny_7583eabd41__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_7583EABD41,yes,749,876544
stg_portal_cka_wprdc_allegheny_7af23acd2f__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_7AF23ACD2F,yes,9999,316928
stg_portal_cka_wprdc_allegheny_7b65ae0cff__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_7B65AE0CFF,yes,8629,460288
stg_portal_cka_wprdc_allegheny_7d1a10da58__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_7D1A10DA58,yes,692,247808
stg_portal_cka_wprdc_allegheny_822e5dba4c__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_822E5DBA4C,yes,1002,67072
stg_portal_cka_wprdc_allegheny_86091a7f3e__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_86091A7F3E,yes,102,30208
stg_portal_cka_wprdc_allegheny_860eca7188__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_860ECA7188,yes,60,4096
stg_portal_cka_wprdc_allegheny_8777c10d3a__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_8777C10D3A,yes,12,8192
stg_portal_cka_wprdc_allegheny_8afe5e2497__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_8AFE5E2497,yes,37,308736
stg_portal_cka_wprdc_allegheny_8e6bde379c__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_8E6BDE379C,yes,420,34816
stg_portal_cka_wprdc_allegheny_916d2d00a4__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_916D2D00A4,yes,44,28160
stg_portal_cka_wprdc_allegheny_91fae70b2d__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_91FAE70B2D,yes,10000,579584
stg_portal_cka_wprdc_allegheny_97a64ba0a6__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_97A64BA0A6,yes,160,1350144
stg_portal_cka_wprdc_allegheny_982637b35d__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_982637B35D,yes,90,479744
stg_portal_cka_wprdc_allegheny_98a0e89fa3__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_98A0E89FA3,yes,10000,2476032
stg_portal_cka_wprdc_allegheny_99dbbb9235__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_99DBBB9235,yes,10000,17739264
stg_portal_cka_wprdc_allegheny_9aed398c25__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_9AED398C25,yes,4,501760
stg_portal_cka_wprdc_allegheny_9bb7597d03__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_9BB7597D03,yes,2103,55296
stg_portal_cka_wprdc_allegheny_9ccbefbacc__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_9CCBEFBACC,yes,10000,668160
stg_portal_cka_wprdc_allegheny_a2738d79af__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_A2738D79AF,yes,1114,3477504
stg_portal_cka_wprdc_allegheny_a4e9ce945b__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_A4E9CE945B,yes,7723,237568
stg_portal_cka_wprdc_allegheny_a859816f95__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_A859816F95,yes,307,87552
stg_portal_cka_wprdc_allegheny_ae7030c35b__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_AE7030C35B,yes,40,9216
stg_portal_cka_wprdc_allegheny_aec3a74c1a__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_AEC3A74C1A,yes,1714,12667392
stg_portal_cka_wprdc_allegheny_b1e95c9745__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_B1E95C9745,yes,10000,4166144
stg_portal_cka_wprdc_allegheny_b20a13551f__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_B20A13551F,yes,91,18432
stg_portal_cka_wprdc_allegheny_b488bfab9d__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_B488BFAB9D,yes,1431,976384
stg_portal_cka_wprdc_allegheny_b542229640__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_B542229640,yes,10,40448
stg_portal_cka_wprdc_allegheny_b62c61bbeb__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_B62C61BBEB,yes,47,18432
stg_portal_cka_wprdc_allegheny_b62d63f711__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_B62D63F711,yes,585,662016
stg_portal_cka_wprdc_allegheny_b78655de4f__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_B78655DE4F,yes,70,7168
stg_portal_cka_wprdc_allegheny_b9904b63c2__assets,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_B9904B63C2,yes,10000,927744
stg_portal_cka_wprdc_allegheny_ba28cc40b7__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_BA28CC40B7,yes,5108,361984
stg_portal_cka_wprdc_allegheny_bb0184f847__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_BB0184F847,yes,427,36864
stg_portal_cka_wprdc_allegheny_bb1bd78412__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_BB1BD78412,yes,10000,563200
stg_portal_cka_wprdc_allegheny_bbb8fb534f__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_BBB8FB534F,yes,4,5120
stg_portal_cka_wprdc_allegheny_be3c51e436__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_BE3C51E436,yes,1305,121344
stg_portal_cka_wprdc_allegheny_c4d59225cb__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_C4D59225CB,yes,10000,2099712
stg_portal_cka_wprdc_allegheny_c96164a13d__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_C96164A13D,yes,2217,211456
stg_portal_cka_wprdc_allegheny_cc3bd4afc2__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_CC3BD4AFC2,yes,10000,2622976
stg_portal_cka_wprdc_allegheny_cc9ba8bed2__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_CC9BA8BED2,yes,49,11776
stg_portal_cka_wprdc_allegheny_cda9e537dc__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_CDA9E537DC,yes,10000,413696
stg_portal_cka_wprdc_allegheny_ce7a2694fc__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_CE7A2694FC,yes,1975,114688
stg_portal_cka_wprdc_allegheny_d35ad4550a__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_D35AD4550A,yes,52,25600
stg_portal_cka_wprdc_allegheny_d5f6331dfb__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_D5F6331DFB,yes,138,237056
stg_portal_cka_wprdc_allegheny_d6143bdc6c__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_D6143BDC6C,yes,145,51200
stg_portal_cka_wprdc_allegheny_da448e7083__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_DA448E7083,yes,1000,90624
stg_portal_cka_wprdc_allegheny_ddca0024ec__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_DDCA0024EC,yes,24,3072
stg_portal_cka_wprdc_allegheny_de448d04d4__facilities,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_DE448D04D4,yes,10000,526336
stg_portal_cka_wprdc_allegheny_e2d2938646__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_E2D2938646,yes,111,128000
stg_portal_cka_wprdc_allegheny_e6260cdfe6__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_E6260CDFE6,yes,51,14336
stg_portal_cka_wprdc_allegheny_eef5b53bc5__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_EEF5B53BC5,yes,1792,121344
stg_portal_cka_wprdc_allegheny_f05d32c3d6__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_F05D32C3D6,yes,1278,298496
stg_portal_cka_wprdc_allegheny_f2cf388e3d__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_F2CF388E3D,yes,90,21504
stg_portal_cka_wprdc_allegheny_fa3191e7a1__records,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_FA3191E7A1,yes,10000,2869760
stg_portal_cka_wprdc_allegheny_fa5c68d20d__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_FA5C68D20D,yes,10000,4870656
stg_portal_cka_wprdc_allegheny_fa5cd1dacf__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_FA5CD1DACF,yes,37,4608
stg_portal_cka_wprdc_allegheny_fb89781122__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_FB89781122,yes,11,5632
stg_portal_cka_wprdc_allegheny_fbf4ba8d72__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_FBF4BA8D72,yes,277,124416
stg_portal_cka_wprdc_allegheny_fc8733f36b__places,ripple_raw,PORTAL_CKA_WPRDC_ALLEGHENY_FC8733F36B,yes,1327,308736
stg_portal_soc_austin_open_data_0b4c639a1c__records,ripple_raw,PORTAL_SOC_AUSTIN_OPEN_DATA_0B4C639A1C,yes,526,10240
stg_portal_soc_cambridge_open_d_8a1152140c__records,ripple_raw,PORTAL_SOC_CAMBRIDGE_OPEN_D_8A1152140C,yes,749,1074688
stg_portal_soc_cambridge_open_d_fb7c7229d0__organizations,ripple_raw,PORTAL_SOC_CAMBRIDGE_OPEN_D_FB7C7229D0,yes,1259,166400
stg_portal_soc_chicago_data_por_26de83baf4__records,ripple_raw,PORTAL_SOC_CHICAGO_DATA_POR_26DE83BAF4,yes,2000,274432
stg_portal_soc_colorado_informa_1d5cfad830__places,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_1D5CFAD830,yes,2000,211968
stg_portal_soc_colorado_informa_239fba8b76__records,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_239FBA8B76,yes,2000,156160
stg_portal_soc_colorado_informa_46101be391__records,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_46101BE391,yes,2000,120832
stg_portal_soc_colorado_informa_4bad70f01f__organizations,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_4BAD70F01F,yes,2456,199680
stg_portal_soc_colorado_informa_6367a44c92__records,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_6367A44C92,yes,1989,272384
stg_portal_soc_colorado_informa_a50da9b699__records,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_A50DA9B699,yes,2000,266240
