domain,table,column,kind,rows,filled,real,distinct,sentinel,verdict,note,top
ECONOMICS,ECONOMICS__FED_FDIC_FAILED_BANKS,STATE_ABBR,state,3584,0,0,0,0,empty,no real values (blank or sentinel only),[]
ECONOMICS,ECONOMICS__FED_FDIC_FAILED_BANKS,STATE_NAME,state,3584,0,0,0,0,empty,no real values (blank or sentinel only),[]
ECONOMICS,ECONOMICS__FED_FINCEN_BOI,BENEFICIAL_OWNER_ADDRESS,address,1,0,0,0,0,empty,no real values (blank or sentinel only),[]
ECONOMICS,ECONOMICS__FED_FINCEN_BOI,BENEFICIAL_OWNER_ID_ISSUING_JURISDICTION,region,1,0,0,0,0,empty,no real values (blank or sentinel only),[]
ECONOMICS,ECONOMICS__FED_FINCEN_BOI,JURISDICTION_OF_FORMATION,region,1,0,0,0,0,empty,no real values (blank or sentinel only),[]
ECONOMICS,ECONOMICS__FED_FINCEN_BOI,US_REGISTRATION_STATE,state,1,0,0,0,0,empty,no real values (blank or sentinel only),[]
ECONOMICS,ECONOMICS__FED_FOREIGNASSISTANCE,COUNTRY,country,95658,95658,95658,259,0,country name,,"[[""1002"", 1540], [""404"", 1103], [""608"", 1055], [""604"", 1050], [""340"", 1030]]"
ECONOMICS,ECONOMICS__FED_IRS_990,STATE,state,200,0,0,0,0,empty,no real values (blank or sentinel only),[]
ECONOMICS,ECONOMICS__FED_IRS_990,ZIP_CODE,zip,200,0,0,0,0,empty,no real values (blank or sentinel only),[]
ECONOMICS,ECONOMICS__FED_IRS_AUTO_REVOCATIONS,ORGANIZATION_ADDRESS,address,1207295,1205150,1205116,912826,34,text place,,"[[""27025 KNICKERBOCKER RD STE 4"", 3845], [""109 US HIGHWAY 77A S"", 2941], [""1103 N HIGHWAY 113"", 1475], [""676 E GRAND BLVD"", 1475], [""PO BOX 1391"", 1475]]"
ECONOMICS,ECONOMICS__FED_IRS_AUTO_REVOCATIONS,CITY,city,1207295,1207295,1207266,30295,29,text place,,"[[""NEW YORK"", 16384], [""CHICAGO"", 15993], [""HOUSTON"", 13284], [""WASHINGTON"", 13214], [""LOS ANGELES"", 12555]]"
ECONOMICS,ECONOMICS__FED_IRS_AUTO_REVOCATIONS,COUNTRY,country,1207295,1207295,1207295,149,0,country code (98%+ US),almost no foreign rows -- weak as a join axis,"[[""US"", 1205162], [""CA"", 619], [""UK"", 257], [""FR"", 94], [""SC"", 89]]"
ECONOMICS,ECONOMICS__FED_IRS_AUTO_REVOCATIONS,STATE,state,1207295,1205153,1205153,62,0,clean 2-letter state,,"[[""CA"", 135915], [""TX"", 93338], [""NY"", 72039], [""FL"", 71155], [""IL"", 50752]]"
ECONOMICS,ECONOMICS__FED_IRS_AUTO_REVOCATIONS,ZIP_CODE,zip,1207295,1207291,1207290,1009584,1,clean ZIP,,"[[""77995-1406"", 2946], [""30117-7405"", 1476], [""48207-2526"", 1476], [""07719-1391"", 1476], [""30291-0251"", 1476]]"
ECONOMICS,ECONOMICS__FED_IRS_BMF,STREET,address,1974830,1974830,1974779,1338840,51,text place,,"[[""770 AUGUSTA RD"", 5448], [""5192 S GREENPINE DR"", 3921], [""PO BOX 158"", 3921], [""PO BOX 306"", 3913], [""601 E ST NW"", 3913]]"
ECONOMICS,ECONOMICS__FED_IRS_BMF,CITY,city,1974830,1974830,1974799,24236,31,text place,,"[[""NEW YORK"", 21093], [""CHICAGO"", 19676], [""BROOKLYN"", 16959], [""HOUSTON"", 16363], [""WASHINGTON"", 15706]]"
ECONOMICS,ECONOMICS__FED_IRS_BMF,STATE,state,1974830,1973466,1973466,62,0,clean 2-letter state,,"[[""CA"", 203528], [""TX"", 154768], [""NY"", 124992], [""FL"", 114435], [""PA"", 82089]]"
ECONOMICS,ECONOMICS__FED_IRS_BMF,ZIP,zip,1974830,1974830,1974830,1494909,0,clean ZIP,,"[[""29824-1573"", 5448], [""84123-4606"", 3921], [""30114-5312"", 2104], [""32810-1013"", 2104], [""25705-2944"", 2104]]"
ECONOMICS,ECONOMICS__FED_IRS_EO_PR,STREET,address,2587,2587,2587,2443,0,text place,,"[[""180 CANDELERO DRIVE 100"", 20], [""COND TORRES DEL PARQUE APT 501N"", 20], [""WILLIAM FUERTES 73B CALLE 3"", 20], [""RJ13 VIA AMAZONAS"", 19], [""13 CALLE PROGRESO APT 2B"", 19]]"
ECONOMICS,ECONOMICS__FED_IRS_EO_PR,CITY,city,2587,2587,2587,114,0,text place,,"[[""SAN JUAN"", 807], [""BAYAMON"", 128], [""CAGUAS"", 111], [""GUAYNABO"", 107], [""PONCE"", 103]]"
ECONOMICS,ECONOMICS__FED_IRS_EO_PR,STATE,state,2587,2587,2587,1,0,constant,one value for the whole table,"[[""PR"", 2587]]"
ECONOMICS,ECONOMICS__FED_IRS_EO_PR,ZIP,zip,2587,2587,2587,1896,0,clean ZIP,,"[[""00926-0000"", 35], [""00725-0000"", 28], [""00907-0000"", 27], [""00918-0000"", 26], [""00778-0000"", 23]]"
ECONOMICS,ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,CITY,city,1435544,1435514,1435511,22237,3,text place,,"[[""NEW YORK"", 18881], [""BROOKLYN"", 16432], [""CHICAGO"", 15103], [""HOUSTON"", 14729], [""LOS ANGELES"", 13807]]"
ECONOMICS,ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,COUNTRY,country,1435544,1435544,1435544,104,0,country name (98%+ US),almost no foreign rows -- weak as a join axis,"[[""UNITED STATES"", 1434673], [""CANADA"", 376], [""AFGHANISTAN"", 55], [""UNITED KINGDOM"", 45], [""ISRAEL"", 33]]"
ECONOMICS,ECONOMICS__FED_IRS_PUB78_ELIGIBLE_DONEES,STATE,state,1435544,1434673,1434673,61,0,clean 2-letter state,,"[[""CA"", 160252], [""TX"", 116192], [""NY"", 98614], [""FL"", 90983], [""PA"", 57262]]"
ECONOMICS,ECONOMICS__FED_IRS_REVOCATION,ADDRESS,address,1187366,1185236,1185195,911885,41,text place,,"[[""LOCAL"", 4471], [""PO BOX 22"", 2766], [""PO BOX 238"", 2477], [""295 E SNELL RD"", 1384], [""584 S STATE ST"", 1384]]"
ECONOMICS,ECONOMICS__FED_IRS_REVOCATION,CITY,city,1187366,1187366,1187337,30295,29,text place,,"[[""NEW YORK"", 15855], [""CHICAGO"", 15573], [""WASHINGTON"", 12972], [""HOUSTON"", 12637], [""LOS ANGELES"", 11480]]"
ECONOMICS,ECONOMICS__FED_IRS_REVOCATION,COUNTRY,country,1187366,1187366,1187366,149,0,country code (98%+ US),almost no foreign rows -- weak as a join axis,"[[""US"", 1185240], [""CA"", 616], [""UK"", 256], [""FR"", 94], [""SC"", 89]]"
ECONOMICS,ECONOMICS__FED_IRS_REVOCATION,STATE,state,1187366,1185231,1185231,62,0,clean 2-letter state,,"[[""CA"", 133621], [""TX"", 91762], [""NY"", 70824], [""FL"", 69898], [""IL"", 49898]]"
ECONOMICS,ECONOMICS__FED_IRS_REVOCATION,ZIP_CODE,zip,1187366,1187362,1187361,1008024,1,clean ZIP,,"[[""48306-1855"", 1386], [""84058-6369"", 1386], [""48170-2129"", 1386], [""21157-4450"", 1386], [""36116-3708"", 1386]]"
ECONOMICS,ECONOMICS__FED_IRS_SOI_CHARITIES,STREET,address,2450,2450,2450,2224,0,text place,,"[[""LOCAL"", 21], [""LONDON"", 21], [""GENEVA"", 20], [""TSEUNG KWAN O NEW TERRITORIES"", 19], [""SUSSEX RH194JY"", 19]]"
ECONOMICS,ECONOMICS__FED_IRS_SOI_CHARITIES,CITY,city,2450,2450,2450,208,0,text place,,"[[""CANADA"", 455], [""ST THOMAS"", 241], [""CHRISTIANSTED"", 131], [""APO"", 117], [""UNITED KINGDOM"", 114]]"
ECONOMICS,ECONOMICS__FED_IRS_SOI_CHARITIES,STATE,state,2450,1091,1091,10,0,mixed / not a state,"only 84% are 2-letter US codes (foreign provinces, money, or free text)","[[""VI"", 568], [""GU"", 160], [""MP"", 110], [""AE"", 93], [""AS"", 82]]"
ECONOMICS,ECONOMICS__FED_IRS_SOI_CHARITIES,ZIP,zip,2450,2450,2450,859,0,clean ZIP,,"[[""00000-0000"", 1359], [""00820-0000"", 30], [""00802-0000"", 27], [""96799-0000"", 20], [""96950-0000"", 14]]"
ECONOMICS,ECONOMICS__FED_PBGC_DATA,STATE,state,134534,7985,7985,80,0,state names (not codes),,"[[""SOUTHWEST"", 128], [""CALIFORNIA"", 128], [""OHIO"", 128], [""NEW JERSEY"", 128], [""MID-ATLANTIC"", 128]]"
ECONOMICS,ECONOMICS__FED_SBA_LOANS,BORROWER_CITY,city,2174502,2174500,2174495,31783,5,text place,,"[[""LOS ANGELES"", 25507], [""HOUSTON"", 22337], [""NEW YORK"", 18240], [""CHICAGO"", 16238], [""DALLAS"", 13772]]"
ECONOMICS,ECONOMICS__FED_SBA_LOANS,CONGRESSIONAL_DISTRICT,cong_district,2174502,2170412,2084563,54,85849,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""1"", 282005], [""2"", 232469], [""3"", 200125], [""4"", 163810], [""6"", 131746]]"
ECONOMICS,ECONOMICS__FED_SBA_LOANS,PROJECT_COUNTY,county,2174502,2173858,2173858,1954,0,county name,,"[[""LOS ANGELES"", 89395], [""ORANGE"", 42728], [""COOK"", 32685], [""MARICOPA"", 31514], [""HARRIS"", 30503]]"
ECONOMICS,ECONOMICS__FED_SBA_LOANS,BORROWER_STATE,state,2174502,2174497,2174497,61,0,clean 2-letter state,,"[[""CA"", 297581], [""TX"", 164895], [""NY"", 136813], [""FL"", 118493], [""OH"", 94758]]"
ECONOMICS,ECONOMICS__FED_SBA_LOANS,CDC_STATE,state,2174502,227404,227404,51,0,clean 2-letter state,,"[[""CA"", 42636], [""FL"", 17995], [""TX"", 10967], [""IL"", 9872], [""NY"", 9217]]"
ECONOMICS,ECONOMICS__FED_SBA_LOANS,LENDER_STATE,state,2174502,120436,120436,61,0,clean 2-letter state,,"[[""OH"", 11450], [""CA"", 11282], [""NC"", 7419], [""IL"", 6593], [""UT"", 6129]]"
ECONOMICS,ECONOMICS__FED_SBA_LOANS,PROJECT_STATE,state,2174502,2174497,2174497,60,0,clean 2-letter state,,"[[""CA"", 297624], [""TX"", 164751], [""NY"", 136910], [""FL"", 118363], [""OH"", 94816]]"
ECONOMICS,ECONOMICS__FED_SBA_LOANS,BORROWER_ZIP,zip,2174502,2174502,2173642,38126,860,mixed / not a ZIP,only 89% look like ZIPs,"[[""68127"", 5241], [""10016"", 5240], [""19128"", 5240], [""30312"", 4789], [""32701"", 4789]]"
ECONOMICS,ECONOMICS__FED_SBA_PPP,BORROWER_CITY,city,968524,968524,968512,16272,12,text place,,"[[""NEW YORK"", 21016], [""HOUSTON"", 12602], [""CHICAGO"", 9708], [""LOS ANGELES"", 8829], [""DALLAS"", 7085]]"
ECONOMICS,ECONOMICS__FED_SBA_PPP,CONGRESSIONAL_DISTRICT,cong_district,968524,968478,968478,461,0,text place,,"[[""NY-12"", 14641], [""NY-10"", 7935], [""FL-10"", 7060], [""CA-47"", 6187], [""CO-01"", 6178]]"
ECONOMICS,ECONOMICS__FED_SBA_PPP,PROJECT_COUNTY,county,968524,968467,968467,1922,0,county name,,"[[""LOS ANGELES"", 36179], [""ORANGE"", 21201], [""NEW YORK"", 21191], [""COOK"", 19127], [""HARRIS"", 15893]]"
ECONOMICS,ECONOMICS__FED_SBA_PPP,RURAL_URBAN_INDICATOR,metro,968524,968524,968524,2,0,text place,,"[[""U"", 823894], [""R"", 144630]]"
ECONOMICS,ECONOMICS__FED_SBA_PPP,BORROWER_STATE,state,968524,968511,968511,56,0,clean 2-letter state,,"[[""CA"", 130611], [""TX"", 76193], [""NY"", 74107], [""FL"", 60030], [""IL"", 40814]]"
ECONOMICS,ECONOMICS__FED_SBA_PPP,PROJECT_STATE,state,968524,968524,968515,57,9,clean 2-letter state,,"[[""CA"", 130614], [""TX"", 76188], [""NY"", 74112], [""FL"", 60045], [""IL"", 40788]]"
ECONOMICS,ECONOMICS__FED_SBA_PPP,SERVICING_LENDER_STATE,state,968524,968524,968524,55,0,clean 2-letter state,,"[[""OH"", 124079], [""NC"", 80327], [""NY"", 61267], [""CA"", 58111], [""TX"", 54769]]"
ECONOMICS,ECONOMICS__FED_SBA_PPP,BORROWER_ZIP,zip,968524,968511,968511,507978,0,clean ZIP,,"[[""28104"", 1205], [""94506"", 1205], [""10031-1715"", 1205], [""78207-4443"", 1205], [""83333"", 1205]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_ADDRESS_LINE_1,address,19902879,13693862,13693079,1769893,783,text place,,"[[""1050 WOODWARD AVE"", 162911], [""585 SOUTH BLVD E"", 150575], [""951 W YAMATO RD STE 175"", 145623], [""3043 TOWNSGATE RD"", 142031], [""4425 PONCE DE LEON BLVD"", 108330]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_ADDRESS_LINE_2,address,19902879,1637239,1611589,125728,25650,text place,,"[[""SUITE 110"", 42259], [""FOURTH FLOOR"", 26564], [""STE 3"", 23995], [""605 SUWANNEE ST"", 19090], [""#100"", 17400]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIMARY_PLACE_OF_PERFORMANCE_CITY_NAME,city,19902879,12894787,12894787,20399,0,text place,,"[[""WESTLAKE VILLAGE"", 172643], [""DETROIT"", 171028], [""PONTIAC"", 146378], [""BOCA RATON"", 141094], [""MIAMI"", 137876]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_CITY_CODE,city,19902879,14947278,13800252,26205,1147026,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""00000"", 1139761], [""22000"", 171500], [""84452"", 169139], [""04000"", 167939], [""45000"", 167792]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_CITY_NAME,city,19902879,15554444,15553897,27521,547,text place,,"[[""WESTLAKE VILLAGE"", 178526], [""DETROIT"", 178422], [""MIAMI"", 168689], [""PONTIAC"", 156084], [""BOCA RATON"", 155752]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_FOREIGN_CITY_NAME,city,19902879,60815,60814,5350,1,text place,only 0.3% of rows filled,"[[""REMOVED TO PROTECT PII"", 1840], [""LONDON"", 1652], [""KAMPALA"", 1214], [""00FORGN"", 938], [""NAIROBI"", 855]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIMARY_PLACE_OF_PERFORMANCE_COUNTRY_CODE,country,19902879,17914804,17914804,242,0,country code (98%+ US),almost no foreign rows -- weak as a join axis,"[[""USA"", 17784819], [""GBR"", 7217], [""CAN"", 4057], [""ZAF"", 2731], [""KEN"", 2723]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIMARY_PLACE_OF_PERFORMANCE_COUNTRY_NAME,country,19902879,17914579,17914554,243,25,country name (98%+ US),almost no foreign rows -- weak as a join axis,"[[""UNITED STATES"", 17784819], [""UNITED KINGDOM"", 7217], [""CANADA"", 4057], [""SOUTH AFRICA"", 2731], [""KENYA"", 2723]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_COUNTRY_CODE,country,19902879,17362521,17362521,240,0,country code (98%+ US),almost no foreign rows -- weak as a join axis,"[[""USA"", 17259333], [""GBR"", 7653], [""CAN"", 4099], [""CHE"", 2508], [""ZAF"", 2435]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_COUNTRY_NAME,country,19902879,17362383,17362383,235,0,country name (98%+ US),almost no foreign rows -- weak as a join axis,"[[""UNITED STATES"", 17259333], [""UNITED KINGDOM"", 7653], [""CANADA"", 4099], [""SWITZERLAND"", 2508], [""SOUTH AFRICA"", 2435]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIMARY_PLACE_OF_PERFORMANCE_COUNTY_NAME,county,19902879,17397748,17397748,1964,0,county name,,"[[""LOS ANGELES"", 293444], [""ORANGE"", 274256], [""VENTURA"", 238849], [""WAYNE"", 222413], [""MONTGOMERY"", 203743]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_COUNTY_NAME,county,19902879,19024562,19023502,4674,1060,county name,,"[[""LOS ANGELES"", 291949], [""ORANGE"", 272568], [""VENTURA"", 245668], [""WAYNE"", 228404], [""MONTGOMERY"", 219083]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIMARY_PLACE_OF_PERFORMANCE_CODE,facility_site,19902879,19509521,19509516,97132,5,text place,,"[[""CA00000"", 370526], [""MI00000"", 274322], [""FL00000"", 244216], [""TX00000"", 188386], [""00FORGN"", 150344]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIMARY_PLACE_OF_PERFORMANCE_FOREIGN_LOCATION,facility_site,19902879,76208,76183,2640,25,text place,only 0.4% of rows filled,"[[""UNKNOWN LOCATION DESCRIPTION"", 9854], [""FOREIGN"", 2303], [""KAMPALA"", 973], [""//VNM"", 883], [""INTERNATIONAL WATERS"", 650]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIMARY_PLACE_OF_PERFORMANCE_SCOPE,facility_site,19902879,18457287,18457287,6,0,text place,,"[[""SINGLE ZIP CODE"", 11532292], [""COUNTY-WIDE"", 6128048], [""STATE-WIDE"", 462483], [""CITY-WIDE"", 171700], [""FOREIGN"", 131444]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIME_AWARD_TRANSACTION_PLACE_OF_PERFORMANCE_CD_CURRENT,facility_site,19902879,17623165,17623165,729,0,text place,,"[[""CA-90"", 250107], [""CA-26"", 236598], [""KS-01"", 233680], [""NE-03"", 222229], [""SD-00"", 220079]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIME_AWARD_TRANSACTION_PLACE_OF_PERFORMANCE_CD_ORIGINAL,facility_site,19902879,18010734,17894058,2065,116676,text place,,"[[""CA-26"", 238588], [""KS-01"", 223187], [""NE-03"", 190807], [""SD-00"", 188372], [""PR-98"", 171924]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIME_AWARD_TRANSACTION_PLACE_OF_PERFORMANCE_COUNTY_FIPS_CODE,fips,19902879,18347399,18347399,3767,0,clean FIPS (5-digit),,"[[""06037"", 293310], [""06111"", 244429], [""06059"", 209664], [""26163"", 199846], [""26125"", 191843]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIME_AWARD_TRANSACTION_PLACE_OF_PERFORMANCE_STATE_FIPS_CODE,fips,19902879,19161530,19161530,56,0,clean FIPS (2-digit),,"[[""06"", 1574172], [""48"", 1379357], [""12"", 975938], [""17"", 756100], [""26"", 728805]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIME_AWARD_TRANSACTION_RECIPIENT_COUNTY_FIPS_CODE,fips,19902879,19692887,19692887,7107,0,FIPS with leading zeros lost,88% have a FIPS length; modal length 5 -- pad before joining,"[[""06037"", 277264], [""06111"", 250779], [""06059"", 209484], [""26163"", 203957], [""26125"", 197470]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIME_AWARD_TRANSACTION_RECIPIENT_STATE_FIPS_CODE,fips,19902879,19794014,19794014,56,0,clean FIPS (2-digit),,"[[""06"", 1613105], [""48"", 1414294], [""12"", 980295], [""17"", 784749], [""26"", 748312]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIMARY_PLACE_OF_PERFORMANCE_STATE_NAME,state,19902879,19674951,19667308,642,7643,state names (not codes),,"[[""CALIFORNIA"", 1596553], [""TEXAS"", 1402947], [""FLORIDA"", 995352], [""ILLINOIS"", 769384], [""MICHIGAN"", 747087]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_FOREIGN_PROVINCE_NAME,state,19902879,13556,13508,697,48,state names (not codes),only 0.1% of rows filled,"[[""PROVINCE"", 2413], [""ANY VALUE"", 2380], [""REMOVED TO PROTECT PII"", 1826], [""ON"", 348], [""DHAKA"", 172]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_STATE_CODE,state,19902879,19808748,19797656,75,11092,clean 2-letter state,,"[[""CA"", 1613105], [""TX"", 1414294], [""FL"", 980295], [""IL"", 784749], [""MI"", 748312]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_STATE_NAME,state,19902879,19789139,19789139,59,0,state names (not codes),,"[[""CALIFORNIA"", 1615696], [""TEXAS"", 1417801], [""FLORIDA"", 981339], [""ILLINOIS"", 786896], [""MICHIGAN"", 749868]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,PRIMARY_PLACE_OF_PERFORMANCE_ZIP_4,zip,19902879,12966321,12899638,532000,66683,clean ZIP,,"[[""CITY-WIDE"", 165225], [""48226-1906"", 147187], [""48341-3163"", 145198], [""33431-4444"", 140213], [""91361-3027"", 134740]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_FOREIGN_POSTAL_CODE,zip,19902879,5699,5635,1247,64,ZIP with leading zeros lost,30% are 1-4 digits (00501 -> 501); only 0.0% of rows filled,"[[""POSTAL_CODE"", 365], [""1202"", 180], [""11000"", 74], [""1212"", 71], [""007700"", 71]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_ZIP_CODE,zip,19902879,15425649,15424842,38859,807,clean ZIP,,"[[""91361"", 178172], [""48226"", 165756], [""33431"", 154950], [""48341"", 154574], [""33146"", 115042]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_ZIP_LAST_4_CODE,zip,19902879,11765708,11765708,10013,0,ZIP with leading zeros lost,100% are 1-4 digits (00501 -> 501),"[[""0000"", 586543], [""0001"", 316117], [""1906"", 142446], [""3163"", 138289], [""4444"", 130491]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,PRIMARY_PLACE_OF_PERFORMANCE_CITY_NAME,city,6325622,6126824,6126824,8466,0,text place,,"[[""CONSHOHOCKEN"", 518523], [""FAIRFIELD"", 337230], [""WAUKEGAN"", 278758], [""LAKE FOREST"", 207228], [""ALEXANDRIA"", 156098]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_CITY_NAME,city,6325622,6325609,6325609,10775,0,text place,,"[[""CONSHOHOCKEN"", 342478], [""FAIRFIELD"", 337948], [""WAUKEGAN"", 285082], [""ALEXANDRIA"", 266715], [""LAKE FOREST"", 207668]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_COUNTRY_NAME,country,6325622,6325525,6325525,180,0,country name (98%+ US),almost no foreign rows -- weak as a join axis,"[[""UNITED STATES"", 6201651], [""SWITZERLAND"", 25570], [""JAPAN"", 14091], [""KUWAIT"", 9555], [""UNITED KINGDOM"", 9466]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,PRIMARY_PLACE_OF_PERFORMANCE_STATE_CODE,state,6325622,6127217,6127217,62,0,clean 2-letter state,,"[[""IL"", 713020], [""PA"", 697621], [""VA"", 572036], [""NJ"", 543719], [""CA"", 352009]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_STATE_CODE,state,6325622,6201651,6201651,60,0,clean 2-letter state,,"[[""VA"", 748720], [""IL"", 720177], [""PA"", 703273], [""NJ"", 572865], [""CA"", 345970]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_ZIP_4_CODE,zip,6325622,6299352,6299164,92721,188,clean ZIP,,"[[""194281800"", 342325], [""070043561"", 336241], [""600858337"", 284962], [""223053084"", 252383], [""600455202"", 207306]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_ADDRESS_LINE_1,address,20000000,19995830,19995504,528662,326,text place,,"[[""1300 MORRIS DR STE 100"", 676932], [""155 PASSAIC AVE"", 508725], [""3651 BIRCHWOOD DR"", 505341], [""3000 POTOMAC AVE"", 407803], [""9120 LOCKWOOD BLVD"", 318912]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_ADDRESS_LINE_2,address,20000000,382841,382737,9734,104,text place,only 1.9% of rows filled,"[[""STE 160"", 18552], [""STE 203"", 12245], [""STE 706"", 12057], [""STE 800"", 10393], [""STE 420"", 8304]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,AIRPORT_AUTHORITY,airport_port,20000000,20000000,20000000,2,0,text place,,"[[""F"", 19977952], [""T"", 22048]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,PORT_AUTHORITY,airport_port,20000000,20000000,20000000,2,0,text place,,"[[""F"", 19977321], [""T"", 22679]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,CITY_LOCAL_GOVERNMENT,city,20000000,20000000,20000000,3,0,text place,,"[[""F"", 19983178], [""T"", 16820], [""OTHER THAN SMALL BUSINESS"", 2]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,MUNICIPALITY_LOCAL_GOVERNMENT,city,20000000,20000000,20000000,2,0,text place,,"[[""F"", 19975666], [""T"", 24334]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,PRIMARY_PLACE_OF_PERFORMANCE_CITY_NAME,city,20000000,18075404,18075404,13971,0,text place,,"[[""WAUKEGAN"", 602658], [""WASHINGTON"", 516310], [""FAIRFIELD"", 511424], [""CHESTERBROOK"", 474424], [""CONSHOHOCKEN"", 429569]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_CITY_NAME,city,20000000,19996304,19996296,20801,8,text place,,"[[""CHESTERBROOK"", 676071], [""WAUKEGAN"", 614789], [""ALEXANDRIA"", 603739], [""FAIRFIELD"", 518396], [""WASHINGTON"", 434287]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,SCHOOL_DISTRICT_LOCAL_GOVERNMENT,cong_district,20000000,20000000,20000000,2,0,text place,,"[[""F"", 19997764], [""T"", 2236]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,COUNTRY_OF_PRODUCT_OR_SERVICE_ORIGIN,country,20000000,13573535,13573535,252,0,country name,,"[[""UNITED STATES"", 12906314], [""GERMANY"", 87130], [""JAPAN"", 58487], [""UNITED ARAB EMIRATES"", 45191], [""SWITZERLAND"", 41829]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,COUNTRY_OF_PRODUCT_OR_SERVICE_ORIGIN_CODE,country,20000000,19174895,18076825,268,1098070,country code,,"[[""USA"", 17113115], [""NAN"", 1098070], [""DEU"", 109824], [""JPN"", 80725], [""CHE"", 63565]]"
ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,PRIMARY_PLACE_OF_PERFORMANCE_COUNTRY_CODE,country,20000000,19083257,19083257,246,0,country code,,"[[""USA"", 18094522], [""DEU"", 112930], [""JPN"", 81554], [""CHE"", 62897], [""AFG"", 59420]]"
