company,lists,domain,schema,table,col,rows,distinct,sample
ABBOTT LABORATORIES,doctor_payments,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__UK_COMPANIES_HOUSE_PSC,NAME,40,4,ABBOTT LABORATORIES LTD | ABBOTT LABORATORIES LIMITED | ABBOTT LABORATORIES | ABBOTT LABORATORIES INC.
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,PARENT_CO_NAME,13,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,MAIL_NAME,6,5,ABBOTT LABORATORIES - DIAGNOSTIC DIV | ABBOTT LABORATORIES | ABBOTT LABORATORIES - ABBOTT P ARK FACILITY | ABBOTT NUTRITION A DIV OF ABBOTT LABORATORIES | ABBOTT LABORATORIES ROSS PRODUCTS DIV
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,STANDARDIZED_PARENT_COMPANY,9,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,FACILITY_NAME,7,5,ABBOTT LABORATORIES - ABBOTT P ARK FACILITY | ABBOTT LABORATORIES ROSS PRODUCTS DIV | ABBOTT LABORATORIES | ABBOTT NUTRITION A DIV OF ABBOTT LABORATORIES | ABBOTT LABORATORIES - DIAGNOSTIC DIV
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_15_PARENT_CO_NAME,11,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_17_STANDARD_PARENT_CO_NAME,11,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_4_FACILITY_NAME,6,2,ABBOTT LABORATORIES | ABBOTT NUTRITION A DIV OF ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,FACILITY_NAME,2,2,ABBOTT LABORATORIES - N. CHICAGO FAC. | ABBOTT LABORATORIES INC
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_GHGRP_FACILITY,PARENT_COMPANY,61,1,ABBOTT LABORATORIES (100%)
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_GHGRP_FACILITY,FACILITY_NAME,28,2,ABBOTT NUTRITION - A DIVISION OF ABBOTT LABORATORIES | ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_FACILITIES,FACILITY_NAME,10,4,ABBOTT LABORATORIES ABBOTT NUTRITION DIV | ABBOTT LABORATORIES-ROSS PRODUCTS DIV. | ABBOTT LABORATORIES - MCPHERSON                          | ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ADMIN_NAME,2,2,ABBOTT LABORATORIES | ABBOTT LABORATORIES INC
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,PWS_NAME,4,3,ABBOTT LABORATORIES | ABBOTT LABORATORIES INC | ABBOTT LABORATORIES AGR RSCH
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENTS,RESPONSIBLE_COMPANY,8,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_NPDES_ICIS_FACILITIES,FACILITY_NAME,9,2,ABBOTT LABORATORIES | ABBOTT LABORATORIES INC
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_RCRA_FACILITIES,FACILITY_NAME,39,21,"ABBOTT LABORATORIES PLT 3 | ABBOTT LABORATORIES AGRICULTURAL | ABBOTT LABORATORIES - ANSC | ST JUDE MEDICAL CARDIOLOGY DIVISION, INC (A SUBSIDIARY OF ABBOTT LABORATORIES) | ABBOTT LABORATORIES IDDM | ABBOTT LABORATORIES, ROSS PRODUCT DIV"
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,FACILITY_NAME,48,17,ABBOTT LABORATORIES - ROSS PRODUCTS DIVISION | ABBOTT LABORATORIES IDDM | ABBOTT LABORATORIES* | ABBOTT LABORATORIES - KINGSMILL | ABBOTT NUTRITION - A DIVISION OF ABBOTT LABORATORIES | ABBOTT LABORATORIES AGRICULTURAL
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_FACILITIES,FAC_NAME,51,19,ABBOTT LABORATORIES - ROSS PRODUCTS DIVISION | ABBOTT LABORATORIES* | ABBOTT LABORATORIES IDDM | ABBOTT LABORATORIES AGR RSCH | ABBOTT LABORATORIES ROSS PRODUCTS DIV | ABBOTT NUTRITION - A DIVISION OF ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_PROGRAM_LINKS,PRIMARY_NAME,107,40,"ABBOTT LABORATORIES - ANSC | ABBOTT LABORATORIES AGR RSCH | ABBOTT LABORATORIES - MCPHERSON | CARDIOMEMS (A SUBSIDIARY OF ABBOTT LABORATORIES) | ABBOTT LABORATORIES, ROSS PRODUCT DIV | ABBOTT LABORATORIES*"
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,FACILITY_NAME,83,30,ABBOTT LABORATORIES RESEARCH | ABBOTT LABORATORIES J27 | ABBOTT LABORATORIES-CLOSED | ABBOTT LABORATORIES - BUSCH | ABBOTT LABORATORIES AGR RSCH | 95148 - ST JUDE MEDICAL DBA ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,MATCHED_LEGAL_NAME,51,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,FACILITY_NAME,83,30,"ABBOTT LABORATORIES INC | ABBOTT LABORATORIES 4551 GREAT AMERICA | ABBOTT LABORATORIES | ABBOTT LABORATORIES (IMPORTER) KUEHNE-NAGEL, INC. (WAREHOUSE) | ABBOTT LABORATORIES ROSS PROD | ABBOTT LABORATORIES - ROSS PARK"
ABBOTT LABORATORIES,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,PARENT_LEGAL_NAME,64,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__PHARMA_MEAL_CAP_FINGERPRINT,PAYMENT_MAKER_NAME,3,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_FDA_DEVICE_PMA,APPLICANT,702,2,"ABBOTT LABORATORIES, INC. | ABBOTT LABORATORIES"
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_FDA_DEVICE_510K,APPLICANT,898,5,"ABBOTT LABORATORIES (PERCLOSE, INC.) | ABBOTT LABORATORIES DIAGNOSTICS DIVISION | ABBOTT LABORATORIES, INC. | ROSS PRODUCT DIV. ABBOTT LABORATORIES | ABBOTT LABORATORIES"
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,OWNER_OPERATOR_FIRM_NAME,2226,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,ESTABLISHMENT_NAME,396,3,ABBOTT LABORATORIES (SINGAPORE) PRIVATE LIMITED | ABBOTT LABORATORIES DE MEXICO | ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,PROPRIETARY_NAME,3,2,"[""IRVINE BIOMEDICAL, INC."",""ABBOTT LABORATORIES""] | [""ABBOTT LABORATORIES""]"
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_FDA_MAUDE,MANUFACTURER_D_NAME,965,27,ABBOTT LABORATORIES/ THORATEC CORP | ABBOTT LABORATORIES (IRVING IA/CC) | ST. JUDE MEDICAL/ABBOTT LABORATORIES | ST. JUDE MEDICAL/ ABBOTT LABORATORIES | ABBOTT LABORATORIES / ABBOTT DIABETES CARE INC. | ABBOTT LABORATORIES/ / ABBOTT DIABETES CARE INC.
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_FDA_GUDID,COMPANY_NAME,605,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_CMS_NPPES,PARENT_ORGANIZATION_LBN,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_CMS_NPPES,PROVIDER_ORGANIZATION_NAME_LEGAL_BUSINESS_NAME,1,1,ABBOTT LABORATORIES PR INC.
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_NAME,311817,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,SUBMITTING_APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_NAME,311817,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,SUBMITTING_APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_NAME,317207,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_NAME,317207,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_NAME,291957,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,SUBMITTING_APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_NAME,291957,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_2,7,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_NAME,130,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_1,220,5,"ABBOTT LABORATORIES, INC. | ABBOTT LABORATORIES LIMITED | ABBOTT LABORATORIES INC. | ABBOTT  LABORATORIES | ABBOTT LABORATORIES"
ABBOTT LABORATORIES,doctor_payments,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_BUSINESS_DBA,78,2,(AN ABBOTT LABORATORIES COMPANY) | AN ABBOTT LABORATORIES COMPANY
ABBOTT LABORATORIES,doctor_payments,justice,JUSTICE,JUSTICE__FED_SCDB,CASE_NAME,36,4,"ROBIN FREE, ET AL. V. ABBOTT LABORATORIES, INC., ET AL. | ABBOTT LABORATORIES ET AL. V. GARDNER, SECRETARY OF HEALTH, EDUCATION, AND WELFARE, ET AL. | JEFFERSON COUNTY PHARMACEUTICAL ASSOCIATION, INC. V. ABBOTT LABORATORIES ET AL. | ABBOTT LABORATORIES ET AL. V. PORTLAND RETAIL DRUGGISTS ASSN., INC."
ABBOTT LABORATORIES,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,CASE_NAME,39,38,"IRIZARRY V. ABBOTT LABORATORIES | BRADY V. ABBOTT LABORATORIES | ECONOMIC LOSS V. ABBOTT LABORATORIES | HENRY V. ABBOTT LABORATORIES | MARTINA BEVERLY V. ABBOTT LABORATORIES, INCORPORA | ANTHONY COLLINS V. ABBOTT LABORATORIES, INC."
ABBOTT LABORATORIES,doctor_payments,justice,JUSTICE,JUSTICE__INTL_OPENSANCTIONS_DEFAULT,NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME,1527,1010,"WELDON V. ABBOTT LABORATORIES | EDWARDS V. ABBOTT LABORATORIES | FRESQUEZ V. ABBOTT LABORATORIES | FREED V. ABBOTT LABORATORIES | ABBOTT LABORATORIES V. SHARP & DOHME, INC. | MCCLELLEN V. ABBOTT LABORATORIES"
ABBOTT LABORATORIES,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME_FULL,652,578,"RANBAXY LABORATORIES LIMITED AND RANBAXY PHARMACEUTICALS, INC. V. ABBOTT LABORATORIES, DEFENDANT-CROSS | JAMES JIRAK AND ROBERT PEDERSON, ON BEHALF OF THEMSELVES AND ALL OTHERS SIMILARLY SITUATED, PLAINTIFFS, V. ABBOTT LABORA | ROBERT EDGAR HOLDER, BY AND THROUGH HIS NATURAL PARENTS AND GENERAL GUARDIANS, VALLEY HOLDER AND BRENDA HOLDER; MATTHEW  | IN RE PHARMACEUTICAL INDUSTRY AVERAGE WHOLESALE PRICE LITIGATION. THIS DOCUMENT RELATES TO: THE CITY OF NEW YORK V. ABBO | JAMES LEWIS JONES, PLAINTIFF, V. PHILADELPHIA COLLEGE OF OSTEOPATHIC MEDICINE, HOSPITAL OF THE PHILADELPHIA COLLEGE OF O | IN RE: DEPAKOTE: D.W.K., JR. AND PARENTS MARY AND DANIEL KALETA V. ABBOTT LABORATORIES, INC."
ABBOTT LABORATORIES,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_FULL,306,253,"ALICE TITUS V. KNOLL PHARMACEUTICAL COMPANY ABBOTT LABORATORIES | IN RE PHARMACEUTICAL INDUSTRY AVERAGE WHOLESALE PRICE LITIGATION. THIS DOCUMENT RELATES TO: THE CITY OF NEW YORK V. ABBO | STATE OF LOUISIANA V. ABBOTT LABORATORIES, INC. | ABBOTT LABORATORIES V. THE SUPERIOR COURT OF ORANGE COUNTY, RESPONDENT THE PEOPLE EX REL. TONY RACKAUCKAS, AS DISTRICT A | AARON ASHER V. ABBOTT LABORATORIES | CHARLES DAWALT SUE KING, ON BEHALF OF THEMSELVES AND ALL OTHERS SIMILARLY SITUATED V. PURDUE PHARMA, L.P. PURDUE PHARMA,"
ABBOTT LABORATORIES,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_SHORT,19,9,IN RE ABBOTT LABORATORIES SECURITIES LITIGATION | IN RE ABBOTT LABORATORIES | V. ABBOTT LABORATORIES | IN RE ABBOTT LABORATORIES DERIVATIVE SHAREHOLDERS LITIGATION | IN RE ABBOTT LABORATORIES DERIVATIVE SHAREHOLDER LITIGATION | ABBOTT LABORATORIES V.
ABBOTT LABORATORIES,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME,18560,7596,"JACQUELINE OWEN V. ABBOTT LABORATORIES | NOWELL V. ABBOTT LABORATORIES | BALLARD V. ABBOTT LABORATORIES | MERZ V. ABBOTT LABORATORIES | ALTAMONT PHARMACY, INC. V. ABBOTT LABORATORIES | WOOD V. ABBOTT LABORATORIES"
ABBOTT LABORATORIES,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,ESTABLISHMENT_NAME,2,2,SODEXO AT ABBOTT LABORATORIES | ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,ESTABLISHMENT_NAME,3,3,ABBOTT LABORATORIES-CASAGRANDE | SODEXO AT ABBOTT LABORATORIES | ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,ESTABLISHMENT_NAME,4,4,ABBOTT LABORATORIES-CASAGRANDE | ABBOTT LABORATORIES COLUMBUS | ABBOTT LABORATORIES | SODEXO AT ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_NCUA_CALL_REPORTS_FOICU,CU_NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q1,NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2026Q1,NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q1,NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q4,NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_FHFA_FHLB_MEMBERSHIP,MEMBER_NAME,1,1,ABBOTT LABORATORIES EMPLOYEES CREDIT UNION
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q4,NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q3,NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q3,NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q2,NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q2,NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_EDGAR_COMPANY_TICKERS_EXCHANGE,COMPANY_NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_PARENT_NAME_RAW,30,2,ABBOTT LABORATORIES INC. | ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_NAME,30,2,ABBOTT LABORATORIES INC. | ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_PARENT_NAME,31,2,ABBOTT LABORATORIES | ABBOTT LABORATORIES INC.
ABBOTT LABORATORIES,doctor_payments,money,PROCUREMENT,PROCUREMENT__FED_USASPENDING_BULK,RECIPIENT_NAME_RAW,30,3,ABBOTT LABORATORIES | ABBOTT LABORATORIES INC. | ABBOTT LABORATORIES INC
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_EDGAR_FINANCIALS,NAME,8,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_ENFORCEMENT_CONCLUSION_FACILITIES,FACILITY_NAME,11,3,"ABBOTT LABORATORIES | ABBOTT LABORATORIES WICHITA | OIL SPILL - ABBOTT LABORATORIES, INC."
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,ISSUER_NAME,35,3,ABBOTT LABORATORIES | ABBOTT LABORATORIES STOCK RETIREMENT PLAN | ABBOTT LABORATORIES STOCK RETIREMENT PLAN (PUERTO RICO)
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_FACILITIES,FACILITY_NAME,26,3,"OIL SPILL - ABBOTT LABORATORIES, INC. | ABBOTT LABORATORIES WICHITA | ABBOTT LABORATORIES"
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_EPA_ICIS_FEC_ICIS_FEC_EPA_INSPECTIONS,FACILITY_NAME,12,5,"ABBOTT LABORATORIES | ABBOTT LABORATORIES (IMPORTER) KUEHNE-NAGEL, INC. (WAREHOUSE) | ABBOTT LABORATORIES - N. CHICAGO FAC. | ABBOTT LABORATORIES ROSS PRODUCTS DIVISION | ABBOTT LABORATORIES - ROSS PRODUCTS DIVISION"
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_FATCA_FFI,INSTITUTION_NAME,2,2,ABBOTT LABORATORIES SHARE PARTICIPATION SCHEME | ABBOTT LABORATORIES IRELAND SHARE PARTICIPATION SCHEME
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_IRS_REVOCATION,DBA_NAME,1,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_INSIDER_SUBMISSION,ISSUER_NAME,883,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_SEC_INSIDER_REPORTINGOWNER,OWNER_NAME,2,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_DOL_OSHA_INSPECTIONS,ESTAB_NAME,75,18,101318 - ST JUDE MEDICAL DBA ABBOTT LABORATORIES | ABBOTT LABORATORIES HOSP PROD | ABBOTT LABORATORIES DBA ABBOTT NUTRITION | ABBOTT LABORATORIES | 100833 - ST JUDE MEDICAL DBA ABBOTT LABORATORIES | 95148 - ST JUDE MEDICAL DBA ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_IRS_990_EFILE_INDEX,TAXPAYER_NAME,12,3,ABBOTT LABORATORIES EMPLOYEES CREDIT UNION (ALEC) | ABBOTT LABORATORIES EMPLOYEES CREDIT UNION ALEC | ABBOTT LABORATORIES EMPLOYEE INSURANCE TRUST
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_NAME,3995,3,"ABBOTT LABORATORIES, SA | ABBOTT LABORATORIES INC. | ABBOTT LABORATORIES"
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_PARENT_NAME,4431,3,"ABBOTT LABORATORIES INC. | ABBOTT LABORATORIES, SA | ABBOTT LABORATORIES"
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_B_EXPENDITURES,RECIPIENT_NAME,1,1,"ABBOTT LABORATORIES, INC."
ABBOTT LABORATORIES,doctor_payments,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS,CONTRIBUTOR_NAME,141,6,"ABBOTT LABORATORIES, INC. | ABBOTT LABORATORIES, INC. IN-KIND | ABBOTT LABORATORIES EMPLOYEE PAC | ABBOTT LABORATORIES  | ABBOTT LABORATORIES | ABBOTT LABORATORIES EMPLOYEE POLITICAL ACTION COMM"
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME_RAW,16423,11,ABBOTT LABORATORIES (PUERTO RICO) INCORPORATED | ABBOTT LABORATORIES (4946) | ABBOTT LABORATORIES INC. | ROSS PRODUCTS DIVISION ABBOTT LABORATORIES INCORPORATED | ABBOTT LABORATORIES INCORPORATED | ABBOTT LABORATORIES LTD
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_NAME,17198,7,"ABBOTT LABORATORIES INC. | ABBOTT LABORATORIES (SINGAPORE ) PRIVATE LIMITED | ABBOTT LABORATORIES, SA | ABBOTT LABORATORIES | ABBOTT LABORATORIES LTD | ABBOTT LABORATORIES S.A."
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME_RAW,18988,5,ABBOTT LABORATORIES | ABBOTT LABORATORIES S.A. | ABBOTT LABORATORIES INC. | ABBOTT LABORATORIES LTD | ABBOTT LABORATORIES INCORPORATED
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_DOING_BUSINESS_AS_NAME,1745,4,ROSS PRODUCTS DIVISION ABBOTT LABORATORIES INCORPORATED | ABBOTT LABORATORIES | ABBOTT LABORATORIES (4946) | ABBOTT LABORATORIES INCORPORATED
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME,19381,3,ABBOTT LABORATORIES LTD | ABBOTT LABORATORIES INC. | ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_DOING_BUSINESS_AS_NAME,9070,4,ABBOTT LABORATORIES (4946) | ABBOTT LABORATORIES | ROSS PRODUCTS DIVISION ABBOTT LABORATORIES INCORPORATED | ABBOTT LABORATORIES INCORPORATED
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_PARENT_NAME,99106,6,"ABBOTT LABORATORIES, SA | ABBOTT LABORATORIES LTD | ABBOTT LABORATORIES | ABBOTT LABORATORIES (PTY)LTD | ABBOTT LABORATORIES INC. | ABBOTT LABORATORIES (INC)"
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_NAME,87653,9,"ABBOTT LABORATORIES, SA | ABBOTT LABORATORIES | ABBOTT LABORATORIES (PUERTO RICO) INCORPORATED | ABBOTT LABORATORIES (SINGAPORE ) PRIVATE LIMITED | ABBOTT LABORATORIES LTD | ABBOTT LABORATORIES INC."
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_PARENT_NAME_RAW,15,1,ABBOTT LABORATORIES
ABBOTT LABORATORIES,doctor_payments,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_PARENT_NAME,15,1,ABBOTT LABORATORIES
