schema	table	column	type	regex_tag	regex_verdict	real_tag	real_tier	real_verdict	sampled	filled	distinct	regex_shape_pct	real_shape_pct	value_looks_like	name_hint	names_holds	fips_level	examples
CORE	DIM_TRACT	STATE_FIPS	TEXT	COUNTY_FIPS	FAIL	FIPS	GEO	PASS	2000	2000	2	0.0	100.0				state	"[""47"", ""48""]"
CORE	DIM_TRACT	TRACT_CE	TEXT						2000	2000	1743							"[""020621"", ""020622"", ""020632""]"
CORE	DIM_TRACT	POPULATION_2020	NUMBER						2000	2000	1692							"[""7036"", ""4347"", ""5689""]"
CORE	DIM_TRACT	POP_CENTER_LAT	FLOAT			LATLON	GEO	NO SHAPE TEST	2000	2000	1999							"[""35.193559"", ""35.194518"", ""35.220176""]"
CORE	DIM_TRACT	POP_CENTER_LON	FLOAT			LATLON	GEO	NO SHAPE TEST	2000	2000	1999							"[""-89.880959"", ""-89.858996"", ""-89.808332""]"
CORE	DIM_TRACT	VINTAGE	TEXT						2000	2000	1							"[""2020""]"
CORE	DIM_ZIP_POINT	ZCTA5	TEXT			ZIP	GEO	PASS	2000	2000	2000		100.0					"[""01440"", ""50219"", ""04843""]"
CORE	DIM_ZIP_POINT	PRIMARY_COUNTY_FIPS	TEXT	COUNTY_FIPS	PASS	FIPS	GEO	PASS	2000	2000	1233	100.0	100.0				county	"[""25027"", ""19125"", ""23013""]"
CORE	DIM_ZIP_POINT	STATE_FIPS	TEXT	COUNTY_FIPS	FAIL	FIPS	GEO	PASS	2000	2000	51	0.0	100.0				state	"[""25"", ""19"", ""23""]"
CORE	DIM_ZIP_POINT	COUNTY_NAME	TEXT	ORG_NAME	FAIL	NAME	PROBABILISTIC	FAIL	2000	2000	904					places		"[""worcester county"", ""marion county"", ""knox county""]"
CORE	DIM_ZIP_POINT	STATE_USPS	TEXT			STATE	GEO	PASS	2000	2000	51		100.0					"[""MA"", ""IA"", ""ME""]"
CORE	DIM_ZIP_POINT	LAT	FLOAT			LATLON	GEO	NO SHAPE TEST	2000	2000	1233							"[""42.303377"", ""41.357267"", ""44.132937""]"
CORE	DIM_ZIP_POINT	LON	FLOAT			LATLON	GEO	NO SHAPE TEST	2000	2000	1233							"[""-71.802715"", ""-93.041728"", ""-69.161632""]"
CORE	DIM_ZIP_POINT	COUNTY_SPAN	NUMBER						2000	2000	5							"[""1"", ""2"", ""3""]"
CORE	DIM_ZIP_POINT	POINT_METHOD	TEXT						2000	2000	2							"[""county centroid"", ""largest-population county centroid""]"
CORE	XWALK_HOSPITAL_CCN_EIN	CCN	TEXT	CCN	PASS	CCN	STEEL	PASS	2000	2000	2000	98.4	98.4					"[""380038"", ""37T056"", ""241322""]"
CORE	XWALK_HOSPITAL_CCN_EIN	EIN	TEXT	EIN	PASS	EIN	STEEL	PASS	2000	2000	1205	100.0	100.0					"[""930426018"", ""203315309"", ""410726171""]"
CORE	XWALK_HOSPITAL_CCN_EIN	MATCH_TIER	NUMBER						2000	2000	4							"[""4"", ""3"", ""2""]"
CORE	XWALK_HOSPITAL_CCN_EIN	MATCH_RULE	TEXT						2000	2000	4							"[""street+zip5 ntee E2"", ""name+state"", ""dba+zip5""]"
CORE	XWALK_HOSPITAL_CCN_EIN	CCN_NAME	TEXT	CCN	FAIL	NAME	PROBABILISTIC	PASS	2000	2000	1203	0.0				organizations		"[""PROVIDENCE HEALTH & SERVICES - OREGON"", ""COMANCHE COUNTY HOSPITAL AUTHORITY"", ""INTERNATIONAL FALLS MEMORIAL HOSPITAL ASSOCIATION""]"
CORE	XWALK_HOSPITAL_CCN_EIN	CCN_ZIP5	TEXT	CCN	PASS	ZIP	GEO	PASS	2000	2000	1459	100.0	100.0					"[""97045"", ""73505"", ""56649""]"
CORE	XWALK_HOSPITAL_CCN_EIN	EIN_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	1190					organizations		"[""WILLAMETTE FALLS HOSPITAL"", ""CANCER CENTERS OF SOUTHWEST OKLAHOMA LLC"", ""INTERNATIONAL FALLS MEMORIAL HOSPITAL ASSN""]"
CORE	XWALK_HOSPITAL_CCN_EIN	EIN_ZIP5	TEXT			ZIP	GEO	PASS	2000	2000	961		100.0					"[""97045"", ""73505"", ""56649""]"
CORE	XWALK_HOSPITAL_CCN_EIN	EIN_NTEE	TEXT						2000	1916	59							"[""E220"", ""E24"", ""E22Z""]"
CORE	XWALK_HOSPITAL_CCN_EIN	PROPRIETARY_NONPROFIT	TEXT						2000	2000	2							"[""N"", ""P""]"
CORE	XWALK_HOSPITAL_CCN_EIN	BUILT_AT	TIMESTAMP_LTZ						2000	2000	1							"[""2026-09-11 12:21:34.676000-07:00""]"
CORE	XWALK_ZCTA_COUNTY	ZCTA5	TEXT			ZIP	GEO	PASS	2000	2000	1773		100.0					"[""00601"", ""00602"", ""00603""]"
CORE	XWALK_ZCTA_COUNTY	COUNTY_FIPS	TEXT	COUNTY_FIPS	PASS	FIPS	GEO	PASS	2000	2000	144	100.0	100.0				county	"[""72001"", ""72141"", ""72003""]"
CORE	XWALK_ZCTA_COUNTY	STATE_FIPS	TEXT	COUNTY_FIPS	FAIL	FIPS	GEO	PASS	2000	2000	8	0.0	100.0				state	"[""72"", ""78"", ""25""]"
CORE	XWALK_ZCTA_COUNTY	COUNTY_NAME	TEXT	ORG_NAME	FAIL	NAME	PROBABILISTIC	FAIL	2000	2000	137					places		"[""adjuntas municipio"", ""utuado municipio"", ""aguada municipio""]"
CORE	XWALK_ZCTA_COUNTY	STATE_USPS	TEXT			STATE	GEO	PASS	2000	2000	8		100.0					"[""PR"", ""VI"", ""MA""]"
CORE	XWALK_ZCTA_COUNTY	XWALK_TYPE	TEXT						2000	2000	1							"[""clean""]"
CORE	XWALK_ZCTA_COUNTY	VINTAGE	TEXT						2000	2000	1							"[""2020""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES	NODE_ID	TEXT						2000	2000	2000							"[""240070525"", ""240070526"", ""240070527""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES	ADDRESS	TEXT			ADDRESS	PROBABILISTIC	NO SHAPE TEST	2000	1998	1991							"[""3 MANOR HALL, 144 MANOR ROAD, CHIGWELL LONDON UNITED KINGDOM"", ""FLAT 9A PICCADILLY MANS, 6 PO SHAN ROAD HONG KONG"", ""BLOCK 1N PINE GROVE#10-63 SINGAPORE""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES	NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2	2					names, org or person unclear		"[""AV. LUIS ALBERTO DE HERRERA XXXX, APTO.XXXX MONTEVIDEO URUGUAY"", ""F\ufffd\ufffdNFHAUSGASSE XXXX WIEN AUSTRIA""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES	COUNTRIES	TEXT						2000	1984	123							"[""United Kingdom"", ""Hong Kong"", ""Singapore""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES	COUNTRY_CODES	TEXT			COUNTRY	GEO	NO SHAPE TEST	2000	1984	123							"[""GBR"", ""HKG"", ""SGP""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES	SOURCE_LEAK	TEXT						2000	2000	1							"[""Pandora Papers - Alem\u00e1n, Cordero, Galindo & Lee (Alcogal)""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES	VALID_UNTIL	TEXT						2000	2000	2							"[""Provider data is current through 2017"", ""Provider data is current through 2018""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES	NOTE	TEXT						2000	2	1							"[""This address was partially redacted on 29th of July 2026""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES	_INGESTED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-05 21:28:46.584375""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""bac977af-b459-4eba-89ee-155a2745e62c""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	NODE_ID	TEXT						2000	2000	2000							"[""10205037"", ""10205038"", ""10205039""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	1999					organizations		"[""MISTLETOE ASSOCIATES LTD."", ""CENTURY TRADING SERVICES LIMITED"", ""IMPRO DEVELOPMENT LIMITED""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	ORIGINAL_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	1999					organizations		"[""MISTLETOE ASSOCIATES LTD."", ""CENTURY TRADING SERVICES LIMITED"", ""IMPRO DEVELOPMENT LIMITED""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	FORMER_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	69	69					organizations		"[""GRACE CITY LIMITED"", ""MILD LINK LTD."", ""ELWAY DEVELOPMENT CORP.""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	JURISDICTION	TEXT						2000	2000	5							"[""BVI"", ""PMA"", ""HK""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	JURISDICTION_DESCRIPTION	TEXT						2000	2000	5							"[""British Virgin Islands"", ""Panama"", ""Hong Kong""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	COMPANY_TYPE	TEXT						2000	0	0							[]
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	ADDRESS	TEXT			ADDRESS	PROBABILISTIC	NO SHAPE TEST	2000	1997	743							"[""FIDUCIAIRE SAFIDEV S.A. COURS DE RIVE 6 GENEVE 1204, GENEVA SWITZERLAND"", ""RATAN S. MAMA & CO. (PANNELL KERR FORSTER) P.O. BOX 13094 DUBAI UNITED ARAB EMIRATES"", ""SQUIRE; SANDERS & DEMPSEY 29TH FLOOR; EDINBURGH TOWER; THE LANDMARK 15 QUEEN'S ROAD CENTRAL CENTRAL HONG KONG""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	INTERNAL_ID	TEXT						2000	2000	2000							"[""563045"", ""563055"", ""562766""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	INCORPORATION_DATE	DATE						2000	2000	907							"[""2004-07-08"", ""2004-06-29"", ""2002-04-16""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	INACTIVATION_DATE	DATE						2000	1125	434							"[""2015-01-09"", ""2012-04-05"", ""2004-11-02""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	STRUCK_OFF_DATE	DATE						2000	1300	70							"[""2016-04-30"", ""2013-04-30"", ""2004-10-31""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	DORM_DATE	DATE						2000	0	0							[]
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	STATUS	TEXT						2000	1997	12							"[""Dissolved"", ""Changed agent"", ""Active""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	SERVICE_PROVIDER	TEXT						2000	1997	1							"[""Mossack Fonseca""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	IBCRUC	TEXT						2000	731	699							"[""605285"", ""605350"", ""602298""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	COUNTRY_CODES	TEXT			COUNTRY	GEO	NO SHAPE TEST	2000	1974	63							"[""CHE"", ""ARE"", ""HKG""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	COUNTRIES	TEXT						2000	1974	63							"[""Switzerland"", ""United Arab Emirates"", ""Hong Kong""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	SOURCE_LEAK	TEXT						2000	2000	2							"[""Panama Papers"", ""Bahamas Leaks""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	VALID_UNTIL	TEXT						2000	2000	2							"[""The Panama Papers data is current through 2015"", ""The Bahamas Leaks data is current through early 2016.""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	NOTE	TEXT						2000	0	0							[]
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	_INGESTED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-05 21:27:50.036203""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""93d9ff30-8121-4718-9d78-854025c6998c""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	NODE_ID	TEXT						2000	2000	2000							"[""11000001"", ""11000002"", ""11000003""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	2000					organizations		"[""MICHAEL PAPAGEORGE, MR."", ""CORFIDUCIA ANSTALT"", ""DAVID, RONALD""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	STATUS	TEXT						2000	1975	8							"[""ACTIVE"", ""SUSPENDED"", ""UNRECOVERABLE ACCOUNTS""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	INTERNAL_ID	TEXT						2000	2000	2000							"[""10001"", ""10004"", ""10014""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	ADDRESS	TEXT			ADDRESS	PROBABILISTIC	NO SHAPE TEST	2000	1472	1472							"[""MICHAEL PAPAGEORGE; MR. 106 NICHOLSON STREET BROOKLYN PRETORIA 0002; GAUTENG (PWV) SOUTH AFRICA"", ""MS. ANNELIESE ABARTH 20 BOULEVARD PRINCESSE CHARLOTTE MONTE CARLO, MONACO"", ""TRUSTCO LABUAN SDN RHD (409273-A); UNIT 3; (1)  MAIN OFFICE TOWER; FINANCIAL PARK LABUAN JALAN MERDEKA; 87000 W.P. LABUAN MALAYSIA ATTENTION: LESLEY HAVILL""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	COUNTRIES	TEXT						2000	1973	117							"[""South Africa"", ""Liechtenstein"", ""Monaco""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	COUNTRY_CODES	TEXT			COUNTRY	GEO	NO SHAPE TEST	2000	1973	117							"[""ZAF"", ""LIE"", ""MCO""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	SOURCE_LEAK	TEXT						2000	2000	1							"[""Panama Papers""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	VALID_UNTIL	TEXT						2000	2000	1							"[""The Panama Papers  data is current through 2015""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	NOTE	TEXT						2000	0	0							[]
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	_INGESTED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-05 21:29:10.518259""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_INTERMEDIARIES	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""1b2bd146-2fdf-4dbe-9919-84c985d6d995""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS	NODE_ID	TEXT						2000	2000	2000							"[""46000244"", ""46000292"", ""46000464""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS	NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	1314					names, org or person unclear		"[""CLIFFORD WARREN"", ""JONES SHIRELLE"", ""COLLINS MICHAEL""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS	COUNTRIES	TEXT						2000	1578	90							"[""Monaco"", ""Russian Federation"", ""Hong Kong""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS	COUNTRY_CODES	TEXT			COUNTRY	GEO	NO SHAPE TEST	2000	1578	281							"[""GBR;MCO"", ""DEU;RUS"", ""CAN;HKG""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS	SOURCE_LEAK	TEXT						2000	2000	2							"[""Paradise Papers - Cook Islands corporate registry"", ""Pandora Papers - Alem\u00e1n, Cordero, Galindo & Lee (Alcogal)""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS	VALID_UNTIL	TEXT						2000	2000	3							"[""Cook Islands corporate registry data is current through 2016"", ""Provider data is current through 2017"", ""Provider data is current through 2018""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS	NOTE	TEXT						2000	0	0							[]
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS	_INGESTED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-05 21:28:26.469507""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""de72ca3a-d04f-4d0d-b775-38dcc29ba933""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	NODE_ID	TEXT						2000	2000	2000							"[""85004929"", ""85008443"", ""85008517""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	1999	1995					organizations		"[""ANTAM ENTERPRISES N.V."", ""DEVIATION N.V."", ""ARIAZI N.V.""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	TYPE	TEXT						2000	45	2							"[""LIMITED LIABILITY COMPANY"", ""SOLE OWNERSHIP""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	INCORPORATION_DATE	DATE						2000	45	39							"[""1983-05-18"", ""1989-06-28"", ""1989-07-19""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	STRUCK_OFF_DATE	DATE						2000	11	11							"[""2002-12-31"", ""2000-07-24"", ""2009-04-23""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	CLOSED_DATE	DATE						2000	15	15							"[""2012-11-28"", ""2004-05-19"", ""2007-10-29""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	JURISDICTION	TEXT						2000	45	1							"[""AW""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	JURISDICTION_DESCRIPTION	TEXT						2000	45	1							"[""Aruba""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	COUNTRIES	TEXT						2000	370	61							"[""Bermuda;Isle of Man"", ""Cayman Islands"", ""Isle of Man""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	COUNTRY_CODES	TEXT			COUNTRY	GEO	NO SHAPE TEST	2000	370	61							"[""BMU;IMN"", ""CYM"", ""IMN""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	SOURCE_LEAK	TEXT						2000	2000	2							"[""Paradise Papers - Aruba corporate registry"", ""Paradise Papers - Appleby""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	VALID_UNTIL	TEXT						2000	2000	2							"[""Aruba corporate registry data is current through 2016"", ""Appleby data is current through 2014""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	NOTE	TEXT						2000	15	2							"[""Closed date stands for Cancelled date."", ""Closed date stands for Liquidation date.""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	_INGESTED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-05 21:29:28.925071""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""58fe6553-497a-4e22-a46d-1cbe237f232d""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_RELATIONSHIPS	NODE_ID_START	TEXT						2000	2000	1833							"[""10000035"", ""10000044"", ""10000055""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_RELATIONSHIPS	NODE_ID_END	TEXT						2000	2000	1590							"[""14095990"", ""14091035"", ""10007006""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_RELATIONSHIPS	REL_TYPE	TEXT						2000	2000	3							"[""registered_address"", ""same_as"", ""same_address_as""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_RELATIONSHIPS	LINK	TEXT						2000	2000	3							"[""registered address"", ""same name and registration date as"", ""same address as""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_RELATIONSHIPS	STATUS	TEXT						2000	0	0							[]
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_RELATIONSHIPS	START_DATE	DATE						2000	0	0							[]
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_RELATIONSHIPS	END_DATE	DATE						2000	0	0							[]
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_RELATIONSHIPS	SOURCE_LEAK	TEXT						2000	1196	2							"[""Panama Papers"", ""Bahamas Leaks""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_RELATIONSHIPS	_INGESTED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-05 21:29:37.933493""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_RELATIONSHIPS	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""6ae1f747-3ad9-4f19-ad12-c7e1cb090283""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	EIN	TEXT	EIN	PASS	EIN	STEEL	PASS	2000	2000	2000	100.0	100.0					"[""000019818"", ""000029215"", ""000587764""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	ORG_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	1836					organizations		"[""PALMER SECOND BAPTIST CHURCH"", ""ST GEORGE CATHEDRAL"", ""IGLESIA BETHESDA INC""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	IN_CARE_OF	TEXT						2000	991	958							"[""% CARLOS ANDERSON"", ""% JOANNE SOUSA"", ""% JOHN FALLON""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	STREET	TEXT			ADDRESS	PROBABILISTIC	NO SHAPE TEST	2000	1999	1671							"[""1050 THORNDIKE ST"", ""523 E BROADWAY"", ""13 CUMMINGHAM ST""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	CITY	TEXT						2000	1999	434							"[""PALMER"", ""SOUTH BOSTON"", ""LOWELL""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	STATE	TEXT	STATE	PASS	STATE	GEO	PASS	2000	2000	8	100.0	100.0					"[""MA"", ""NY"", ""NJ""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	ZIP	TEXT	ZIP	PASS	ZIP	GEO	PASS	2000	2000	1860	100.0	100.0					"[""01069-1507"", ""02127-4415"", ""01852-0000""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	GROUP_EXEMPTION_NUM	TEXT						2000	2000	129							"[""3125"", ""2365"", ""0000""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	SUBSECTION_CODE	TEXT						2000	2000	16							"[""03"", ""05"", ""19""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	AFFILIATION_CODE	TEXT						2000	2000	7							"[""9"", ""3"", ""6""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	CLASSIFICATION_CODE	TEXT						2000	2000	28							"[""7000"", ""1700"", ""2000""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	RULING_YYYYMM	TEXT						2000	2000	737							"[""195504"", ""197210"", ""200401""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	RULING_DATE	DATE						2000	1981	736							"[""1955-04-01"", ""1972-10-01"", ""2004-01-01""]"
CORPORATE_REGISTRY	CORPORATE_REGISTRY__FED_IRS_EO_BMF	DEDUCTIBILITY_CODE	TEXT						2000	2000	3							"[""1"", ""2"", ""0""]"
