key	a	b	a_ids	shared	pct_of_a	works
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_EDGAR_INSIDERS.ACCESSION_NUMBER	9716	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_INSIDER_DERIV_TRANS.ACCESSION_NUMBER	9716	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_INSIDER_NONDERIV_TRANS.ACCESSION_NUMBER	9716	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_INSIDER_REPORTINGOWNER.ACCESSION_NUMBER	9716	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_INSIDER_SUBMISSION.ACCESSION_NUMBER	9716	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.ACCESSIONNUMBER	336124	1	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q4.ADSH	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_DERA_SUB_2026Q1.ADSH	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_EDGAR_FINANCIALS.ADSH	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_EDGAR_INSIDERS.ACCESSION_NUMBER	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_INSIDER_DERIV_TRANS.ACCESSION_NUMBER	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_INSIDER_NONDERIV_TRANS.ACCESSION_NUMBER	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_INSIDER_REPORTINGOWNER.ACCESSION_NUMBER	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	FINANCE.FINANCE__FED_SEC_INSIDER_SUBMISSION.ACCESSION_NUMBER	336124	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.ACCESSIONNUMBER	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_13F_FILERS.ACCESSION_NUMBER	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_13F_HOLDINGS.ACCESSION_NUMBER	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q4.ADSH	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2026Q1.ADSH	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_EDGAR_INSIDERS.ACCESSION_NUMBER	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_DERIV_TRANS.ACCESSION_NUMBER	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_NONDERIV_TRANS.ACCESSION_NUMBER	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_REPORTINGOWNER.ACCESSION_NUMBER	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_SUBMISSION.ACCESSION_NUMBER	6028	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.ACCESSIONNUMBER	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_13F_FILERS.ACCESSION_NUMBER	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_13F_HOLDINGS.ACCESSION_NUMBER	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q4.ADSH	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2026Q1.ADSH	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_EDGAR_INSIDERS.ACCESSION_NUMBER	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_DERIV_TRANS.ACCESSION_NUMBER	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_NONDERIV_TRANS.ACCESSION_NUMBER	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_REPORTINGOWNER.ACCESSION_NUMBER	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_SUBMISSION.ACCESSION_NUMBER	7675	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.ACCESSIONNUMBER	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_13F_FILERS.ACCESSION_NUMBER	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_13F_HOLDINGS.ACCESSION_NUMBER	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q4.ADSH	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2026Q1.ADSH	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_EDGAR_INSIDERS.ACCESSION_NUMBER	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_DERIV_TRANS.ACCESSION_NUMBER	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_NONDERIV_TRANS.ACCESSION_NUMBER	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_REPORTINGOWNER.ACCESSION_NUMBER	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_SUBMISSION.ACCESSION_NUMBER	6699	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.ACCESSIONNUMBER	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_13F_FILERS.ACCESSION_NUMBER	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_13F_HOLDINGS.ACCESSION_NUMBER	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q4.ADSH	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2026Q1.ADSH	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_EDGAR_INSIDERS.ACCESSION_NUMBER	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_DERIV_TRANS.ACCESSION_NUMBER	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_NONDERIV_TRANS.ACCESSION_NUMBER	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_REPORTINGOWNER.ACCESSION_NUMBER	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_SUBMISSION.ACCESSION_NUMBER	6491	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.ACCESSIONNUMBER	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_13F_FILERS.ACCESSION_NUMBER	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_13F_HOLDINGS.ACCESSION_NUMBER	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q4.ADSH	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2026Q1.ADSH	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_EDGAR_FINANCIALS.ADSH	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_EDGAR_INSIDERS.ACCESSION_NUMBER	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_DERIV_TRANS.ACCESSION_NUMBER	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_NONDERIV_TRANS.ACCESSION_NUMBER	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_REPORTINGOWNER.ACCESSION_NUMBER	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_SUBMISSION.ACCESSION_NUMBER	6231	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.ACCESSIONNUMBER	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_13F_FILERS.ACCESSION_NUMBER	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_13F_HOLDINGS.ACCESSION_NUMBER	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q4.ADSH	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2026Q1.ADSH	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_EDGAR_FINANCIALS.ADSH	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_EDGAR_INSIDERS.ACCESSION_NUMBER	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_DERIV_TRANS.ACCESSION_NUMBER	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_NONDERIV_TRANS.ACCESSION_NUMBER	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_REPORTINGOWNER.ACCESSION_NUMBER	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q2.ADSH	FINANCE.FINANCE__FED_SEC_INSIDER_SUBMISSION.ACCESSION_NUMBER	7009	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	ECONOMICS.ECONOMICS__FED_SEC_EDGAR.ACCESSIONNUMBER	6541	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	FINANCE.FINANCE__FED_SEC_13F_FILERS.ACCESSION_NUMBER	6541	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	FINANCE.FINANCE__FED_SEC_13F_HOLDINGS.ACCESSION_NUMBER	6541	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSION.ACCESSION_NUMBER	6541	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	FINANCE.FINANCE__FED_SEC_13F_SUBMISSIONS.ACCESSION_NUMBER	6541	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q1.ADSH	6541	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q2.ADSH	6541	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q3.ADSH	6541	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2024Q4.ADSH	6541	0	0.0	False
ACCESSION	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q3.ADSH	FINANCE.FINANCE__FED_SEC_DERA_SUB_2025Q1.ADSH	6541	0	0.0	False
